Gene,p_val,avg_log2FC,pct.1,pct.2,p_val_adj
Wdfy4,2.24363750411435e-09,-0.452073371900437,0.126,0.194,5.8742917132722e-05
Hook3,2.25326170090835e-09,-0.306028466884286,0.179,0.262,5.89948978531824e-05
Emc4,2.38364312246568e-09,-0.383810596799674,0.171,0.248,6.24085442323965e-05
Ikbkb,2.47518757512718e-09,-0.331339741790266,0.119,0.188,6.48053610919799e-05
Nudt19,2.49453991327359e-09,-0.56632507098264,0.079,0.136,6.53120440093291e-05
Snx1,2.55653613832671e-09,0.420944124450003,0.582,0.561,6.69352291736699e-05
Ppp2r3a,2.62831792676797e-09,-0.939241501267637,0.028,0.068,6.88146199586389e-05
Mybbp1a,2.65853267456282e-09,-0.367885637306814,0.132,0.202,6.96057024854037e-05
Bank1,2.68628370693904e-09,-1.44625548455813,0.019,0.054,7.0332280015078e-05
Mkln1,2.68966740699254e-09,-0.34164181577001,0.207,0.293,7.04208720498788e-05
Rsrc2,2.73938112589261e-09,0.679713223487686,0.253,0.197,7.17224766381204e-05
Pxk,2.81064673818466e-09,-0.185870578233926,0.209,0.297,7.35883528991508e-05
Cxcl16,2.82545289592463e-09,0.824387703985796,0.411,0.372,7.39760077210986e-05
Ppp1r14b,2.94269539448483e-09,0.631406413306847,0.344,0.292,7.70456508184019e-05
Tmem59,2.95332763670253e-09,-0.189045152886337,0.51,0.632,7.73240241841457e-05
Larp4,2.97187818608783e-09,-0.299415262946147,0.22,0.31,7.78097146681517e-05
Dnmt1,2.9835991544518e-09,0.886812903654413,0.169,0.118,7.81165930618571e-05
Dhx9,2.98803813961844e-09,-0.345475898522983,0.188,0.268,7.823281457149e-05
Ndel1,3.01970232526099e-09,-0.280269395090154,0.205,0.289,7.90618462799831e-05
Bri3bp,3.03991964048529e-09,1.28999350727509,0.111,0.068,7.95911760271859e-05
Ttyh3,3.10556209259555e-09,-0.257428025727,0.252,0.347,8.13098267083367e-05
Paip1,3.1348303891376e-09,-0.468604184567243,0.126,0.194,8.20761292484007e-05
Phf12,3.15333810748458e-09,-0.330483427201918,0.145,0.217,8.25606983301613e-05
Lnpep,3.20429086756935e-09,-0.236364790487353,0.406,0.515,8.38947434947007e-05
Sem1,3.24830752321477e-09,0.447400925848527,0.539,0.512,8.5047187572809e-05
Tmem254,3.24884842484192e-09,-0.623260811312461,0.065,0.117,8.50613494592111e-05
Churc1,3.28431223688987e-09,-0.822502937238273,0.037,0.079,8.59898629862507e-05
Chd4,3.29719265271647e-09,-0.231212626579305,0.528,0.635,8.63270980334226e-05
Gm35769,3.32536152700988e-09,0.541645956430323,0.401,0.355,8.70646155001727e-05
Emc1,3.35789326530292e-09,-0.342946010196262,0.148,0.221,8.7916361472161e-05
Pigk,3.422870482336e-09,-0.468040412804451,0.093,0.153,8.96175949685211e-05
Mon2,3.52143458452941e-09,-0.395840567546013,0.147,0.219,9.2198200292149e-05
Ptpre,3.56564540919873e-09,0.629680074599748,0.39,0.339,9.33557281036411e-05
Hnrnpul2,3.58441579558239e-09,-0.339893850918663,0.235,0.321,9.38471743599382e-05
Procr,3.59640226323067e-09,1.82406903702141,0.097,0.058,9.41610040559055e-05
Ccl7,3.65869377493257e-09,0.92815424592182,0.732,0.808,9.57919204152847e-05
Klf10,3.76003452293536e-09,0.955881826739865,0.179,0.129,9.84452238794936e-05
Ly6c1,3.7699253716518e-09,1.61649259466692,0.06,0.029,9.87041860805875e-05
Plek,3.77296183393537e-09,0.254653669301028,0.794,0.781,9.87836867360958e-05
Eif5b,3.80163855974324e-09,-0.176504342130038,0.534,0.652,9.95345007711974e-05
Smad1,3.80991904363684e-09,-0.364773780705157,0.083,0.142,9.97513004004997e-05
Smim19,3.9060435507506e-09,-0.711518134101672,0.065,0.116,0.000102268032245752
Mrpl3,3.91001389375106e-09,-0.49054033857192,0.091,0.151,0.00010237198376619
Tmem229b,4.0783523573196e-09,-0.389314273090236,0.099,0.161,0.000106779421419342
Gnb1,4.14082631111714e-09,0.313969174340986,0.732,0.725,0.000108415114477669
Plekhm3,4.28011099240006e-09,-0.367462627022811,0.134,0.205,0.000112061866003018
Mbtd1,4.3287529985707e-09,-0.682130684716827,0.053,0.101,0.000113335411008578
Tmem68,4.44226934634065e-09,-0.365734628696942,0.14,0.21,0.000116307496025891
Cxcl9,4.47039721772603e-09,0.208013514573556,0.038,0.08,0.000117043939954503
Klra3,4.54577126538936e-09,-1.8062936353873,0.009,0.036,0.000119017383270424
Fxyd5,4.58813285248387e-09,0.251582217689923,0.911,0.917,0.000120126494343733
Trim26,4.62463663936765e-09,-0.508983931335956,0.088,0.146,0.000121082236491924
Elf1,4.63409573942877e-09,-0.195291961040477,0.34,0.441,0.000121329894649724
Ndst1,4.6514259274494e-09,-0.338332313450392,0.106,0.17,0.00012178363363248
Kpnb1,4.87203824077692e-09,-0.270168336234459,0.328,0.428,0.000127559705220021
Odc1,4.98682502471892e-09,0.590683867492773,0.293,0.235,0.000130565052797191
Strn4,4.99248771318502e-09,-0.331852689195492,0.142,0.213,0.00013071331330661
Cap1,5.21077148825027e-09,0.341697150619934,0.685,0.68,0.000136428419105369
Ms4a14,5.21232806058727e-09,-0.331188153441432,0.167,0.246,0.000136469173282296
Arap2,5.21380144646023e-09,0.982893621450529,0.125,0.08,0.000136507749471222
Abhd16a,5.26716188864686e-09,-0.29032989733624,0.214,0.299,0.000137904832568552
Cfh,5.27016556162278e-09,-1.72971487088387,0.011,0.04,0.000137983474734408
Washc4,5.29495819879885e-09,-0.415712084740573,0.202,0.281,0.000138632595560951
Ndufc1,5.34964893741784e-09,-0.262777374800073,0.234,0.321,0.000140064508479474
Ddx54,5.40156530852397e-09,-0.489195305789159,0.085,0.142,0.000141423782907775
Zmat1,5.47606979291688e-09,-1.622774949456,0.009,0.036,0.00014337445931815
Usp25,5.4766583543123e-09,-0.247408842434946,0.342,0.445,0.000143389869032605
Mbd2,5.60205145355846e-09,-0.185979203916788,0.389,0.495,0.000146672911157068
Ube2l3,5.80256823338444e-09,0.332230570324199,0.695,0.698,0.000151922841486471
Mdfic,5.85126382836656e-09,-0.155269676790816,0.347,0.455,0.000153197789554293
Prkcsh,5.97998404037844e-09,-0.441602670526063,0.103,0.165,0.000156567942145188
Agap3,6.04655804092061e-09,-0.637177821179213,0.079,0.133,0.000158310982627384
Foxp1,6.04699017384089e-09,-0.294738836474139,0.19,0.269,0.000158322296731502
Dnajc2,6.08189035262653e-09,-0.381820271834716,0.132,0.2,0.000159236053212468
Nop14,6.1690502734284e-09,-0.406108550145301,0.11,0.172,0.000161518074258902
Naa40,6.26497053207123e-09,-0.968618598644304,0.034,0.074,0.000164029458470689
Ifit2,6.29679833067128e-09,1.37688462747138,0.337,0.295,0.000164862773893636
Qrich1,6.41868171393989e-09,-0.388671638919932,0.155,0.226,0.000168053924634374
Nfe2l2,6.56426350959956e-09,-0.200632332244667,0.356,0.458,0.000171865547208336
Letmd1,6.62839734590078e-09,-0.709450687730603,0.048,0.094,0.000173544699310374
Osbpl11,6.65142594493251e-09,-0.432370213298122,0.125,0.191,0.000174147634090223
Nlrp1b,6.67974019999265e-09,-0.584892019219652,0.06,0.109,0.000174888957916208
C430002N11Rik,6.74000020756801e-09,3.41289510359874,0.016,0.003,0.000176466685434546
Ilvbl,6.87023939741689e-09,-0.603674656555157,0.098,0.157,0.000179876607903169
Strn,6.92136112833811e-09,-0.589813341728654,0.097,0.155,0.000181215077062148
Ccdc6,7.00596529523881e-09,-0.305518518585307,0.118,0.184,0.000183430183359943
Pspc1,7.00694868704952e-09,-0.494190810591037,0.042,0.086,0.000183455930524331
Ucp2,7.11665704658509e-09,-0.125802951090725,0.871,0.942,0.000186328314793691
Mapk9,7.14284769064329e-09,-0.295783253176284,0.228,0.315,0.000187014038236423
Ifi213,7.21182896263509e-09,1.11976057128276,0.128,0.084,0.000188820105899712
Ss18l2,7.41212814496485e-09,1.16087134392281,0.085,0.048,0.00019406433909147
Rpf1,7.43260291788157e-09,-0.622607593323005,0.063,0.113,0.000194600409595975
Gadd45b,7.67401029771969e-09,2.23919905332159,0.056,0.027,0.000200920937614897
Atp6v1a,7.74727726318105e-09,0.318992939119735,0.78,0.789,0.000202839213304606
ENSMUSG00000120144,7.78058173710216e-09,0.682179235031488,0.255,0.202,0.000203711191040809
E2f2,7.81757802082993e-09,1.87575369021084,0.021,0.006,0.000204679827741369
Ccdc47,8.10729851714623e-09,-0.311654893275102,0.171,0.248,0.000212265289775923
Fez2,8.12603436295839e-09,-0.443114308434535,0.109,0.172,0.000212755831690977
Abcf1,8.1410634334773e-09,-0.296416988753319,0.238,0.325,0.000213149322815303
Cpsf2,8.24822657953206e-09,-0.455944622653932,0.181,0.255,0.000215955068305308
Ncoa7,8.27953461751406e-09,-0.437796370957041,0.125,0.192,0.000216774775355753
Tuba4a,8.29873650684995e-09,1.32988338344573,0.07,0.037,0.000217277519222345
Npepl1,8.33393492398141e-09,-0.482948371414177,0.11,0.172,0.000218199084179681
Eif3b,8.36606573739157e-09,-0.196772631428086,0.26,0.355,0.000219040333136386
Rnf20,8.51196303323069e-09,-0.445926945124184,0.112,0.175,0.000222860216136046
Nsd1,8.53463699360611e-09,-0.253232819863842,0.234,0.32,0.000223453865766595
Cmklr1,8.68419817793751e-09,-0.412956119407228,0.09,0.148,0.00022736967669476
Dctn1,8.70664890949206e-09,-0.412176451360625,0.157,0.229,0.000227957481748321
Baiap2,8.74329159365685e-09,1.19317963037645,0.082,0.046,0.000228916860505124
Dmxl2,8.86836479857093e-09,1.26890044918018,0.09,0.053,0.000232191527156184
Rin2,8.99515085965031e-09,-0.276322636814353,0.215,0.297,0.000235511039807365
Stx17,9.00744280017723e-09,-0.622153271588037,0.056,0.104,0.00023583286739424
Cul1,9.15948649367335e-09,-0.351658706318255,0.154,0.226,0.000239813675377356
Upf1,9.17496876459803e-09,-0.319291395159534,0.127,0.195,0.000240219032194706
Stim2,9.54155258685942e-09,-0.388377546537937,0.072,0.126,0.000249816929829153
Clk4,9.86808419169134e-09,0.94458228250452,0.15,0.103,0.000258366180306863
Eftud2,9.95118461227502e-09,-0.629081142611677,0.05,0.095,0.000260541915518585
Cux1,1.01830906157422e-08,0.539822110088185,0.372,0.32,0.000266613678501363
Serf2,1.05896709162119e-08,0.284039840745718,0.812,0.824,0.00027725876392826
Trim12a,1.07972956184877e-08,-0.334078017129747,0.071,0.125,0.000282694793883246
Itgb3bp,1.09840625501565e-08,-2.06522513447214,0.005,0.029,0.000287584725688198
Vkorc1,1.10498148501377e-08,-0.560434060638526,0.075,0.128,0.000289306252406304
Rpl21,1.11859957154192e-08,0.666717097728095,0.331,0.285,0.000292871739821106
Naga,1.12014603789149e-08,0.731622384461207,0.219,0.168,0.00029327663564075
Pfn1,1.14496728522939e-08,0.176404471934383,0.962,0.977,0.000299775334618758
Cdv3,1.21502308823079e-08,-0.329762163214666,0.143,0.212,0.000318117344960585
Nfya,1.2218842028525e-08,0.759680546205312,0.22,0.168,0.000319913721990842
Noc3l,1.2236488281191e-08,-0.652041022424528,0.05,0.095,0.000320375736178142
Colgalt1,1.24617877478359e-08,0.672633058636502,0.31,0.261,0.000326274526813839
Itgav,1.25465921618341e-08,-0.339275145951875,0.134,0.203,0.000328494875981141
Fos,1.2791995970223e-08,-0.33231119707433,0.344,0.438,0.000334920038492378
Lmo2,1.28681426749884e-08,-0.210626744469026,0.293,0.391,0.000336913711516546
Mta1,1.31547450126203e-08,-0.477544324664137,0.093,0.151,0.000344417533920424
Igfbp6,1.31571015302022e-08,3.18111375587168,0.01,0.001,0.000344479232263753
Rras,1.33680339806831e-08,0.755344282504523,0.247,0.195,0.000350001865682245
Phlda3,1.33865827060591e-08,-0.629689156141682,0.064,0.113,0.000350487508410038
Tbc1d2,1.3497111964034e-08,1.30454680419589,0.057,0.028,0.000353381385442338
Cenpa,1.35611052384558e-08,1.14138161295779,0.101,0.062,0.00035505685735325
Akr1b8,1.37520160649648e-08,-0.636700514992084,0.07,0.121,0.000360055284612907
Armc1,1.38999310757358e-08,-0.251065488927541,0.141,0.211,0.000363927995424913
Dync1h1,1.40777002005723e-08,-0.230444544866689,0.274,0.367,0.000368582346651383
Lpar6,1.41309238717857e-08,-0.37077439774929,0.13,0.197,0.000369975848811093
Tmem268,1.4336343268748e-08,-0.274116903612561,0.169,0.243,0.000375354139462359
Prpf4b,1.43740612566623e-08,-0.34035152665846,0.176,0.25,0.000376341671821931
Ptafr,1.44607128193831e-08,0.705668907330014,0.4,0.355,0.000378610383037088
Rpl7a,1.4664367989931e-08,0.534972755933021,0.446,0.403,0.000383942482712372
Rfc2,1.46740380843649e-08,0.720803462729392,0.284,0.236,0.000384195665124841
Socs1,1.47012469360907e-08,-0.267646515419781,0.336,0.426,0.000384908047280727
Otud6b,1.47304090533034e-08,-0.672172882805555,0.062,0.11,0.000385671569833589
Ccdc91,1.54878800973033e-08,-1.08113510995667,0.02,0.052,0.000405503676707596
Psmc5,1.56076893135203e-08,-0.353988781713306,0.184,0.257,0.000408640521606588
Ppp1r9b,1.59379258232759e-08,-0.331630495245064,0.227,0.307,0.000417286773905011
Mrps14,1.62716392175701e-08,-0.289683981097371,0.173,0.249,0.00042602405799442
Mocs2,1.65356364032061e-08,-0.378633416987597,0.184,0.258,0.000432936032308742
Dhdh,1.68273977011107e-08,-0.634086425601074,0.083,0.137,0.00044057492661048
Cd302,1.73312084217792e-08,-0.205343039115776,0.192,0.272,0.000453765698899024
Snx27,1.74470242244729e-08,-0.287557692714202,0.154,0.225,0.00045679798824515
Ehbp1l1,1.78457031950851e-08,-0.319205371011809,0.175,0.25,0.000467236201053718
Tmf1,1.8199919420075e-08,-0.315443045451771,0.181,0.258,0.000476510290256405
Mfsd5,1.82184647847518e-08,-0.36178151192323,0.158,0.228,0.000476995844994372
Snx5,1.82402118596086e-08,0.365301674342696,0.733,0.749,0.000477565226908273
Tmem42,1.83496944552397e-08,-1.39272569280594,0.014,0.044,0.000480431700227087
Maged1,1.88013324273873e-08,-1.47526169289566,0.012,0.04,0.000492256485613855
Dtd1,1.93345403518271e-08,-1.06597432055913,0.02,0.052,0.000506216935491537
Ubn1,1.93848505345717e-08,-0.254548556758593,0.105,0.166,0.000507534156696156
Gbp11,1.95536956831058e-08,-0.583479860766051,0.07,0.12,0.000511954860375075
Dusp1,1.9682561669639e-08,0.824263122244345,0.198,0.148,0.000515328829634487
Sms,1.99132933895775e-08,-0.346848422553627,0.167,0.241,0.000521369847525918
Plaat3,1.99507495815655e-08,-0.218865932516491,0.222,0.304,0.000522350525544549
Pgm1,2.07611529084511e-08,-0.355291776396287,0.207,0.283,0.000543568505449066
Tor1b,2.13647122084986e-08,-0.426274183059017,0.095,0.152,0.000559370895042912
Miga1,2.14894361434089e-08,-1.78718416580509,0.01,0.036,0.000562636417106732
4933434E20Rik,2.19697153280835e-08,-0.39581259155106,0.16,0.23,0.000575211086719882
Rap2b,2.19760313496016e-08,-0.198402193002864,0.644,0.751,0.00057537645279527
Pkn2,2.20894407291354e-08,-0.366406887672844,0.13,0.196,0.000578345737170223
Uba5,2.24912595519352e-08,-0.390271301647259,0.105,0.165,0.000588866157588768
Cacybp,2.28058949143418e-08,0.54838287615262,0.425,0.39,0.000597103940647297
Yeats4,2.2892296947594e-08,-0.346084225295376,0.143,0.21,0.000599366118681905
Cd300c2,2.30512641463743e-08,0.612018312685225,0.351,0.305,0.000603528197880373
Dpm2,2.32417450804528e-08,-0.354981507372837,0.196,0.272,0.000608515369696414
Zfp292,2.33965027619059e-08,-0.313102559315027,0.188,0.265,0.00061256723531222
Unc50,2.35011962063862e-08,-0.334665124046322,0.143,0.21,0.000615308319075603
Baz2a,2.44078846364809e-08,-0.2684288820281,0.178,0.253,0.000639047235552342
Cep164,2.47317617638395e-08,-0.745849279840111,0.045,0.087,0.000647526986500847
Pus1,2.47677846142614e-08,-1.00688886796759,0.025,0.06,0.000648470136770593
Supt6,2.48860716508027e-08,-0.286696377476925,0.126,0.193,0.000651567127961316
Atp2a3,2.50092309275942e-08,1.81874453471952,0.03,0.011,0.000654791684146271
Camk1d,2.53225851343999e-08,-0.401103636890363,0.159,0.228,0.000662995923988858
Polr3b,2.54075158720264e-08,-0.960702197128878,0.03,0.067,0.000665219580561394
Ccdc115,2.55773401346195e-08,-0.3709420844707,0.138,0.206,0.000669665919404609
Vps26a,2.62985378703976e-08,-0.25189538827942,0.248,0.336,0.000688548318522751
Adgre5,2.65707865006896e-08,-1.35662197711615,0.011,0.038,0.000695676332161054
Trim27,2.67728691572189e-08,-0.287681326556588,0.086,0.142,0.000700967260274305
Skap2,2.68822806160519e-08,-0.158641183128842,0.468,0.578,0.000703831871089471
Pik3c2a,2.83638143643233e-08,-0.355662623709552,0.144,0.212,0.000742621387686714
Tex14,2.83991580187965e-08,1.36294249460076,0.089,0.053,0.000743546755248131
Gm34455,2.84615125035364e-08,2.87108660385605,0.03,0.01,0.000745179320367589
Myo7a,2.8719113266509e-08,-0.77991904098947,0.035,0.073,0.000751923823543738
Hsd17b4,2.88934427463453e-08,-0.230050483303433,0.167,0.243,0.000756488117984812
Ccdc125,2.89037331546407e-08,-1.52694325654115,0.009,0.035,0.000756757541454804
