Gene,avg_log2FC,p_val,p_val_adj,neg_log10_p_adj,pct.1,pct.2,Class,Labelled
Fndc3a,1.11327458983375,4.63376515162811e-46,1.21321239199927e-41,40.9160631623661,0.453,0.309,log2FC_only,FALSE
Secisbp2l,-0.662521254912301,5.09636267927727e-46,1.33432967668837e-41,40.8747368547691,0.43,0.642,NS,FALSE
C5ar1,-0.603129332734695,5.98765282148037e-46,1.56768726171999e-41,40.8047405705137,0.587,0.78,NS,FALSE
Fnip2,0.963454466639564,6.17736194752226e-46,1.61735690510028e-41,40.7911941329618,0.655,0.537,NS,FALSE
Grn,0.483071657570535,9.276853592042e-46,2.42886580746844e-41,40.6145964788902,0.975,0.98,NS,FALSE
Cd53,0.566621951152598,2.54394984020049e-45,6.66056947161294e-41,40.1764886375255,0.946,0.936,NS,FALSE
Ifitm3,0.448940065192239,2.56160537580914e-45,6.70679519494349e-41,40.1734849554849,0.971,0.964,NS,FALSE
C3,1.60375837939745,2.77637551750755e-45,7.26910637993827e-41,40.1385189754017,0.306,0.163,log2FC_only,FALSE
Rps16,0.627534232107939,4.35473852412652e-45,1.14015764038681e-40,39.9430350981223,0.84,0.804,NS,FALSE
Slfn1,1.30646019122252,5.12464869453e-45,1.34173552120185e-40,39.8723330825295,0.404,0.254,log2FC_only,FALSE
Rps5,0.612111667883769,5.93268399407077e-45,1.55329532332761e-40,39.8087459653286,0.874,0.855,NS,FALSE
Slamf7,1.13969120198058,6.29059144438208e-45,1.64700265196812e-40,39.7833057015381,0.78,0.743,log2FC_only,FALSE
Bst2,0.836400468724182,6.67915687664037e-45,1.74873685344198e-40,39.7572755374031,0.703,0.623,NS,FALSE
Cxcl3,3.68911707362442,2.63142289092026e-44,6.88959141300743e-40,39.1618065331487,0.069,0.009,log2FC_only,FALSE
Rpl34,0.678141135903271,3.56573450503362e-44,9.33580608107902e-40,39.0298481778273,0.753,0.69,NS,FALSE
Uchl1,4.91002390202587,3.68000561834709e-44,9.63499070995636e-40,39.0161486997544,0.05,0.003,log2FC_only,FALSE
Ybx3,0.980765085118922,5.80126281042239e-44,1.51888662902479e-39,38.8184746410328,0.627,0.521,NS,FALSE
Pgam1,0.587219725400737,7.61054176077677e-44,1.99259204380657e-39,38.700581608103,0.886,0.873,NS,FALSE
Slamf8,-0.795429334167398,1.06733009646007e-43,2.79448365855174e-39,38.5536984256872,0.273,0.484,NS,FALSE
Lrp12,1.0652595605989,1.07061965873725e-43,2.80309639050586e-39,38.5523619678319,0.503,0.363,log2FC_only,FALSE
Irf8,-0.413545934936963,1.8681778491974e-43,4.89126324476864e-39,38.3105789630888,0.502,0.705,NS,FALSE
Rps3a1,0.647791117106811,2.90622662570374e-43,7.60908255141753e-39,38.1186677041856,0.811,0.755,NS,FALSE
Ybx1,0.586194479766811,2.97375642428111e-43,7.7858890700528e-39,38.1086917882119,0.887,0.863,NS,FALSE
Rps8,0.69672502539848,3.3060501367336e-43,8.6559004679959e-39,38.0626877460509,0.795,0.755,NS,FALSE
Tmem140,-0.484958907679756,3.47417823289859e-43,9.09609344937508e-39,38.0411450865416,0.321,0.542,NS,FALSE
Ifi203,1.44650360201519,3.61364385475942e-43,9.4612423405311e-39,38.0240518333432,0.333,0.193,log2FC_only,FALSE
Plxna1,0.935195630871738,8.49362955582126e-43,2.22380209030512e-38,37.6529038658818,0.6,0.474,NS,FALSE
Cpt1a,-0.888976834681785,8.73729064244236e-43,2.28759743600426e-38,37.6406203988931,0.229,0.426,NS,FALSE
Hnrnpu,-0.613786050027537,1.59834776015025e-42,4.18479410562539e-38,37.3783259046935,0.502,0.701,NS,FALSE
Gm4951,-0.565779228194032,1.72048025857502e-42,4.50456141300111e-38,37.3463474877451,0.461,0.666,NS,FALSE
Lilrb4a,1.06962353819676,1.7699850451475e-42,4.63417484520518e-38,37.3340275845134,0.45,0.31,log2FC_only,FALSE
Psap,0.424254048745363,2.86954915278069e-42,7.5130535918104e-38,37.1241835132573,1,1,NS,FALSE
Ccl6,0.841985471974756,3.00099611831535e-42,7.85720803697325e-38,37.1047317477952,0.94,0.957,NS,FALSE
F13a1,1.29813523395921,4.39236693669216e-42,1.15000951136474e-37,36.9392985677193,0.394,0.243,log2FC_only,FALSE
Msr1,-0.288735791925221,4.90860003281097e-42,1.28516966059057e-37,36.8910395355276,0.761,0.95,NS,FALSE
Morf4l1,0.574647753101794,5.92215692894247e-42,1.55053912713572e-37,36.8095172700686,0.864,0.828,NS,FALSE
Aif1,-0.660305456071199,3.46992235434893e-41,9.08495070815636e-37,36.0416774246833,0.388,0.594,NS,FALSE
Ms4a8a,3.135344177624,4.90138087576403e-41,1.28327954089254e-36,35.8916787295617,0.089,0.019,log2FC_only,FALSE
Selenop,-0.304003056734709,1.10267595181216e-40,2.8870261770346e-36,35.539549278298,0.67,0.856,NS,FALSE
Ifi209,1.27633884526295,1.10376815607945e-40,2.88988578624722e-36,35.5391193210437,0.428,0.295,log2FC_only,FALSE
Iqgap2,-1.19646006525278,1.4655302503221e-40,3.83705130139333e-36,35.4160023942437,0.114,0.277,log2FC_only,FALSE
Mpeg1,0.583737066817987,2.63159103411113e-40,6.89003164550977e-36,35.1617787833988,0.924,0.93,NS,FALSE
Gbp6,-0.674383395893934,3.32034482921693e-40,8.69332683185577e-36,35.0608139924554,0.298,0.502,NS,FALSE
Mgl2,2.8776404433262,5.30280845225463e-40,1.38838130896931e-35,34.8574912416343,0.136,0.045,log2FC_only,FALSE
4930430E12Rik,1.29198817360898,8.43132468212605e-40,2.20748942827424e-35,34.6561013675933,0.352,0.215,log2FC_only,FALSE
Stat1,-0.601569562034815,1.07641604068073e-39,2.81827247771029e-35,34.5500170205079,0.532,0.709,NS,FALSE
Fkbp1a,0.798482375553402,1.97217651868242e-39,5.16355256121431e-35,34.2870513978182,0.661,0.57,NS,FALSE
Scarb2,-0.880299478882471,2.99800165715052e-39,7.84936793875149e-35,34.1051653129062,0.238,0.428,NS,FALSE
Cpd,1.23452892156302,7.05298607616652e-39,1.84661281446192e-34,33.7336241550037,0.318,0.183,log2FC_only,FALSE
Vav3,-0.583192274441896,1.06012467890785e-38,2.77561843431654e-34,33.5566402367981,0.36,0.57,NS,FALSE
Rps14,0.68555522145076,1.1821634789038e-38,3.09514042046592e-34,33.5093196431059,0.73,0.68,NS,FALSE
Niban2,0.947781756401808,1.22630185077933e-38,3.21070350571043e-34,33.4933997977593,0.621,0.524,NS,FALSE
Cd33,1.51427554829779,1.26911642867442e-38,3.32280063355536e-34,33.4784957154003,0.257,0.13,log2FC_only,FALSE
Igf2bp2,1.6026296427225,1.62760072437724e-38,4.26138421656449e-34,33.3704493070079,0.255,0.132,log2FC_only,FALSE
Rap2a,1.25680358806968,2.31798569649746e-38,6.06895015056965e-34,33.2168864297235,0.345,0.211,log2FC_only,FALSE
Cers6,-0.573596245489354,2.89735611327525e-38,7.58585777577727e-34,33.119995303971,0.5,0.687,NS,FALSE
Gnaq,-0.718665369953304,3.27958295002429e-38,8.58660407975359e-34,33.0661785615501,0.333,0.524,NS,FALSE
Ctsh,-0.435410114013592,3.91629208345378e-38,1.02536359328987e-33,32.9891221067454,0.557,0.745,NS,FALSE
Klf6,0.786921101890188,4.35796318745412e-38,1.14100192173924e-33,32.9427136241181,0.831,0.784,NS,FALSE
Cnn3,-0.528075307380005,6.3459471154149e-38,1.66149587375793e-33,32.7795007329326,0.33,0.535,NS,FALSE
Rpl6,0.501517948290569,9.06673380112303e-38,2.37385224381003e-33,32.624546316424,0.897,0.9,NS,FALSE
mt-Atp6,0.413754373664347,2.4763860027966e-37,6.48367383252206e-33,32.1881788408776,0.996,0.997,NS,FALSE
Txn1,0.502387442293676,2.49491063099543e-37,6.53217501407223e-33,32.1849421878932,0.938,0.921,NS,FALSE
Rnase4,2.26150155614044,2.86095818031065e-37,7.49056070768936e-33,32.1254856718678,0.108,0.031,log2FC_only,FALSE
Coro1a,1.02133931519544,3.67858602076788e-37,9.63127391957446e-33,32.016316265352,0.434,0.298,log2FC_only,FALSE
Itga9,-2.68490525216534,7.54296560970769e-37,1.97489925593367e-32,31.7044550538137,0.018,0.123,log2FC_only,FALSE
Fat3,1.87409501940261,1.27450961421434e-36,3.33692107193597e-32,31.4766540655742,0.172,0.071,log2FC_only,FALSE
Fabp4,2.66055333930695,1.62137121968138e-36,4.2450741273698e-32,31.3721147217153,0.226,0.113,log2FC_only,FALSE
Rpl28,0.68367309046833,1.81034114586043e-36,4.73983518809177e-32,31.3242367592008,0.735,0.682,NS,FALSE
Pla2g7,-0.374108660646662,3.53526040586212e-36,9.25601879462819e-32,31.0335757722072,0.645,0.815,NS,FALSE
Fgr,1.6819963989245,3.83162728087206e-36,1.00319665467792e-31,30.9986139247364,0.209,0.098,log2FC_only,FALSE
Alcam,0.937367627578596,3.88022013767587e-36,1.0159192364463e-31,30.9931408162252,0.517,0.398,NS,FALSE
Hnrnpm,-0.695513194056199,7.32755314343276e-36,1.91849996401356e-31,30.717038204612,0.282,0.471,NS,FALSE
mt-Nd5,0.485581031411225,7.75088580417362e-36,2.02933692124874e-31,30.6926458431136,0.967,0.98,NS,FALSE
St8sia4,1.2845833162646,1.04620143349902e-35,2.73916459318714e-31,30.562381870716,0.256,0.134,log2FC_only,FALSE
Cd14,-0.793495972793572,1.31844905841443e-35,3.45196332474065e-31,30.4619338270783,0.316,0.492,NS,FALSE
Klf4,1.74046183657002,1.35242571739446e-35,3.54092101328218e-31,30.4508837608664,0.146,0.055,log2FC_only,FALSE
Cd44,-0.559997620498687,1.453624129997e-35,3.80587869715814e-31,30.4195450578762,0.735,0.848,NS,FALSE
Zranb3,1.83578157649747,1.94926697534362e-35,5.10357079484466e-31,30.292125856479,0.184,0.081,log2FC_only,FALSE
Cd2ap,-0.746106196502025,3.6928544267874e-35,9.66863146021477e-31,30.0146349934804,0.305,0.488,NS,FALSE
Rps20,0.588483358791545,8.22187668963317e-35,2.15265175487976e-30,29.6670262224603,0.832,0.805,NS,FALSE
Aldoa,0.377649175597466,1.57878477065365e-34,4.13357428652537e-30,29.3836742530433,0.992,0.992,NS,FALSE
Slfn4,4.4835406419354,1.80527663890996e-34,4.72657529599405e-30,29.3254534192526,0.086,0.021,log2FC_only,FALSE
Wfdc21,3.45913259795401,4.0809034782609e-34,1.06846214867827e-29,28.9712408585363,0.074,0.016,log2FC_only,FALSE
Arpc5,0.462179494457921,4.93581433917103e-34,1.29229491028176e-29,28.8886383661453,0.904,0.899,NS,FALSE
Rps23,0.55212903384353,5.43382746197545e-34,1.42268470609441e-29,28.8468913371437,0.812,0.794,NS,FALSE
Pde4b,-1.12382090011447,1.39553132376667e-33,3.6537801118859e-29,28.4372575924701,0.083,0.218,log2FC_only,FALSE
H1f2,1.9977932199325,1.4799380508733e-33,3.87477380479646e-29,28.4117536449502,0.154,0.062,log2FC_only,FALSE
Esd,0.667498403091488,2.17601720290823e-33,5.69724824065433e-29,28.2443348570402,0.785,0.725,NS,FALSE
Ephx1,-2.23797618185422,8.44952778731765e-33,2.21225536527551e-28,27.655164742951,0.034,0.139,log2FC_only,FALSE
Trib1,-1.35171602371768,9.7047565600834e-33,2.54089936256104e-28,27.595012535717,0.075,0.203,log2FC_only,FALSE
Kcnn4,1.06133342222731,1.08498873232543e-32,2.84071749897444e-28,27.5465719534424,0.344,0.218,log2FC_only,FALSE
Ctnnd2,1.67397522739593,1.21745750450025e-32,3.18754723828255e-28,27.4965433704252,0.175,0.077,log2FC_only,FALSE
mt-Nd2,-0.181007955162031,1.45093521918125e-32,3.79883859086034e-28,27.4203491588243,0.982,0.999,NS,FALSE
Anxa3,1.00233434918209,1.82888433621026e-32,4.78838496906571e-28,27.3198109411353,0.414,0.294,log2FC_only,FALSE
Creg1,-0.299390295119393,2.1510425467098e-32,5.63185959579559e-28,27.2493481808424,0.852,0.933,NS,FALSE
Tent5a,-0.767688985096621,2.26316290039389e-32,5.92541310581129e-28,27.2272813662765,0.159,0.318,NS,FALSE
Themis2,-0.49911030252472,3.70846217164708e-32,9.70949565780639e-28,27.0128033281476,0.397,0.585,NS,FALSE
Gask1b,1.24732409569339,6.84466287472099e-32,1.79206963385945e-27,26.7466451191084,0.273,0.158,log2FC_only,FALSE
Rps25,0.651639487928066,7.49471345092005e-32,1.96226587571989e-27,26.7072421485692,0.797,0.771,NS,FALSE
Mxd1,1.82617139246515,8.87201349951523e-32,2.32287057444308e-27,26.6339749875184,0.207,0.104,log2FC_only,FALSE
Csf2rb,0.969627429285083,9.05714949419719e-32,2.37134288057071e-27,26.6250056453582,0.598,0.526,NS,FALSE
Gng2,-0.469928173750502,1.18188993424697e-31,3.09442422584543e-27,26.5094201475487,0.512,0.691,NS,FALSE
Rpl23a,0.691407177262541,1.27970428684322e-31,3.35052176381291e-27,26.4748875566944,0.659,0.593,NS,FALSE
Zfp36,0.959831528327627,1.75947866996054e-31,4.6066670536907e-27,26.3366131751947,0.587,0.487,NS,FALSE
Cd200,2.63278254722222,2.12221732470658e-31,5.55638939954676e-27,26.2552073259027,0.074,0.017,log2FC_only,FALSE
Pgap1,-0.825098910809944,4.16822681003214e-31,1.09132514340261e-26,25.9620458388268,0.173,0.328,NS,FALSE
Hnrnpc,0.768027535197931,5.10527242486139e-31,1.33666242627721e-26,25.8739782598406,0.597,0.52,NS,FALSE
Etv6,-0.669200060572941,5.15943362421059e-31,1.35084291149082e-26,25.8693951518213,0.221,0.387,NS,FALSE
Ccl12,2.24076447456082,5.41324236393099e-31,1.41729511572441e-26,25.8485397095366,0.57,0.512,log2FC_only,FALSE
Ptges,3.85100089780473,5.44084552090064e-31,1.42452217428221e-26,25.8463307860921,0.05,0.007,log2FC_only,FALSE
Krcc1,-0.656817802549461,5.57648313740536e-31,1.46003481503547e-26,25.8356367881899,0.308,0.484,NS,FALSE
Cdk6,0.956344280987411,5.91019958917636e-31,1.54740845643815e-26,25.8103950340944,0.439,0.327,NS,FALSE
Plp2,1.10985323328322,6.05962175303071e-31,1.5865301673785e-26,25.7995516655103,0.331,0.213,log2FC_only,FALSE
Nt5dc2,1.11423923753189,8.50229533802021e-31,2.22607096540045e-26,25.6524609948124,0.376,0.257,log2FC_only,FALSE
Ftl1-ps1,0.960770042418937,1.17522256474205e-30,3.07696771900763e-26,25.511877059986,0.445,0.33,NS,FALSE
Gprc5b,2.72206419911877,1.40554917784987e-30,3.68000885744654e-26,25.4341511360179,0.095,0.029,log2FC_only,FALSE
Rassf2,-0.800725912744799,1.64195012866009e-30,4.29895382685786e-26,25.3666372194209,0.167,0.32,NS,FALSE
Kctd12,-0.553911867080269,2.25693074709258e-30,5.9090960820378e-26,25.2284789483247,0.548,0.711,NS,FALSE
Tuba1a,1.78957524669277,3.79619328225865e-30,9.9391932516096e-26,25.0026488651594,0.139,0.056,log2FC_only,FALSE
Rps13,0.455405708682885,5.77879615475446e-30,1.51300440923781e-25,24.8201598063424,0.907,0.925,NS,FALSE
Coro2a,1.13436943610078,6.55943389134953e-30,1.71739098143313e-25,24.7651308220499,0.336,0.221,log2FC_only,FALSE
Il6st,1.25509107332246,8.32960114039353e-30,2.18085617057783e-25,24.6613729755878,0.27,0.159,log2FC_only,FALSE
Hpgds,-0.765941393408939,1.03935430405314e-29,2.72123743887193e-25,24.565233562633,0.236,0.394,NS,FALSE
Acod1,1.16808534822499,1.15315085985053e-29,3.01917958126066e-25,24.5201110543068,0.568,0.463,log2FC_only,FALSE
Cmtm3,-0.741850483047596,1.43377682202605e-29,3.75391447542859e-25,24.4255156260334,0.199,0.358,NS,FALSE
Arpc2,0.363847755846136,1.44037667579225e-29,3.77119421255928e-25,24.4235211013067,0.962,0.952,NS,FALSE
Cd84,0.690105809516185,1.50887268893116e-29,3.95053047415956e-25,24.4033445837326,0.68,0.63,NS,FALSE
Capg,0.460263402410418,1.74690938217358e-29,4.57375814440688e-25,24.3397268041645,0.915,0.899,NS,FALSE
Bcl2a1d,1.81562017760647,1.9475349262791e-29,5.09903594398395e-25,24.292511926605,0.141,0.059,log2FC_only,FALSE
Socs3,1.38043431746006,2.30693633877252e-29,6.04002072217422e-25,24.2189615713937,0.28,0.168,log2FC_only,FALSE
Gbp9,-1.05748969023459,2.37666088196999e-29,6.22257352117383e-25,24.2060299633973,0.139,0.277,log2FC_only,FALSE
Mertk,-0.666769499602284,2.58171579957764e-29,6.75944830645417e-25,24.1700887489164,0.268,0.433,NS,FALSE
H2-Q7,0.886636373709098,3.29467017607585e-29,8.62610545500178e-25,24.0641852368641,0.612,0.535,NS,FALSE
Canx,0.581029943440209,3.2990607661147e-29,8.63760089784151e-25,24.0636068664924,0.75,0.711,NS,FALSE
Sptssa,1.00820701749228,3.53611410568562e-29,9.25825395150608e-25,24.0334709108048,0.382,0.269,log2FC_only,FALSE
Mmp14,1.46405219790875,4.10939916354793e-29,1.07592288900012e-24,23.968218853281,0.202,0.103,log2FC_only,FALSE
Rpl7,0.66863532589062,5.32060637027415e-29,1.39304115986518e-24,23.8560360513878,0.692,0.645,NS,FALSE
Mbnl1,-0.428564857350054,5.50806307369981e-29,1.44212107395608e-24,23.8409982766875,0.654,0.797,NS,FALSE
Lrg1,3.12922101615337,6.04464703505453e-29,1.58260948671798e-24,23.8006262352868,0.05,0.008,log2FC_only,FALSE
F10,2.18623623601194,7.04353303367396e-29,1.84413781887652e-24,23.7342066257222,0.114,0.042,log2FC_only,FALSE
Rps4x,0.59934295454303,7.12706204991461e-29,1.86600738590864e-24,23.72908664159,0.78,0.754,NS,FALSE
Gm4841,-1.96406338850678,7.79494133409246e-29,2.04087154009209e-24,23.6901843305044,0.046,0.148,log2FC_only,FALSE
Irf7,1.3198366685502,1.02363167102388e-28,2.68007244107471e-24,23.5718534670407,0.343,0.233,log2FC_only,FALSE
Alox5ap,0.547200815139272,1.08513023487409e-28,2.84108798094733e-24,23.5465153171224,0.833,0.824,NS,FALSE
Sdc4,-0.549747797984588,1.24972254710757e-28,3.27202357283703e-24,23.4851835761755,0.451,0.621,NS,FALSE
Ttc39b,-1.05083795902274,2.11139178726928e-28,5.52804597742842e-24,23.257428353539,0.1,0.226,log2FC_only,FALSE
Jund,0.737751381457435,2.34149478861226e-28,6.13050165554461e-24,23.2125039859513,0.735,0.686,NS,FALSE
Gm9844,1.60657089338392,2.51215915419502e-28,6.57733509751341e-24,23.1819500314426,0.174,0.083,log2FC_only,FALSE
Bhlhe40,1.96530535535169,2.87594932685565e-28,7.52981052757348e-24,23.1232159518026,0.129,0.051,log2FC_only,FALSE
Zfand5,0.994307745792623,5.12951074699569e-28,1.34300850377841e-23,22.8719212374189,0.451,0.347,NS,FALSE
Lasp1,0.704657675625076,5.76346911921143e-28,1.50899148479194e-23,22.8213132109324,0.6,0.523,NS,FALSE
Itgax,2.97731238079951,6.11852888190972e-28,1.6019532318616e-23,22.7953501670539,0.063,0.014,log2FC_only,FALSE
Rps2,0.573116508174306,7.01813335536157e-28,1.83748767510077e-23,22.7357755652526,0.762,0.746,NS,FALSE
Ptgir,2.35728949128145,9.11406744003732e-28,2.38624513715057e-23,22.6222849436316,0.073,0.019,log2FC_only,FALSE
Pum2,-0.547408309011544,1.01742527325935e-27,2.66382285044763e-23,22.5744946599939,0.32,0.493,NS,FALSE
Eif5a,0.457177906551383,1.13996018368431e-27,2.98464375292227e-23,22.5251074988305,0.919,0.919,NS,FALSE
Rpl37a,0.612265850665247,1.31293101461728e-27,3.43751598247097e-23,22.4637552739376,0.755,0.728,NS,FALSE
Cd24a,3.49518861612648,1.84420406004458e-27,4.82849507000871e-23,22.3161882076819,0.039,0.004,log2FC_only,FALSE
D8Ertd738e,-0.540758563540378,2.05212493297075e-27,5.37287349950402e-23,22.2697933844665,0.346,0.517,NS,FALSE
H2-D1,0.388919837356627,2.36320448881941e-27,6.18734199262697e-23,22.2084958785806,1,1,NS,FALSE
Apbb1ip,0.726601229834501,2.40621326351117e-27,6.29994756652494e-23,22.2006630650962,0.591,0.51,NS,FALSE
Atp6v0e,0.540513463952058,2.50674361652576e-27,6.56315613678773e-23,22.1828872638006,0.783,0.76,NS,FALSE
Gnas,0.426805490511846,2.70399272886153e-27,7.07959376270525e-23,22.1499916620386,0.906,0.904,NS,FALSE
Casp1,-0.416571211411561,3.32648538329829e-27,8.70940403055159e-23,22.0600115619956,0.553,0.712,NS,FALSE
AU020206,1.43508581577274,4.04226181877723e-27,1.05834498939225e-22,21.9753727419727,0.207,0.111,log2FC_only,FALSE
Antxr2,-0.780405725056318,4.69203385969157e-27,1.22846830514445e-22,21.910636043969,0.2,0.346,NS,FALSE
Tanc2,-0.643114969448985,5.02776480377922e-27,1.31636938092548e-22,21.8806222280563,0.207,0.362,NS,FALSE
Calm3,0.805732212437895,5.21369727816669e-27,1.3650502213696e-22,21.8648513702624,0.475,0.37,NS,FALSE
Xdh,-0.472271815231011,5.54811101356754e-27,1.45260642557225e-22,21.8378520390784,0.399,0.57,NS,FALSE
Uvrag,-0.785469764585949,5.59416559385724e-27,1.4646644357837e-22,21.8342618636242,0.221,0.374,NS,FALSE
Nrros,-0.401839062352052,6.06949121662705e-27,1.58911419033729e-22,21.7988448942013,0.698,0.838,NS,FALSE
Efhd2,0.530044845932599,8.08752318118459e-27,2.11747531929775e-22,21.6741816429832,0.838,0.846,NS,FALSE
Rhoa,0.492094922874633,1.04310412194156e-26,2.7310552120674e-22,21.5636695199065,0.768,0.748,NS,FALSE
Rpl38,0.600306380601137,1.07970009237108e-26,2.82687078184596e-22,21.548694042948,0.743,0.712,NS,FALSE
Entpd3,3.69968665856347,1.42327951946778e-26,3.72643043787054e-22,21.4287069814325,0.034,0.003,log2FC_only,FALSE
Lgals3bp,0.692277228395177,1.64480960423824e-26,4.30644050581655e-22,21.365881548256,0.692,0.661,NS,FALSE
Mtpn,0.578111817011103,1.86352602897297e-26,4.87908384905704e-22,21.3116617182948,0.758,0.744,NS,FALSE
Hgsnat,-0.59808029002047,1.91633089688408e-26,5.0173375542219e-22,21.2995266797168,0.17,0.312,NS,FALSE
Zfp281,-0.762024803077254,2.29336003624267e-26,6.00447524689055e-22,21.22152494119,0.176,0.319,NS,FALSE
Tspo,0.911678891167968,2.36100431720527e-26,6.18158150330683e-22,21.2089004002686,0.463,0.367,NS,FALSE
Tulp4,1.15263697493644,2.37180539837828e-26,6.209860894034e-22,21.2069181282663,0.408,0.311,log2FC_only,FALSE
Zfp36l1,0.81845035959543,2.40573216266542e-26,6.29868794829061e-22,21.20074990708,0.63,0.553,NS,FALSE
Bscl2,-0.812946455880907,2.67851727697964e-26,7.01289393458809e-22,21.1541027294702,0.143,0.276,NS,FALSE
Pde7b,-1.00041622970802,4.2540288268974e-26,1.11378982745828e-21,20.9531967529563,0.186,0.325,log2FC_only,FALSE
Rpl41,0.623598282854022,5.55599715440916e-26,1.45467117496741e-21,20.8372351668406,0.66,0.626,NS,FALSE
Sf3b3,-0.953587936997326,5.81322883338345e-26,1.52201957315645e-21,20.8175797625068,0.13,0.257,NS,FALSE
Gpr35,-1.57875626996639,7.78235748108397e-26,2.0375768356974e-21,20.6908860053167,0.041,0.134,log2FC_only,FALSE
Arg1,1.24369253435187,1.18549575988553e-25,3.10386499853229e-21,20.508097176482,0.219,0.12,log2FC_only,FALSE
Max,-0.562186638480579,1.22120324968936e-25,3.19735434833669e-21,20.4952092301658,0.264,0.423,NS,FALSE
Sirpb1c,0.810375065102083,1.40844558620172e-25,3.68759223379334e-21,20.4332571083354,0.447,0.334,NS,FALSE
Litaf,0.723180811103092,1.6353573136858e-25,4.28169251869216e-21,20.3683845239239,0.716,0.69,NS,FALSE
Ccl3,1.50269289614773,1.68065843638126e-25,4.40029991813341e-21,20.3565177216158,0.425,0.32,log2FC_only,FALSE
Ahnak2,1.03908631435013,2.08092543008962e-25,5.44827896106065e-21,20.2637406639169,0.393,0.293,log2FC_only,FALSE
AW112010,-0.257513897253273,2.55864891362988e-25,6.69905458566575e-21,20.1739864834484,0.807,0.894,NS,FALSE
Slc8a1,-0.802275364518692,2.57170367934459e-25,6.73323457326e-21,20.1717762552636,0.16,0.295,NS,FALSE
Ndufa4,-0.652777394789865,3.96177303674514e-25,1.03727141648061e-20,19.9841075895543,0.2,0.342,NS,FALSE
