Gene,avg_log2FC,p_val,p_val_adj,neg_log10_p_adj,pct.1,pct.2,Class,Labelled
H2-Q10,0.609008746052736,0.00490006221622964,1,0,0.097,0.05,NS,FALSE
Cdk6,-0.264764718631451,0.00495029459630948,1,0,0.623,0.687,NS,FALSE
4930572G02Rik,-3.92211977579049,0.00496875315082095,1,0,0,0.033,log2FC_only,FALSE
Tnfrsf1b,0.506551035544281,0.00500805067591434,1,0,0.297,0.211,NS,FALSE
Tubb5,0.176082856744971,0.00502412771849579,1,0,0.839,0.76,NS,FALSE
Ncl,-0.301118605042286,0.00502980364359926,1,0,0.877,0.88,NS,FALSE
Nthl1,2.69987347759437,0.00509678228628862,1,0,0.017,0.003,log2FC_only,FALSE
AI413582,0.736011392805281,0.00510875762890632,1,0,0.242,0.171,NS,FALSE
1500009L16Rik,1.06349308517856,0.00513904007766701,1,0,0.064,0.028,log2FC_only,FALSE
Nipsnap3b,0.484950357166571,0.00515483841069027,1,0,0.182,0.114,NS,FALSE
1110006O24Rik,2.04537985661083,0.00517659675107228,1,0,0.017,0.003,log2FC_only,FALSE
Shq1,0.66565431433908,0.00518784094052359,1,0,0.072,0.033,NS,FALSE
Atp6v1e1,0.517524810246565,0.00521229417604614,1,0,0.356,0.275,NS,FALSE
Gm30382,1.66394121980298,0.00521692601479534,1,0,0.017,0.003,log2FC_only,FALSE
Gm34907,1.83555024059199,0.00521692601479534,1,0,0.017,0.003,log2FC_only,FALSE
Mxi1,0.828530245769341,0.00524908034387758,1,0,0.119,0.067,log2FC_only,FALSE
Cercam,1.39012584260599,0.00525568154586605,1,0,0.047,0.018,log2FC_only,FALSE
Tnf,0.693931646845281,0.0052854184870359,1,0,0.242,0.171,NS,FALSE
Atp6v1b2,0.638822209545711,0.00528878628143152,1,0,0.424,0.335,NS,FALSE
Dhrs3,1.26880451816586,0.00534400392231248,1,0,0.102,0.055,log2FC_only,FALSE
Samhd1,0.318404344742725,0.00538249239162973,1,0,0.555,0.436,NS,FALSE
Dpm2,0.691303768291816,0.00538382457773038,1,0,0.203,0.138,NS,FALSE
Gstm4,1.67416267259634,0.00539483728327695,1,0,0.047,0.018,log2FC_only,FALSE
Rnf213,0.81821995311347,0.00541610807399949,1,0,0.199,0.131,log2FC_only,FALSE
Usp22,0.563838835753536,0.00542494621060275,1,0,0.123,0.07,NS,FALSE
Mdp1,0.905197777722556,0.00543268674736291,1,0,0.106,0.058,log2FC_only,FALSE
A630001G21Rik,0.819285350818428,0.00545954911592311,1,0,0.136,0.081,log2FC_only,FALSE
Scarf1,-3.28199105665701,0.00550221127750846,1,0,0,0.032,log2FC_only,FALSE
Atp6ap1,0.484279052028088,0.00550529146713341,1,0,0.331,0.246,NS,FALSE
Pgap2,0.897446598386218,0.00551358019022472,1,0,0.174,0.114,log2FC_only,FALSE
Irf5,1.13221074663131,0.00553822154054355,1,0,0.11,0.062,log2FC_only,FALSE
Lpcat2,1.33353665831832,0.00557150692980912,1,0,0.055,0.023,log2FC_only,FALSE
Myo1f,0.439583531648473,0.00565372291396211,1,0,0.53,0.434,NS,FALSE
Fbxl17,-1.16730822573702,0.00568546858863729,1,0,0.081,0.148,log2FC_only,FALSE
Tarm1,1.25871001489902,0.00568654545103502,1,0,0.072,0.034,log2FC_only,FALSE
Plod3,0.720727555948708,0.00570470632191723,1,0,0.144,0.087,NS,FALSE
Ndufv2,0.519452117170044,0.0057190999561181,1,0,0.377,0.294,NS,FALSE
Malsu1,0.652850310301532,0.00574690717413147,1,0,0.161,0.099,NS,FALSE
Calu,0.417743248242033,0.00574969507835037,1,0,0.394,0.305,NS,FALSE
Zfp85,2.49613317811012,0.00575161078512037,1,0,0.025,0.007,log2FC_only,FALSE
Styk1,-1.82228409454648,0.00581425431375451,1,0,0.013,0.055,log2FC_only,FALSE
Atp6v0d2,0.713937933268401,0.00585082990042353,1,0,0.114,0.064,NS,FALSE
Lims1,0.481261684876105,0.00588041369245748,1,0,0.432,0.351,NS,FALSE
Zmat4,2.48312928532649,0.0058823235997787,1,0,0.025,0.007,log2FC_only,FALSE
Csf2rb2,0.894845949226369,0.00588761863117256,1,0,0.114,0.065,log2FC_only,FALSE
Ebna1bp2,-1.01603529625221,0.00592759908516852,1,0,0.144,0.216,log2FC_only,FALSE
Peli2,1.72113093348423,0.0059441216890007,1,0,0.051,0.021,log2FC_only,FALSE
Calm3,0.423458392952394,0.00596021028990353,1,0,0.487,0.404,NS,FALSE
Kcnj2,1.62707087894465,0.00599888724933781,1,0,0.025,0.007,log2FC_only,FALSE
Pdia4,0.595210161609549,0.00603591344473948,1,0,0.331,0.257,NS,FALSE
Ptprcap,-0.404093301020052,0.00604208852304796,1,0,0.576,0.635,NS,FALSE
Padi4,2.0614763155475,0.00604947707709416,1,0,0.025,0.007,log2FC_only,FALSE
Prxl2a,1.07262247656897,0.0060525412399464,1,0,0.068,0.031,log2FC_only,FALSE
H2az1,0.449884580507158,0.00608712089302114,1,0,0.631,0.578,NS,FALSE
Mrpl57,0.38252937823781,0.00610059401706555,1,0,0.275,0.192,NS,FALSE
Rtn4,0.524425063164803,0.00611280252423262,1,0,0.411,0.331,NS,FALSE
Endod1,-0.665176033470143,0.00611548710971307,1,0,0.157,0.234,NS,FALSE
Acta2,1.43966960932485,0.00613464805584072,1,0,0.025,0.007,log2FC_only,FALSE
Bub1,0.634463026877308,0.00614176028309399,1,0,0.212,0.144,NS,FALSE
9930111J21Rik2,0.67393399332279,0.00614567220416662,1,0,0.258,0.185,NS,FALSE
Secisbp2,-1.08938549140652,0.00614576985165429,1,0,0.068,0.13,log2FC_only,FALSE
H4c9,1.38460569566229,0.00618667880398691,1,0,0.042,0.016,log2FC_only,FALSE
Bicra,0.804938141856465,0.00620137364250625,1,0,0.136,0.081,log2FC_only,FALSE
Crybg1,-0.588824433160414,0.00620312890156983,1,0,0.212,0.294,NS,FALSE
Mybbp1a,-0.555521066568364,0.00620463772088832,1,0,0.225,0.305,NS,FALSE
Ccdc38,1.75127972499756,0.00625706179814995,1,0,0.038,0.013,log2FC_only,FALSE
Epc2,-1.2188017590891,0.00638036807791321,1,0,0.055,0.114,log2FC_only,FALSE
Arhgap17,0.562699179312234,0.00639754218778168,1,0,0.233,0.157,NS,FALSE
Parl,-1.12446637531394,0.00642293395412427,1,0,0.085,0.149,log2FC_only,FALSE
Rab32,0.946235121664644,0.00643003614140619,1,0,0.11,0.062,log2FC_only,FALSE
Inppl1,1.14030959827986,0.00644642950716112,1,0,0.081,0.041,log2FC_only,FALSE
Nfam1,1.11033096915801,0.00647377304611247,1,0,0.106,0.06,log2FC_only,FALSE
Kdelr1,0.488534019417668,0.00649351818523457,1,0,0.258,0.183,NS,FALSE
Gm46224,2.1367097060111,0.00651700996195709,1,0,0.034,0.011,log2FC_only,FALSE
Cd82,0.597507280017726,0.00658142736670497,1,0,0.292,0.214,NS,FALSE
Stag1,-0.61669919592925,0.006583189804679,1,0,0.233,0.317,NS,FALSE
Snx20,0.598517231194696,0.0066201744776798,1,0,0.229,0.161,NS,FALSE
Usp38,-0.597969363960402,0.0066591708030389,1,0,0.089,0.157,NS,FALSE
Gm5150,1.37474980540284,0.00666737335502843,1,0,0.064,0.029,log2FC_only,FALSE
Trmt6,-0.564719775628804,0.00668164692762229,1,0,0.097,0.169,NS,FALSE
Gm48099,1.76093042966654,0.00672509900393164,1,0,0.034,0.011,log2FC_only,FALSE
Lcp1,0.154998525834607,0.0067857780237518,1,0,0.97,0.953,NS,FALSE
Tmem171,0.67118039296098,0.00679764050804409,1,0,0.153,0.095,NS,FALSE
Fosl2,-0.733247953194399,0.00681588476648647,1,0,0.212,0.291,NS,FALSE
Acss1,1.82109766732207,0.00684303680406888,1,0,0.03,0.009,log2FC_only,FALSE
Chaer1,1.68413602528935,0.00686200499955497,1,0,0.034,0.011,log2FC_only,FALSE
Med13l,0.365132151511702,0.00687459528320794,1,0,0.22,0.147,NS,FALSE
Itgax,1.60262291596432,0.00691271792147361,1,0,0.038,0.013,log2FC_only,FALSE
Gngt2,1.02728485865711,0.00693539500733203,1,0,0.089,0.047,log2FC_only,FALSE
Bcl3,1.16195482583059,0.00697090513222079,1,0,0.106,0.06,log2FC_only,FALSE
Atp6v0e,0.332482634544243,0.00698549141443914,1,0,0.555,0.473,NS,FALSE
Scarb1,0.966364527903322,0.00699377836858556,1,0,0.106,0.059,log2FC_only,FALSE
Palm,1.31407305422461,0.00703037971573689,1,0,0.03,0.009,log2FC_only,FALSE
Efhd2,0.406090759988306,0.0070500877890763,1,0,0.606,0.546,NS,FALSE
5830432E09Rik,0.883694319372447,0.00705684388184921,1,0,0.038,0.013,log2FC_only,FALSE
Srp54a,1.17971788999566,0.00706348682037586,1,0,0.093,0.05,log2FC_only,FALSE
3110082I17Rik,0.766678867618322,0.00707501155424241,1,0,0.119,0.068,log2FC_only,FALSE
Mpp1,0.537654633879139,0.0070943670833544,1,0,0.246,0.172,NS,FALSE
Haus1,1.27714250111847,0.00722642142529649,1,0,0.102,0.056,log2FC_only,FALSE
Fkbp2,0.73178719503829,0.00723478622776204,1,0,0.157,0.099,NS,FALSE
Tma7,0.19919296361164,0.00731460175962373,1,0,0.75,0.644,NS,FALSE
Pias4,0.8210710365284,0.00735840200975121,1,0,0.127,0.076,log2FC_only,FALSE
Gramd1b,-0.862019741080372,0.00736736446278793,1,0,0.174,0.247,log2FC_only,FALSE
Gimap8,-0.77222595563269,0.00742069570155465,1,0,0.203,0.281,log2FC_only,FALSE
Atic,-0.469236267828931,0.00743972486897811,1,0,0.258,0.342,NS,FALSE
Parg,-0.616129970753963,0.00744131981069833,1,0,0.089,0.156,NS,FALSE
Mplkip,0.983782581037463,0.00744747460241835,1,0,0.081,0.041,log2FC_only,FALSE
Dgcr8,-0.659769229163154,0.00746031121581695,1,0,0.085,0.152,NS,FALSE
Cd200r1,0.596639842324319,0.00747413649272866,1,0,0.148,0.092,NS,FALSE
Osr2,-3.59983225822335,0.0074751543272689,1,0,0,0.03,log2FC_only,FALSE
Neb,-0.652155245560392,0.00749124765397838,1,0,0.153,0.229,NS,FALSE
Pex12,1.52000093549432,0.00750178193294353,1,0,0.047,0.018,log2FC_only,FALSE
Nop2,-0.740987913086297,0.00762735115442893,1,0,0.076,0.139,NS,FALSE
Rnasel,0.510111832418612,0.00764657222000217,1,0,0.191,0.126,NS,FALSE
Crem,-0.346159524270554,0.00771205793647526,1,0,0.25,0.333,NS,FALSE
Cd8b1,-0.582725089532195,0.00774931958562989,1,0,0.25,0.335,NS,FALSE
Trim28,-0.515720996933071,0.00777932633033972,1,0,0.263,0.349,NS,FALSE
Nlrx1,1.00160672282174,0.00783273021265146,1,0,0.055,0.024,log2FC_only,FALSE
Srrm1,0.359822838371751,0.00784499750765533,1,0,0.746,0.686,NS,FALSE
Rab11fip5,1.12281277665979,0.00786434060355864,1,0,0.076,0.038,log2FC_only,FALSE
Ier2,1.12912080593063,0.00786516472433545,1,0,0.131,0.081,log2FC_only,FALSE
Mief2,1.37636771333062,0.00786593110105079,1,0,0.064,0.03,log2FC_only,FALSE
Tax1bp1,0.495116785163973,0.00787093219474753,1,0,0.585,0.515,NS,FALSE
Rab11b,-0.582899000164369,0.00788317753202372,1,0,0.258,0.339,NS,FALSE
Mtmr14,0.716162927031267,0.00792825024194211,1,0,0.089,0.047,NS,FALSE
Serbp1,-0.200600229628978,0.00793641790513936,1,0,0.864,0.894,NS,FALSE
Zdhhc21,-0.741387448943553,0.00795848007000005,1,0,0.22,0.292,NS,FALSE
Wdfy2,0.731435035837886,0.00800493895455804,1,0,0.165,0.107,NS,FALSE
Ube2a,0.420051499682493,0.00801237500765607,1,0,0.322,0.241,NS,FALSE
Kctd12,0.498313302010553,0.00802694940546132,1,0,0.331,0.243,NS,FALSE
Nedd9,-0.46971369286951,0.00814728588464228,1,0,0.242,0.325,NS,FALSE
Cd80,-0.955581173646809,0.00815035423618248,1,0,0.089,0.153,log2FC_only,FALSE
Itga5,0.840783567449065,0.00820673629148211,1,0,0.144,0.088,log2FC_only,FALSE
Morrbid,0.813269612711812,0.00831851128833248,1,0,0.119,0.069,log2FC_only,FALSE
Lrrc25,1.00671390164331,0.00837134760259955,1,0,0.106,0.06,log2FC_only,FALSE
Nfatc1,-0.693093785590126,0.00837650623172416,1,0,0.25,0.331,NS,FALSE
Irf2bp2,0.612466875609934,0.00838671125266928,1,0,0.258,0.189,NS,FALSE
Hexdc,1.51947297684463,0.00841921200453633,1,0,0.042,0.016,log2FC_only,FALSE
H2-DMa,0.461301639652394,0.00847564632889894,1,0,0.165,0.105,NS,FALSE
Lmo4,0.890491994197325,0.00853231624615221,1,0,0.195,0.131,log2FC_only,FALSE
Smc4,0.306168265275579,0.00859073846621411,1,0,0.716,0.643,NS,FALSE
4930430E12Rik,1.28157514992056,0.00861612315585238,1,0,0.068,0.033,log2FC_only,FALSE
Nim1k,2.13379552639761,0.00864769703709032,1,0,0.021,0.005,log2FC_only,FALSE
Gm28791,2.49080201356133,0.0086737870716679,1,0,0.021,0.005,log2FC_only,FALSE
Akap6,2.13375943561848,0.00869994743486352,1,0,0.021,0.005,log2FC_only,FALSE
Smpdl3b,2.22335158390314,0.0087291568945785,1,0,0.038,0.014,log2FC_only,FALSE
Nefh,-1.50493830482063,0.00873808650179294,1,0,0.047,0.099,log2FC_only,FALSE
Gpr18,-0.861645774428457,0.00874571407789949,1,0,0.072,0.132,log2FC_only,FALSE
Prr5,2.50524205604594,0.0087524797953355,1,0,0.021,0.005,log2FC_only,FALSE
Isg15,1.0392764014922,0.00875867371025762,1,0,0.068,0.033,log2FC_only,FALSE
Tmem38b,0.943858572996749,0.00880486410302833,1,0,0.081,0.041,log2FC_only,FALSE
Eno2,1.94507981044243,0.00880529541784073,1,0,0.021,0.005,log2FC_only,FALSE
Dram1,1.11644024302215,0.00880996427674087,1,0,0.076,0.038,log2FC_only,FALSE
Csf2,0.860806125465982,0.0088105403888211,1,0,0.072,0.036,log2FC_only,FALSE
E2f8,0.672716841549659,0.00885178895656337,1,0,0.144,0.089,NS,FALSE
Fbxo25,-1.82562680660887,0.00885801972091255,1,0,0.008,0.044,log2FC_only,FALSE
Gdi1,0.456877081482184,0.00887109441767207,1,0,0.309,0.229,NS,FALSE
Rasa1,-0.482968096742746,0.00888724087060944,1,0,0.314,0.402,NS,FALSE
Penk,-1.24874230478473,0.008941196907839,1,0,0.051,0.104,log2FC_only,FALSE
Il18bp,0.539636064870396,0.00895699194208531,1,0,0.195,0.131,NS,FALSE
Cryzl2,1.43908744148463,0.00896545492018984,1,0,0.021,0.005,log2FC_only,FALSE
Bst2,0.513252107803254,0.00899953209691523,1,0,0.331,0.253,NS,FALSE
Tmbim6,0.19144854068475,0.00907070052528483,1,0,0.801,0.745,NS,FALSE
Pnp,0.720489441984491,0.00907093314693613,1,0,0.441,0.373,NS,FALSE
Junb,0.722920886197958,0.00913682624582276,1,0,0.301,0.229,NS,FALSE
Ctsa,0.729420048940465,0.00914861640607889,1,0,0.335,0.261,NS,FALSE
Glrx,0.562732956497206,0.00919030690698407,1,0,0.64,0.582,NS,FALSE
Leng1,0.972123471839359,0.00920683036513437,1,0,0.051,0.021,log2FC_only,FALSE
Skap1,-0.370618371792934,0.00922836904563871,1,0,0.699,0.75,NS,FALSE
Anp32a,0.334084919403544,0.00923003143572902,1,0,0.572,0.498,NS,FALSE
Orai1,0.478720416338555,0.00924881832494893,1,0,0.246,0.175,NS,FALSE
Jaml,0.495769171460159,0.00927593595925123,1,0,0.322,0.244,NS,FALSE
Rps29,0.168822585177709,0.00928260172112986,1,0,0.983,0.974,NS,FALSE
Zzz3,-1.22993749368806,0.00928434396944419,1,0,0.072,0.13,log2FC_only,FALSE
Mtpn,0.318391236169098,0.00932053391408366,1,0,0.682,0.582,NS,FALSE
Cxcl10,1.78669012277831,0.00939740230768941,1,0,0.047,0.019,log2FC_only,FALSE
Nusap1,0.933269327916706,0.00940321992617012,1,0,0.292,0.219,log2FC_only,FALSE
Ccl4,-0.107963508734243,0.00942660611575313,1,0,0.208,0.141,NS,FALSE
Dhx9,-0.522091279938538,0.00953201674382254,1,0,0.373,0.439,NS,FALSE
Cd8a,-0.79077485064839,0.0096420365495179,1,0,0.373,0.447,log2FC_only,FALSE
Alcam,0.418601259417898,0.0096564921096672,1,0,0.347,0.272,NS,FALSE
Plxnc1,0.615726922336224,0.00967891130374496,1,0,0.186,0.126,NS,FALSE
Ncaph,0.761020502412472,0.00971302169642242,1,0,0.22,0.157,log2FC_only,FALSE
Atpif1,0.523299651049035,0.00991959612969426,1,0,0.424,0.339,NS,FALSE
Slc17a6,-2.26292027745173,0.0099797706410479,1,0,0.038,0.087,log2FC_only,FALSE
Nrn1,-1.14418561067448,0.0100356805953835,1,0,0.085,0.146,log2FC_only,FALSE
Rbm7,0.278493481582772,0.010061516569068,1,0,0.267,0.191,NS,FALSE
Tlr13,0.778995813594368,0.010062976060531,1,0,0.097,0.054,log2FC_only,FALSE
Uck1,1.28877721359434,0.010112953043489,1,0,0.064,0.03,log2FC_only,FALSE
Map4k3,0.823341795402171,0.010128906268427,1,0,0.055,0.024,log2FC_only,FALSE
Arrdc4,1.40453169240176,0.0102118249705191,1,0,0.064,0.03,log2FC_only,FALSE
Heg1,1.47856617533096,0.0102396749945161,1,0,0.059,0.027,log2FC_only,FALSE
Akap7,1.18653871252494,0.0102878353761583,1,0,0.076,0.039,log2FC_only,FALSE
Tmem154,0.284296435998261,0.0102933934074678,1,0,0.191,0.124,NS,FALSE
Top2a,0.511988345206731,0.0103007186591059,1,0,0.623,0.534,NS,FALSE
C5ar1,0.589156860780055,0.010328404710027,1,0,0.22,0.152,NS,FALSE
Lgmn,0.95339396534841,0.0103298106429298,1,0,0.182,0.123,log2FC_only,FALSE
Mtmr10,1.27705561053829,0.0103390584862085,1,0,0.047,0.019,log2FC_only,FALSE
Tnnc1,2.26922205212179,0.010359371942522,1,0,0.025,0.007,log2FC_only,FALSE
Eef2k,1.18921453039149,0.0103741899404114,1,0,0.047,0.019,log2FC_only,FALSE
Skint6,1.92232495370064,0.0104125757407629,1,0,0.025,0.007,log2FC_only,FALSE
Cxcl16,0.844704485756283,0.0104750445649414,1,0,0.102,0.058,log2FC_only,FALSE
4931414P19Rik,2.11233050450349,0.0104947186541231,1,0,0.03,0.01,log2FC_only,FALSE
Tmem230,0.742639497103297,0.0105365128530503,1,0,0.131,0.081,NS,FALSE
Fam161a,2.19662614089482,0.0105466503812321,1,0,0.025,0.007,log2FC_only,FALSE
Pstpip2,1.13011845669016,0.0105585518167924,1,0,0.076,0.039,log2FC_only,FALSE
Asnsd1,0.400728341964859,0.0105629301794265,1,0,0.292,0.214,NS,FALSE
Rp2,0.729816470780095,0.0106398574184914,1,0,0.186,0.13,NS,FALSE
Agpat3,-0.809035688019583,0.0106643406007806,1,0,0.186,0.258,log2FC_only,FALSE
Fdft1,0.671774192779376,0.0107693415571257,1,0,0.102,0.057,NS,FALSE
Kif18b,0.875209567093323,0.0108076865315064,1,0,0.089,0.048,log2FC_only,FALSE
Naga,0.853771888317857,0.0108907203322729,1,0,0.106,0.061,log2FC_only,FALSE
4933406I18Rik,-1.19489720805753,0.0109057645662992,1,0,0.068,0.124,log2FC_only,FALSE
Cmpk2,1.39042580898533,0.0109106424114876,1,0,0.03,0.01,log2FC_only,FALSE
Psmd8,0.56506959299248,0.0109420339185511,1,0,0.356,0.287,NS,FALSE
Tdrd7,0.801613097610346,0.0109825783166073,1,0,0.085,0.045,log2FC_only,FALSE
Acbd4,1.56617349975499,0.010985542648572,1,0,0.03,0.01,log2FC_only,FALSE
Pus7,-1.12021258784261,0.0109972317171042,1,0,0.072,0.129,log2FC_only,FALSE
Snx3,0.375992474216759,0.0110610100296726,1,0,0.665,0.59,NS,FALSE
Cped1,1.6115848399915,0.0110799588724571,1,0,0.064,0.03,log2FC_only,FALSE
Ccdc134,-1.45055572895739,0.0110991880284278,1,0,0.025,0.069,log2FC_only,FALSE
Flcn,0.791115371500623,0.0111519620381693,1,0,0.114,0.068,log2FC_only,FALSE
Ifngr1,-0.468552068428315,0.0112162214317796,1,0,0.534,0.617,NS,FALSE
Dgkh,-0.87717117104028,0.0112570182613322,1,0,0.051,0.103,log2FC_only,FALSE
Pmepa1,-4.04063221349955,0.0112645323218257,1,0,0,0.027,log2FC_only,FALSE
Cdc37,-0.438799168240765,0.0112981736528752,1,0,0.39,0.471,NS,FALSE
Ufm1,-0.873140801793097,0.0113076311210286,1,0,0.093,0.155,log2FC_only,FALSE
Arpc1b,0.254293834847461,0.0113382709241718,1,0,0.831,0.794,NS,FALSE
Bag3,0.808037942681154,0.0113495106469848,1,0,0.081,0.042,log2FC_only,FALSE
Dennd3,0.895700779733258,0.0113669389635999,1,0,0.03,0.01,log2FC_only,FALSE
Zbtb32,-0.504701725414243,0.0113939606187968,1,0,0.229,0.307,NS,FALSE
Btg1,-0.223885610770627,0.0114503987180485,1,0,0.424,0.501,NS,FALSE
Cep76,0.791875506169885,0.0114590739587651,1,0,0.072,0.036,log2FC_only,FALSE
Rbmx2,0.897936541590189,0.0115118331527743,1,0,0.097,0.055,log2FC_only,FALSE
Gkap1,-1.91845023219548,0.0115160648574816,1,0,0.017,0.055,log2FC_only,FALSE
Tsr1,-0.762554378815652,0.0116946987419514,1,0,0.068,0.127,log2FC_only,FALSE
Chmp6,1.12010988560415,0.0117379720165509,1,0,0.072,0.036,log2FC_only,FALSE
Ndufv3,0.397097240676059,0.0118450440707664,1,0,0.487,0.4,NS,FALSE
Cldnd1,0.651703528902851,0.0118621844491801,1,0,0.267,0.204,NS,FALSE
AI506816,-0.656793004092924,0.0118644504839174,1,0,0.322,0.391,NS,FALSE
Ctsc,-0.145188071079762,0.0118766311473469,1,0,0.487,0.401,NS,FALSE
Tmem176a,0.983927296436439,0.0119169940339462,1,0,0.097,0.055,log2FC_only,FALSE
Nuak2,0.930283341692281,0.0120077712470539,1,0,0.051,0.022,log2FC_only,FALSE
Cybc1,0.737208400374703,0.0121136896910786,1,0,0.14,0.089,NS,FALSE
Gm14798,2.56477399789731,0.012148539604058,1,0,0.017,0.004,log2FC_only,FALSE
Etv3,0.820509739700329,0.0121589915026687,1,0,0.148,0.095,log2FC_only,FALSE
Tiparp,1.11106069406836,0.0122311975921822,1,0,0.076,0.04,log2FC_only,FALSE
Smarca5,-0.334684107355521,0.0122361329017472,1,0,0.525,0.589,NS,FALSE
Niban1,0.557344048589866,0.0122477511531065,1,0,0.242,0.174,NS,FALSE
Satb1,-0.384067843827461,0.0122509640288419,1,0,0.386,0.472,NS,FALSE
Adamtsl4,2.60540749473622,0.0122711146478118,1,0,0.017,0.004,log2FC_only,FALSE
Dad1,-0.516379341828467,0.0122790902895308,1,0,0.466,0.515,NS,FALSE
Trpt1,2.19440172311705,0.0123122158005108,1,0,0.017,0.004,log2FC_only,FALSE
Tnfrsf1a,0.849913934008829,0.0123237696468744,1,0,0.131,0.082,log2FC_only,FALSE
Fam135a,2.27365374562182,0.0123534388603706,1,0,0.017,0.004,log2FC_only,FALSE
Rpl22l1,0.253726703467903,0.0123841163042457,1,0,0.475,0.381,NS,FALSE
Tex14,0.789217768164393,0.0124132978640652,1,0,0.102,0.058,log2FC_only,FALSE
Ang,2.37041016372704,0.0124362519169214,1,0,0.017,0.004,log2FC_only,FALSE
Gm26631,2.17709926822555,0.0124362519169214,1,0,0.017,0.004,log2FC_only,FALSE
Arpc3,0.401465675288549,0.0124579131579098,1,0,0.551,0.474,NS,FALSE
Hdlbp,0.239944792004916,0.0124597872370041,1,0,0.496,0.422,NS,FALSE
Sec61g,0.361087925313257,0.0124741506890495,1,0,0.729,0.672,NS,FALSE
Gm12596,1.94993723679976,0.0125195562537409,1,0,0.017,0.004,log2FC_only,FALSE
Rbfox1,1.94167586959447,0.0125195562537409,1,0,0.017,0.004,log2FC_only,FALSE
D16Ertd472e,-0.478578342744422,0.0125201991368598,1,0,0.305,0.382,NS,FALSE
Atpsckmt,-1.26896316045486,0.0125343589598771,1,0,0.013,0.049,log2FC_only,FALSE
Capn2,-0.242256578910832,0.012555110196467,1,0,0.492,0.57,NS,FALSE
Pus7l,-2.34912063636744,0.012596630345959,1,0,0.008,0.041,log2FC_only,FALSE
Pkhd1,1.51844880470564,0.0126033543160403,1,0,0.017,0.004,log2FC_only,FALSE
Atg5,0.507057298648038,0.0126080430105541,1,0,0.216,0.152,NS,FALSE
Cd74,0.905616821700891,0.0126458850035467,1,0,0.242,0.178,log2FC_only,FALSE
Trbv12-1,1.49359822031457,0.012687648557977,1,0,0.017,0.004,log2FC_only,FALSE
Gm17767,-0.980928637923129,0.0126949860699461,1,0,0.136,0.2,log2FC_only,FALSE
Mrpl37,0.808508327169264,0.0127109743822105,1,0,0.148,0.095,log2FC_only,FALSE
Catsperg1,1.24118655636756,0.0127299825156826,1,0,0.017,0.004,log2FC_only,FALSE
Rexo2,-0.296196700495408,0.0127961053488057,1,0,0.53,0.604,NS,FALSE
St8sia4,0.522954676589528,0.0128262945368463,1,0,0.165,0.108,NS,FALSE
Selenof,0.386903373516034,0.012852414970636,1,0,0.479,0.399,NS,FALSE
Uhrf1bp1l,0.395885254131463,0.0128780190625953,1,0,0.322,0.251,NS,FALSE
Ripor1,1.19344232633397,0.0129386361060386,1,0,0.068,0.034,log2FC_only,FALSE
Psmb1,0.312346810596729,0.0130062100518783,1,0,0.678,0.595,NS,FALSE
Xrcc4,-1.12065209029107,0.013024113700951,1,0,0.034,0.08,log2FC_only,FALSE
Aktip,1.08388005170338,0.0131551429996058,1,0,0.072,0.037,log2FC_only,FALSE
Magt1,0.287561860481365,0.0131691713128441,1,0,0.53,0.434,NS,FALSE
Bach1,1.18027725921409,0.013219452204606,1,0,0.102,0.059,log2FC_only,FALSE
Timm23,-0.362417466452842,0.0132355105087837,1,0,0.415,0.484,NS,FALSE
Tubb4a,1.54737635584394,0.0132666348638278,1,0,0.038,0.015,log2FC_only,FALSE
Carmil2,-0.609842794113082,0.0132695463099477,1,0,0.106,0.168,NS,FALSE
Heatr6,0.536108290889525,0.0132854871667705,1,0,0.157,0.101,NS,FALSE
Ncam2,-2.04240596487534,0.013308513054504,1,0,0.013,0.048,log2FC_only,FALSE
Daxx,0.790594401559536,0.0133296566243277,1,0,0.174,0.118,log2FC_only,FALSE
Sgms2,2.11049608959019,0.0133407746132968,1,0,0.038,0.015,log2FC_only,FALSE
Hprt,0.225691106058898,0.0135179187292993,1,0,0.619,0.545,NS,FALSE
Lfng,-0.389123146534671,0.0135227244524226,1,0,0.403,0.473,NS,FALSE
Gps2,0.564983097647269,0.0135444881868177,1,0,0.237,0.171,NS,FALSE
Adgrl2,0.959994374057085,0.0135848684447773,1,0,0.072,0.037,log2FC_only,FALSE
Glul,0.339932599641497,0.013620744695426,1,0,0.242,0.172,NS,FALSE
Afdn,0.664268965163494,0.0136882557848976,1,0,0.089,0.049,NS,FALSE
Adssl1,1.22739562713227,0.0137422996899128,1,0,0.064,0.031,log2FC_only,FALSE
Polb,-1.27800650172467,0.0137734077931887,1,0,0.051,0.101,log2FC_only,FALSE
Psme4,0.332934914808493,0.0138152003362885,1,0,0.339,0.256,NS,FALSE
Usp12,-1.57024238839486,0.0138261358001497,1,0,0.051,0.099,log2FC_only,FALSE
Pnrc2,0.369103717779377,0.0138426393999362,1,0,0.326,0.248,NS,FALSE
