Cell,SampleID,seurat_clusters,CellType1,nCount_RNA,nFeature_RNA,percent.mt,percent.rb,FibroblastScore1,FibroblastScoreFull,umap_1,umap_2
24946655,Adipo_Cocultured,6,Myeloid Progenitors,3615,1729,7.1369,4.5367,-0.080707,0.200431,-0.302467,2.859486
24948400,Fibro_Cocultured,8,NK Cells,4635,2156,5.7821,13.3333,-0.071716,0.248235,-10.92293,-1.827909
24949002,Fibro_Cocultured,2,Macrophages,1909,1041,12.8863,3.0906,-0.076829,0.240169,5.16757,-3.830568
24961395,Adipo_Cocultured,3,Macrophages,3630,1515,3.3884,4.3526,-0.080591,0.023779,1.879468,-3.954486
24963996,Fibro_Cocultured,0,Macrophages,6916,2727,6.0873,2.7328,-0.131056,0.015262,3.606009,-1.941038
24965023,Fibro_Cocultured,4,Macrophages,1763,1089,2.3256,3.9705,-0.182967,0.224756,-0.393308,-2.114792
24978526,Adipo_Cocultured,10,Myeloid Progenitors,4365,1980,6.3459,7.583,-0.208848,-0.052896,-3.443738,7.435325
24984745,Adipo_Cocultured,6,Myeloid Progenitors,12376,4070,5.3167,9.8416,-0.136466,0.055568,-4.545685,5.319947
24985103,Adipo_Cocultured,4,Macrophages,2745,1329,5.9016,7.3224,-0.08883,0.079905,-0.41688,-1.933491
24988468,Fibro_Cocultured,2,Macrophages,4358,1940,5.8284,3.3961,-0.050991,0.180384,1.877964,-2.343755
24990074,Fibro_Cocultured,3,Macrophages,2508,1386,13.6762,3.7879,-0.129652,0.132882,4.172743,-4.033159
25001056,Fibro_Cocultured,9,T Cells,4236,2168,7.0349,9.1124,-0.13378,0.347609,-6.287064,2.173607
25007365,Fibro_Cocultured,0,Macrophages,4611,2116,5.4001,2.5591,-0.069873,0.112529,5.474166,-1.067165
25011868,Adipo_Cocultured,1,Monocytes,3590,1509,8.4958,4.0947,-0.082474,0.470636,1.095629,1.43235
25015383,Fibro_Cocultured,0,Macrophages,3455,1798,6.2229,3.2706,-0.094309,-0.011578,6.01512,-2.178323
25027087,Fibro_Cocultured,0,Macrophages,3644,1725,9.3304,3.0735,-0.072045,0.163035,4.506166,0.167843
25028325,Adipo_Cocultured,0,Macrophages,4469,1861,5.6612,3.3565,-0.075303,0.066193,4.082849,-3.458855
25030744,Fibro_Cocultured,1,Monocytes,5899,2478,8.8151,5.3907,-0.102105,0.328635,-0.067293,1.298117
25035457,Adipo_Cocultured,6,Myeloid Progenitors,5819,2568,4.7603,9.7268,-0.139062,0.119194,-3.881916,4.941982
25036394,Adipo_Cocultured,1,Monocytes,6161,2294,7.515,4.9343,-0.137727,0.101358,2.106204,0.575114
25039809,Fibro_Cocultured,0,Macrophages,4495,2008,11.257,1.8465,-0.174122,0.131181,6.037592,-2.25663
25043913,Fibro_Cocultured,4,Macrophages,3815,1782,5.8191,2.0446,-0.068427,0.176517,1.777831,0.2604
25044684,Adipo_Cocultured,2,Macrophages,2300,1091,5.1304,4.4348,-0.047757,0.09756,3.461645,-3.346766
25045149,Adipo_Cocultured,15,Mast Cells,2057,1214,5.9796,7.438,-0.169278,0.102811,-10.298678,5.556383
25046364,Adipo_Cocultured,5,Monocytes,2522,1250,5.4322,3.8858,-0.132927,0.308733,1.936572,3.588218
25048636,Fibro_Cocultured,0,Macrophages,4137,1814,7.7351,2.0788,-0.123773,0.197909,2.856251,0.171046
25050343,Fibro_Cocultured,7,T Cells,1556,923,8.5476,14.3959,-0.049103,0.224142,-6.258431,-0.616694
25054158,Fibro_Cocultured,0,Macrophages,4093,1943,5.3262,3.7625,-0.15035,0.112872,5.602206,-0.802821
25054896,Adipo_Cocultured,5,Monocytes,1430,954,5.4545,4.8252,-0.018034,0.398361,1.444841,5.093111
25059302,Adipo_Cocultured,1,Monocytes,2859,1368,5.1067,4.687,-0.121545,0.200179,-0.579128,0.603073
25060425,Fibro_Cocultured,5,Monocytes,1946,1152,5.7554,3.3402,-0.070977,0.121951,2.545956,3.555151
25064600,Adipo_Cocultured,1,Monocytes,3688,1483,7.2126,6.5076,-0.117877,0.196247,0.418819,2.162465
25065185,Fibro_Cocultured,0,Macrophages,3779,1702,7.5681,2.2493,-0.18168,0.038748,3.0177,-0.805226
25065210,Adipo_Cocultured,1,Monocytes,3881,1689,5.7459,4.0196,-0.081374,0.366157,-0.109349,-0.9841
25066794,Adipo_Cocultured,4,Macrophages,1736,1060,4.4931,4.1475,-0.047387,0.346009,1.555475,-0.705194
25068331,Fibro_Cocultured,3,Macrophages,4893,2340,4.3736,3.4335,-0.167616,0.175808,1.906891,-4.429961
25071417,Fibro_Cocultured,0,Macrophages,3040,1520,3.6184,3.3224,-0.107883,0.062242,4.663988,0.4315
25072298,Adipo_Cocultured,1,Monocytes,4293,1875,4.1463,3.4242,-0.093355,0.184722,-0.794571,0.380924
25074790,Adipo_Cocultured,0,Macrophages,3348,1612,8.1541,3.1959,-0.110052,0.426118,3.666917,-0.344809
25078918,Fibro_Cocultured,0,Macrophages,5159,2258,4.6714,2.4423,-0.174579,0.052174,4.784572,-0.166108
25081072,Fibro_Cocultured,0,Macrophages,5485,2389,3.9745,3.1358,-0.099111,0.156472,4.652048,-1.170245
25091234,Fibro_Cocultured,2,Macrophages,4823,2248,3.3382,3.0479,-0.098054,-0.020057,4.259773,-3.603628
25101247,Adipo_Cocultured,4,Macrophages,3301,1666,6.5738,2.8779,-0.107326,0.183825,0.468283,-2.298021
25105885,Fibro_Cocultured,4,Macrophages,1824,1087,6.7434,2.2478,-0.125112,0.138997,1.800555,1.741903
25107670,Adipo_Cocultured,4,Macrophages,3386,1598,7.088,2.3627,-0.106414,0.066709,0.843433,0.17582
25112856,Adipo_Cocultured,10,Myeloid Progenitors,5754,2772,6.6215,10.1668,-0.1508,-0.147133,-4.061467,6.381547
25115416,Fibro_Cocultured,2,Macrophages,5484,2483,6.2181,2.4617,-0.116724,0.063364,2.967608,-3.354691
25117814,Fibro_Cocultured,2,Macrophages,5380,2282,4.8513,4.2751,-0.114927,0.20598,4.526356,-2.37774
25138537,Adipo_Cocultured,4,Macrophages,4209,1790,4.3478,2.0908,-0.147602,0.047048,0.519248,-0.586076
25149856,Adipo_Cocultured,13,Neutrophils,2008,878,2.49,2.988,-0.074077,-0.189042,-0.179343,6.938738
25157534,Fibro_Cocultured,3,Macrophages,2580,1482,13.876,1.3566,-0.106663,0.039839,3.079993,-4.620024
25159515,Fibro_Cocultured,4,Macrophages,3253,1730,3.8733,3.0126,-0.081647,0.279085,1.101117,-2.027227
25161127,Fibro_Cocultured,4,Macrophages,3615,1879,6.6667,2.7109,-0.190143,0.094336,1.347275,-2.123991
25165785,Fibro_Cocultured,3,Macrophages,5212,2378,6.5042,3.5111,-0.141959,0.154049,2.590222,-3.930518
25168997,Fibro_Cocultured,4,Macrophages,4390,2149,4.8519,3.4624,-0.123581,0.174524,0.836451,-2.136711
25172429,Fibro_Cocultured,0,Macrophages,3865,1903,6.6494,2.3286,-0.053909,-0.128933,4.690737,-0.266643
25175495,Adipo_Cocultured,1,Monocytes,5538,2060,9.8411,3.0697,-0.093977,0.383173,-0.118557,-0.596202
25176387,Fibro_Cocultured,2,Macrophages,4565,2287,5.3231,3.023,-0.137367,0.182881,4.760678,-3.661593
25180454,Adipo_Cocultured,2,Macrophages,3308,1717,9.8851,4.2926,-0.11451,0.119628,4.957434,-3.945632
25181117,Fibro_Cocultured,3,Macrophages,5964,2751,2.7331,3.0349,-0.120719,-0.029652,1.403916,-4.604713
25182493,Adipo_Cocultured,5,Monocytes,4201,2041,6.1414,8.5218,-0.13805,0.154366,-0.100864,4.752867
25193589,Fibro_Cocultured,2,Macrophages,5459,2344,5.9718,3.8469,-0.079314,0.102037,4.131508,-3.854473
25195814,Adipo_Cocultured,5,Monocytes,2135,1235,5.6206,2.7166,-0.103126,0.3052,1.108382,3.999735
25198345,Fibro_Cocultured,11,T Cells,12433,4256,6.4264,6.0565,-0.143526,0.285943,-5.940278,3.575195
25216847,Adipo_Cocultured,0,Macrophages,4127,1879,5.1854,5.0642,-0.056509,0.121194,4.316752,0.393932
25222937,Fibro_Cocultured,5,Monocytes,2929,1545,5.6675,4.8481,-0.139273,0.123971,1.434672,4.048058
25224125,Fibro_Cocultured,3,Macrophages,2991,1723,6.2855,2.9756,-0.131353,0.027526,3.182598,-4.499842
25227342,Fibro_Cocultured,7,T Cells,1673,1011,8.1291,14.5248,-0.133633,0.478097,-6.239243,-0.700067
25239472,Fibro_Cocultured,4,Macrophages,2603,1365,6.4157,3.3423,-0.089206,0.1591,1.489119,0.370275
25240724,Fibro_Cocultured,2,Macrophages,5328,2237,6.8131,2.6652,-0.138446,0.134137,4.614421,-2.779421
25245007,Fibro_Cocultured,4,Macrophages,3555,1775,5.8509,4.2475,-0.108181,0.013768,0.520805,-2.761024
25252038,Fibro_Cocultured,7,T Cells,2189,1211,10.0959,12.2887,-0.03815,0.398062,-6.39155,-0.788191
25260764,Fibro_Cocultured,0,Macrophages,4115,1980,5.1276,2.3815,-0.097083,0.238737,4.070169,-0.602739
25268057,Fibro_Cocultured,2,Macrophages,6076,2423,5.9414,4.3943,-0.164854,0.117906,4.011348,-1.909151
25275418,Adipo_Cocultured,0,Macrophages,3364,1596,6.5398,3.8644,-0.124214,0.000714,3.243896,0.600836
25291974,Fibro_Cocultured,4,Macrophages,1754,1102,4.2759,4.504,-0.113223,0.169504,2.57419,-1.635562
25293559,Fibro_Cocultured,12,T Cells,3525,1605,9.6454,11.2057,-0.113902,0.54152,-8.378572,0.776352
25293615,Fibro_Cocultured,0,Macrophages,4912,2127,5.1099,7.7362,-0.12069,0.127422,-5.37654,-0.497011
25306367,Adipo_Cocultured,4,Macrophages,1445,764,7.8201,3.5986,-0.062498,0.181063,3.054111,-0.076597
25307512,Fibro_Cocultured,12,T Cells,4859,2436,4.6923,9.0554,-0.122868,0.183005,-8.33096,2.315569
25308226,Fibro_Cocultured,3,Macrophages,4290,2111,6.6667,2.4709,-0.104903,0.109605,1.762419,-3.102735
25325623,Fibro_Cocultured,9,T Cells,2605,1473,8.1766,12.5528,-0.092384,0.340764,-6.604226,2.132406
25326294,Adipo_Cocultured,0,Macrophages,3634,1584,6.4392,3.6874,-0.090495,0.170208,4.389851,-0.116915
25343175,Fibro_Cocultured,12,T Cells,3459,1771,7.2564,11.0437,-0.155479,0.417897,-8.033543,2.639105
25352864,Fibro_Cocultured,9,T Cells,5038,2359,6.8678,8.6542,-0.103879,0.26604,-6.841234,3.318931
25354806,Fibro_Cocultured,0,Macrophages,4195,1984,7.2229,3.1228,-0.144515,0.120131,2.71419,-0.54582
25355715,Adipo_Cocultured,1,Monocytes,3035,1365,9.4563,6.2603,-0.065433,0.336136,1.791039,2.243402
25358920,Fibro_Cocultured,3,Macrophages,3976,2015,5.7093,2.8924,-0.126994,-0.081241,2.144374,-4.167875
25369412,Adipo_Cocultured,0,Macrophages,5387,2074,7.7037,4.2138,-0.107987,0.147387,5.365158,-1.195386
25371687,Adipo_Cocultured,6,Myeloid Progenitors,5001,2303,5.7988,7.7984,-0.134772,0.317287,-2.618676,3.976185
25376907,Adipo_Cocultured,5,Monocytes,1468,831,6.6076,7.2888,-0.076343,0.069659,1.107687,6.016095
25377648,Adipo_Cocultured,1,Monocytes,4195,1611,7.0322,5.5066,-0.098287,0.271724,-0.211197,0.166068
25389609,Adipo_Cocultured,1,Monocytes,6009,2300,8.5372,3.1286,-0.121194,0.003108,-0.379231,-0.319978
25390229,Adipo_Cocultured,10,Myeloid Progenitors,3308,1604,5.3809,9.0387,-0.155894,-0.057643,-3.170567,7.675803
25392527,Fibro_Cocultured,0,Macrophages,4719,2005,6.3573,4.2594,-0.123544,0.180557,4.756419,-0.77619
25407370,Fibro_Cocultured,0,Macrophages,1306,814,7.7335,1.8377,-0.093996,0.160051,3.639005,-2.412627
25416602,Fibro_Cocultured,1,Monocytes,6998,2454,8.1166,6.8162,-0.084076,0.390814,0.42459,1.878733
25417048,Adipo_Cocultured,1,Monocytes,3646,1508,7.5425,4.8546,-0.05988,0.127782,-0.087125,0.596437
25422762,Fibro_Cocultured,0,Macrophages,4148,1934,5.4725,3.2787,-0.101222,0.059816,5.37738,-2.105039
25429302,Adipo_Cocultured,6,Myeloid Progenitors,4142,1787,6.3737,4.8044,-0.108709,0.131809,-1.349832,2.86703
25431368,Fibro_Cocultured,2,Macrophages,3040,1536,5.5921,3.2237,-0.092045,0.149173,3.494753,-2.296396
25432885,Fibro_Cocultured,2,Macrophages,4252,1942,5.8561,3.4337,-0.071307,0.197315,4.35684,-2.055112
25446337,Fibro_Cocultured,4,Macrophages,1315,853,12.6996,0.7605,-0.036508,0.124012,1.518977,-2.674585
25451554,Adipo_Cocultured,3,Macrophages,3201,1406,3.7801,2.343,-0.097036,0.110387,0.608149,-3.390566
25452323,Fibro_Cocultured,13,Neutrophils,2728,1154,7.2947,0.8065,-0.028129,0.174738,0.003583,7.464722
25460137,Adipo_Cocultured,6,Myeloid Progenitors,5303,2152,4.9406,3.9977,-0.116125,0.138722,-1.776131,1.80444
25463187,Fibro_Cocultured,5,Monocytes,1781,1007,4.3796,3.032,-0.033485,0.17013,1.723351,3.507341
25465218,Adipo_Cocultured,1,Monocytes,3210,1502,6.2928,3.8941,-0.104785,0.441032,2.344463,2.262338
25465698,Fibro_Cocultured,7,T Cells,2045,1254,5.9169,9.2421,-0.078336,0.545433,-6.11287,0.359949
25470150,Fibro_Cocultured,8,NK Cells,1672,956,5.8612,11.5431,-0.094485,0.240599,-9.576798,-1.459501
25477294,Adipo_Cocultured,6,Myeloid Progenitors,2274,1412,7.7836,10.9499,-0.104401,-0.01918,-3.824901,5.436701
25485851,Fibro_Cocultured,4,Macrophages,2863,1464,4.2263,2.934,-0.098071,0.226144,-0.532642,-2.232069
25488906,Adipo_Cocultured,4,Macrophages,1691,942,2.4246,6.8007,-0.090456,0.194552,1.361773,0.754115
25490845,Adipo_Cocultured,5,Monocytes,2884,1391,11.4078,8.0444,-0.098414,0.098051,0.481598,3.647391
25492201,Adipo_Cocultured,1,Monocytes,2683,1287,7.1562,5.3671,-0.138346,0.287997,0.101427,2.420265
25492671,Fibro_Cocultured,9,T Cells,4851,2249,6.4317,11.2554,-0.148403,0.372247,-6.833609,3.154909
25494369,Adipo_Cocultured,5,Monocytes,2589,1348,6.5276,3.9011,-0.136969,0.112578,0.552734,3.485499
25497693,Fibro_Cocultured,2,Macrophages,3513,1849,8.6536,3.302,-0.092032,0.141173,4.892131,-3.919694
25521617,Adipo_Cocultured,5,Monocytes,2314,1204,8.1245,5.3155,-0.072449,-0.009689,2.044723,4.712772
25534389,Fibro_Cocultured,2,Macrophages,2326,1268,8.1685,4.0843,-0.11043,0.213905,4.12083,-2.806666
25542033,Fibro_Cocultured,2,Macrophages,2909,1577,3.9532,3.9532,-0.092052,0.123757,4.610516,-3.716271
25542183,Fibro_Cocultured,0,Macrophages,4032,1977,6.0764,5.1091,-0.150867,0.182111,5.191503,-1.460455
25549167,Adipo_Cocultured,7,T Cells,1401,840,10.207,11.7773,-0.017328,0.528974,-6.731931,-1.421442
25550919,Adipo_Cocultured,4,Macrophages,2111,1113,3.5054,3.6949,-0.027576,0.23063,-0.110841,-2.084675
25560862,Adipo_Cocultured,1,Monocytes,3019,1352,8.0159,6.2604,-0.12824,0.483969,0.655102,2.832947
25561886,Fibro_Cocultured,2,Macrophages,4243,1760,6.4106,2.5218,-0.094154,0.229602,1.857772,-2.172002
25563190,Fibro_Cocultured,2,Macrophages,2164,1199,11.8299,3.6044,-0.143377,-0.058473,5.775758,-1.748199
25563937,Adipo_Cocultured,5,Monocytes,1787,915,8.0022,3.6374,-0.124527,0.178984,1.2308,3.820345
25565252,Adipo_Cocultured,4,Macrophages,3732,1617,7.8778,6.0825,-0.083495,0.148509,0.896129,-1.107848
25565331,Fibro_Cocultured,4,Macrophages,4104,1887,8.4308,5.9211,-0.134989,0.116713,-0.449032,-3.59355
25567838,Adipo_Cocultured,4,Macrophages,1397,787,2.3622,1.0021,-0.045946,0.211661,1.899457,-1.86556
25568137,Fibro_Cocultured,3,Macrophages,4198,2152,5.8361,3.597,-0.145934,-0.008848,1.624222,-4.390937
25574352,Adipo_Cocultured,4,Macrophages,2381,1167,4.9559,1.722,-0.086686,0.15801,2.651762,-2.618955
25575455,Adipo_Cocultured,6,Myeloid Progenitors,3198,1685,7.0669,9.631,-0.079688,0.181909,-3.061015,4.438115
25575982,Adipo_Cocultured,5,Monocytes,1551,971,4.4487,5.4803,-0.127123,-0.035799,1.856432,4.676482
25579412,Adipo_Cocultured,7,T Cells,1764,1061,6.0658,11.5646,-0.079457,0.544469,-6.30433,-0.69412
25585746,Fibro_Cocultured,10,Myeloid Progenitors,3578,1696,5.981,1.9005,-0.193836,0.099475,-2.705025,7.897637
25587655,Adipo_Cocultured,5,Monocytes,1327,872,2.7129,5.2751,-0.055535,0.108755,1.111859,4.400009
25599684,Adipo_Cocultured,10,Myeloid Progenitors,3291,1650,7.1407,7.323,-0.109507,-0.0901,-2.576619,7.336683
25602416,Adipo_Cocultured,5,Monocytes,1988,1115,6.1368,3.2193,-0.105815,0.136624,2.727884,3.094566
25603468,Fibro_Cocultured,8,NK Cells,5129,2347,7.3504,8.7931,-0.133944,0.0467,-10.138999,0.700186
25621620,Adipo_Cocultured,3,Macrophages,3174,1429,3.9698,3.0246,-0.126996,0.08043,2.62719,-3.875587
25622286,Adipo_Cocultured,6,Myeloid Progenitors,5532,2600,5.7303,6.6341,-0.153037,0.245134,-4.594328,4.009203
25625474,Adipo_Cocultured,6,Myeloid Progenitors,6032,2719,5.5206,5.7858,-0.131094,0.189281,-2.224124,2.990427
25626552,Adipo_Cocultured,6,Myeloid Progenitors,3146,1751,4.2276,4.3229,-0.112621,0.093334,-2.172065,2.581061
25626936,Adipo_Cocultured,1,Monocytes,3541,1637,7.7944,6.3824,-0.108481,0.40799,-0.328792,1.762488
25636158,Fibro_Cocultured,3,Macrophages,3060,1525,5.6863,6.3072,-0.11985,-0.096637,0.152395,-4.190223
25644820,Fibro_Cocultured,7,T Cells,1530,931,7.7778,8.7582,-0.049949,0.439719,-6.500056,-0.79391
25652055,Adipo_Cocultured,1,Monocytes,6282,2390,7.4976,6.6699,-0.110923,0.375636,1.003639,1.946014
25670912,Fibro_Cocultured,4,Macrophages,1545,960,10.9385,4.9838,-0.174577,0.082304,0.598606,-0.017992
25677343,Adipo_Cocultured,0,Macrophages,3111,1527,7.136,3.8894,-0.127648,0.218866,3.010741,-0.1884
25680825,Adipo_Cocultured,3,Macrophages,3465,1586,3.6941,2.1934,-0.105208,0.172241,-0.183529,-3.150821
25683656,Adipo_Cocultured,1,Monocytes,3781,1524,6.5591,5.1309,-0.158345,0.046801,0.192759,-0.785045
25684740,Fibro_Cocultured,3,Macrophages,3215,1822,5.2566,3.2348,-0.078039,0.165184,1.840703,-4.057517
25689680,Adipo_Cocultured,5,Monocytes,1510,828,9.404,5.298,0,0.422886,1.531695,4.183669
25690314,Adipo_Cocultured,4,Macrophages,2355,1124,6.242,5.6476,-0.055851,0.130217,1.689598,-0.126253
25690938,Fibro_Cocultured,3,Macrophages,4221,2068,5.7569,4.7145,-0.095043,0.097407,2.689407,-3.54068
25697019,Adipo_Cocultured,2,Macrophages,2969,1350,5.9279,3.4018,-0.06462,0.155395,2.008947,-2.277814
25697678,Fibro_Cocultured,8,NK Cells,3653,1844,5.694,8.5957,-0.137021,0.227314,-10.652355,-0.705811
25704615,Adipo_Cocultured,10,Myeloid Progenitors,4210,2020,5.9857,8.7886,-0.165984,-0.107144,-3.360954,7.456186
25706711,Fibro_Cocultured,7,T Cells,1584,982,9.9116,10.4798,-0.04792,0.460308,-6.406418,-0.948831
25707550,Fibro_Cocultured,7,T Cells,1379,912,6.3814,9.1371,-0.109123,0.190816,-6.925161,-1.366766
25713173,Adipo_Cocultured,4,Macrophages,1858,970,6.8891,5.2745,-0.03418,0.281058,0.306268,-1.183354
25713655,Adipo_Cocultured,5,Monocytes,2159,1182,5.2339,4.5855,-0.044209,0.09455,2.644536,3.164826
25718985,Adipo_Cocultured,5,Monocytes,1391,858,7.3329,10.9993,-0.152352,-0.013121,1.536614,5.060172
25719422,Adipo_Cocultured,6,Myeloid Progenitors,5216,2618,5.2914,9.7201,-0.168521,-0.19136,-3.792874,5.413874
25719857,Fibro_Cocultured,4,Macrophages,4586,2182,4.9062,2.8129,-0.129542,0.1731,0.101174,-2.913758
25733133,Fibro_Cocultured,7,T Cells,1999,1178,5.0025,11.5558,-0.095496,0.445193,-7.131456,-0.949173
25733819,Adipo_Cocultured,6,Myeloid Progenitors,5579,2478,6.7933,9.3386,-0.116771,0.061981,-4.508712,4.252077
25741449,Adipo_Cocultured,6,Myeloid Progenitors,6256,2677,5.9143,10.454,-0.198274,-0.093657,-3.945175,5.661525
25756231,Fibro_Cocultured,2,Macrophages,3361,1774,5.0283,2.7968,-0.078392,0.149337,3.114805,-3.086367
25758188,Fibro_Cocultured,4,Macrophages,2181,1330,6.144,2.5676,-0.045907,0.094409,0.823112,-2.644902
25772234,Adipo_Cocultured,1,Monocytes,4540,2019,7.4229,8.4141,-0.103585,0.173682,-0.860354,2.051326
25773073,Fibro_Cocultured,0,Macrophages,4100,1880,6.561,2.8293,-0.12646,0.004585,3.88411,-0.480007
25773078,Adipo_Cocultured,0,Macrophages,3875,1617,5.2129,4.3871,-0.067616,0.153657,4.392377,-0.640709
25781010,Fibro_Cocultured,7,T Cells,2735,1436,7.8976,12.0658,-0.096993,0.395707,-7.04522,-0.314051
25788222,Fibro_Cocultured,4,Macrophages,3414,1726,6.8248,2.3433,-0.129438,0.235896,0.496318,-1.822174
25791249,Fibro_Cocultured,3,Macrophages,2614,1603,4.0933,4.5142,-0.073942,0.291055,1.997769,-4.678661
25791421,Adipo_Cocultured,0,Macrophages,4574,1874,7.0179,4.7005,-0.081817,0.318406,4.821234,-0.537948
25802992,Adipo_Cocultured,2,Macrophages,3081,1391,4.6738,2.4018,-0.038727,0.013101,2.153661,-2.110167
25805626,Fibro_Cocultured,0,Macrophages,3209,1642,7.1362,3.833,-0.085204,0.095727,4.297592,-1.284141
25806554,Adipo_Cocultured,7,T Cells,1608,1015,2.9851,8.5821,-0.085041,0.676301,-6.329955,-0.644132
25815716,Fibro_Cocultured,2,Macrophages,2363,1256,6.8134,3.1316,-0.055402,0.243748,4.321462,-1.747494
25816590,Fibro_Cocultured,12,T Cells,8196,3140,4.9902,8.7116,-0.157761,0.291406,-8.356361,2.663486
25818700,Fibro_Cocultured,0,Macrophages,3471,1661,3.6301,3.486,-0.124886,0.09784,3.796613,0.491511
25823360,Adipo_Cocultured,3,Macrophages,1600,886,9.1875,7.125,-0.066323,0.129966,0.614067,-4.408992
25827843,Fibro_Cocultured,0,Macrophages,2900,1544,5.2759,3.2759,-0.123053,0.042478,5.663171,-1.906632
25831571,Adipo_Cocultured,1,Monocytes,2493,1012,4.5327,3.3293,-0.093048,-0.009181,-0.081823,-0.956413
25840090,Adipo_Cocultured,5,Monocytes,2213,1208,4.5639,4.2928,-0.102864,0.106623,1.497693,5.457093
25840979,Adipo_Cocultured,5,Monocytes,2912,1397,6.9368,2.4382,-0.151722,0.083693,2.070459,3.423694
25843405,Fibro_Cocultured,8,NK Cells,1598,952,8.0726,9.637,-0.06829,0.103038,-9.892084,-1.740826
25843633,Fibro_Cocultured,3,Macrophages,1880,1130,5.6383,2.8723,-0.161341,0.128758,3.109334,-4.719653
25845781,Adipo_Cocultured,0,Macrophages,2969,1436,6.4668,3.5365,-0.096577,0.102837,3.633777,-1.276288
25851694,Fibro_Cocultured,1,Monocytes,1698,901,5.5948,4.1814,-0.03413,0.111494,1.309444,1.846889
25852531,Fibro_Cocultured,0,Macrophages,2983,1565,6.9393,2.6819,-0.101792,0.098843,4.057355,-1.145226
25854328,Adipo_Cocultured,10,Myeloid Progenitors,4852,2301,5.6059,11.0264,-0.161274,-0.147662,-3.802582,6.830947
25859289,Adipo_Cocultured,10,Myeloid Progenitors,3705,1830,6.4777,9.8246,-0.132596,-0.051951,-3.407994,7.339598
25859731,Adipo_Cocultured,10,Myeloid Progenitors,5918,2528,13.7377,7.5025,-0.130968,-0.081632,-3.903654,6.421547
25862639,Fibro_Cocultured,3,Macrophages,4744,2003,6.3659,2.5084,-0.099429,0.168007,1.716121,-3.008676
25863894,Fibro_Cocultured,2,Macrophages,3248,1741,4.2488,3.1712,-0.171676,-0.000547,5.213875,-2.022675
25865138,Adipo_Cocultured,0,Macrophages,3475,1630,4.7482,5.7266,-0.062251,0.228202,4.740459,-0.467533
25868527,Fibro_Cocultured,2,Macrophages,3329,1546,11.2346,3.4545,-0.133275,0.14963,2.901868,-2.168234
25875690,Adipo_Cocultured,6,Myeloid Progenitors,5826,2403,5.2352,7.621,-0.141018,0.231716,-5.483397,3.722459
25880924,Fibro_Cocultured,4,Macrophages,4692,1981,6.6709,3.7511,-0.115308,0.174141,0.98808,0.093482
25886672,Fibro_Cocultured,2,Macrophages,2694,1344,4.9369,2.6355,-0.104159,0.163255,3.28812,-1.390965
25890642,Adipo_Cocultured,0,Macrophages,2087,1087,9.5352,4.5999,-0.109441,0.41029,2.061635,0.380419
25890838,Fibro_Cocultured,0,Macrophages,2925,1688,3.4188,4.8205,-0.120445,0.162599,4.796941,-2.597142
25895613,Adipo_Cocultured,1,Monocytes,3359,1553,8.1274,4.6442,-0.095332,0.422708,0.65258,1.687395
25896434,Adipo_Cocultured,4,Macrophages,2197,1154,3.8234,5.0068,-0.11975,0.239532,0.55173,-1.145576
25901106,Fibro_Cocultured,2,Macrophages,2622,1402,3.9664,3.3944,-0.096787,0.06104,4.6409,-3.730117
25902155,Adipo_Cocultured,3,Macrophages,2430,1064,4.8148,2.5103,-0.043714,0.353644,-0.368962,-3.758312
25908698,Fibro_Cocultured,11,T Cells,7892,2974,5.4992,9.3766,-0.127516,0.434323,-8.496418,1.21415
25910393,Fibro_Cocultured,2,Macrophages,2615,1495,4.4742,3.0593,-0.153028,0.033154,4.695709,-3.969853
25912391,Adipo_Cocultured,1,Monocytes,3442,1562,4.5613,6.1302,-0.130633,0.252814,1.766156,-0.311258
25913897,Adipo_Cocultured,0,Macrophages,3621,1603,7.1803,4.3634,-0.169582,0.189894,4.117689,0.02029
25916393,Fibro_Cocultured,1,Monocytes,5099,2136,7.1387,5.962,-0.13088,0.183459,0.062378,2.785902
25917442,Adipo_Cocultured,5,Monocytes,1337,749,2.7674,4.1137,-0.06267,0.402619,1.810232,3.426224
25926216,Adipo_Cocultured,1,Monocytes,5438,1991,5.9397,5.3328,-0.099903,0.218846,-0.104617,1.144197
