Cell,umap_1,umap_2,SampleID,AdipoAlpha,FibroAlpha
27876106,4.117566,-0.919221,Adipo_Cocultured,1,0.3
27878463,3.465453,-3.336689,Fibro_Cocultured,0.3,1
27889354,4.158078,-2.341814,Adipo_Cocultured,1,0.3
27895773,5.611833,-1.076289,Adipo_Cocultured,1,0.3
27898650,-1.800483,2.663958,Adipo_Cocultured,1,0.3
27908215,-8.821518,0.568175,Fibro_Cocultured,0.3,1
27911443,1.444359,3.826573,Adipo_Cocultured,1,0.3
27920071,-7.224025,2.80449,Fibro_Cocultured,0.3,1
27927384,0.620622,1.61876,Adipo_Cocultured,1,0.3
27928656,1.187012,4.474037,Adipo_Cocultured,1,0.3
27940920,5.469438,-1.819819,Fibro_Cocultured,0.3,1
27949157,-2.015027,2.449032,Adipo_Cocultured,1,0.3
27952724,0.269269,-1.661942,Fibro_Cocultured,0.3,1
27954627,3.595399,0.071555,Fibro_Cocultured,0.3,1
27971060,0.323547,0.857498,Adipo_Cocultured,1,0.3
27977208,1.18141,2.702765,Fibro_Cocultured,0.3,1
27986121,2.250139,-0.710653,Fibro_Cocultured,0.3,1
27986508,2.593686,-0.064388,Fibro_Cocultured,0.3,1
27994121,-2.189797,4.019855,Adipo_Cocultured,1,0.3
27997634,2.499901,0.773457,Fibro_Cocultured,0.3,1
27999595,-0.615076,-0.170971,Adipo_Cocultured,1,0.3
28000376,3.745926,-1.448102,Fibro_Cocultured,0.3,1
28002440,2.275163,2.460374,Adipo_Cocultured,1,0.3
28003537,2.173415,-0.351472,Fibro_Cocultured,0.3,1
28010250,-0.61868,2.961469,Adipo_Cocultured,1,0.3
28010629,0.087216,1.323716,Adipo_Cocultured,1,0.3
28011581,-7.211208,-0.899374,Adipo_Cocultured,1,0.3
28016469,-0.63649,3.139552,Adipo_Cocultured,1,0.3
28016517,-8.901139,-1.921471,Fibro_Cocultured,0.3,1
28021232,3.963889,-3.82619,Fibro_Cocultured,0.3,1
28024843,-9.227454,0.548931,Fibro_Cocultured,0.3,1
28027488,1.149937,-4.077534,Fibro_Cocultured,0.3,1
28033897,2.744413,-1.690623,Fibro_Cocultured,0.3,1
28038327,-6.0673,-6.630502,Fibro_Cocultured,0.3,1
28039381,2.311475,-4.22177,Fibro_Cocultured,0.3,1
28043922,1.58856,-3.906453,Fibro_Cocultured,0.3,1
28046347,1.389083,0.257117,Adipo_Cocultured,1,0.3
28048721,-7.698534,-0.135279,Fibro_Cocultured,0.3,1
28049243,-9.697521,-1.064729,Fibro_Cocultured,0.3,1
28050066,2.091704,-0.977064,Fibro_Cocultured,0.3,1
28051109,-6.770883,2.604703,Fibro_Cocultured,0.3,1
28057458,2.511694,-2.545502,Fibro_Cocultured,0.3,1
28069681,0.164416,-0.332259,Adipo_Cocultured,1,0.3
28072626,2.046596,-3.89543,Fibro_Cocultured,0.3,1
28073416,-7.390021,0.669771,Adipo_Cocultured,1,0.3
28079210,-10.716612,-1.730222,Fibro_Cocultured,0.3,1
28080612,0.487741,2.611922,Adipo_Cocultured,1,0.3
28081814,0.737758,2.139486,Adipo_Cocultured,1,0.3
28085185,5.878221,-2.319243,Fibro_Cocultured,0.3,1
28085349,3.30187,-0.350172,Adipo_Cocultured,1,0.3
28088219,2.546465,-3.411042,Fibro_Cocultured,0.3,1
28093782,1.94022,-4.935702,Fibro_Cocultured,0.3,1
28100214,-8.446994,2.573384,Fibro_Cocultured,0.3,1
28100782,3.470346,-1.201917,Fibro_Cocultured,0.3,1
28101510,2.050093,1.26117,Fibro_Cocultured,0.3,1
28102139,0.54334,3.112639,Adipo_Cocultured,1,0.3
28107453,-5.477595,4.267343,Adipo_Cocultured,1,0.3
28116922,0.742743,-4.232786,Adipo_Cocultured,1,0.3
28118462,3.483372,-2.801902,Fibro_Cocultured,0.3,1
28119263,2.530177,1.039769,Adipo_Cocultured,1,0.3
28125368,2.002199,0.543565,Fibro_Cocultured,0.3,1
28127044,2.538838,-0.2724,Adipo_Cocultured,1,0.3
28134746,5.001679,-3.847625,Fibro_Cocultured,0.3,1
28137255,4.289177,-0.031806,Fibro_Cocultured,0.3,1
28138439,-0.099451,1.815837,Adipo_Cocultured,1,0.3
28140908,4.802302,-1.433584,Fibro_Cocultured,0.3,1
28142936,-0.715093,0.179235,Adipo_Cocultured,1,0.3
28146282,5.131528,-1.676318,Fibro_Cocultured,0.3,1
28158153,2.029341,-4.375138,Fibro_Cocultured,0.3,1
28162866,3.107566,-0.505381,Adipo_Cocultured,1,0.3
28163712,-5.432675,3.638137,Adipo_Cocultured,1,0.3
28174989,4.732749,-3.923259,Adipo_Cocultured,1,0.3
28181184,3.078256,-4.702158,Fibro_Cocultured,0.3,1
28190023,-8.594975,0.949168,Fibro_Cocultured,0.3,1
28203996,1.958607,2.8556,Adipo_Cocultured,1,0.3
28212095,1.392577,-0.490321,Fibro_Cocultured,0.3,1
28218457,2.665926,3.968145,Adipo_Cocultured,1,0.3
28221981,1.589751,-3.608422,Adipo_Cocultured,1,0.3
28230720,1.58602,-4.354599,Fibro_Cocultured,0.3,1
28243153,-2.917973,7.760386,Adipo_Cocultured,1,0.3
28246484,-6.825868,2.261941,Fibro_Cocultured,0.3,1
28249517,1.764037,5.168637,Fibro_Cocultured,0.3,1
28254460,-0.291696,3.838038,Adipo_Cocultured,1,0.3
28257573,-4.7277,-1.070011,Fibro_Cocultured,0.3,1
28259102,-9.548364,1.078865,Fibro_Cocultured,0.3,1
28269767,2.807888,-4.312236,Fibro_Cocultured,0.3,1
28272233,-7.057999,1.841821,Fibro_Cocultured,0.3,1
28278395,1.296074,-3.808644,Adipo_Cocultured,1,0.3
28298611,2.570611,-4.074272,Fibro_Cocultured,0.3,1
28299236,0.853338,-0.837556,Fibro_Cocultured,0.3,1
28304501,-5.573111,3.99033,Adipo_Cocultured,1,0.3
28306521,4.705203,-4.244969,Fibro_Cocultured,0.3,1
28316046,1.642588,-2.878715,Adipo_Cocultured,1,0.3
28319752,2.589241,-3.213514,Adipo_Cocultured,1,0.3
28321082,-0.662961,7.245633,Adipo_Cocultured,1,0.3
28323604,-2.259091,3.766477,Adipo_Cocultured,1,0.3
28327691,-0.375089,-0.324175,Fibro_Cocultured,0.3,1
28329593,-5.520738,-6.598973,Adipo_Cocultured,1,0.3
28335017,2.421517,2.787224,Fibro_Cocultured,0.3,1
28335445,-6.835023,2.065239,Fibro_Cocultured,0.3,1
28337394,0.171989,1.441282,Adipo_Cocultured,1,0.3
28338097,0.761266,-3.871603,Fibro_Cocultured,0.3,1
28338335,-6.087825,3.071793,Adipo_Cocultured,1,0.3
28341773,-6.244954,2.772867,Fibro_Cocultured,0.3,1
28345578,-7.714675,-0.556371,Fibro_Cocultured,0.3,1
28352634,1.962273,-3.958279,Fibro_Cocultured,0.3,1
28356259,1.921885,4.607353,Adipo_Cocultured,1,0.3
28356811,3.466866,-0.038554,Fibro_Cocultured,0.3,1
28366255,5.640366,-1.170237,Adipo_Cocultured,1,0.3
28366940,2.446703,-0.709718,Adipo_Cocultured,1,0.3
28368034,0.523036,-0.334091,Adipo_Cocultured,1,0.3
28374463,5.868278,-0.837422,Fibro_Cocultured,0.3,1
28386972,-4.263723,4.961507,Adipo_Cocultured,1,0.3
28388550,-6.697251,-1.495584,Fibro_Cocultured,0.3,1
28394796,0.230869,6.705369,Adipo_Cocultured,1,0.3
28395988,1.316202,5.086924,Adipo_Cocultured,1,0.3
28403673,1.799088,4.157594,Adipo_Cocultured,1,0.3
28406816,4.544557,-0.169164,Adipo_Cocultured,1,0.3
28407015,-10.355359,-1.329395,Fibro_Cocultured,0.3,1
28408032,0.41681,0.235841,Fibro_Cocultured,0.3,1
28410526,3.455773,0.540709,Fibro_Cocultured,0.3,1
28412304,2.827767,3.525209,Adipo_Cocultured,1,0.3
28412690,3.6346,-1.323429,Adipo_Cocultured,1,0.3
28416360,5.994115,-1.914818,Adipo_Cocultured,1,0.3
28433219,1.75914,1.646341,Adipo_Cocultured,1,0.3
28438726,0.954972,-0.457356,Fibro_Cocultured,0.3,1
28439127,1.902513,3.141595,Adipo_Cocultured,1,0.3
28444955,0.689702,5.722405,Adipo_Cocultured,1,0.3
28445311,1.670361,1.299522,Adipo_Cocultured,1,0.3
28461085,-4.221807,5.193207,Adipo_Cocultured,1,0.3
28461204,2.465494,-4.102901,Fibro_Cocultured,0.3,1
28463902,-7.092599,1.721718,Fibro_Cocultured,0.3,1
28474771,1.063895,-2.497026,Fibro_Cocultured,0.3,1
28480175,4.780669,-2.07222,Fibro_Cocultured,0.3,1
28481101,1.196784,3.860966,Adipo_Cocultured,1,0.3
28489155,-0.388314,-0.313746,Adipo_Cocultured,1,0.3
28507375,1.055551,3.933985,Adipo_Cocultured,1,0.3
28508778,5.668842,-2.41163,Fibro_Cocultured,0.3,1
28510716,-1.855162,2.96188,Adipo_Cocultured,1,0.3
28519633,0.907962,-4.252656,Fibro_Cocultured,0.3,1
28547973,-6.581308,3.681829,Fibro_Cocultured,0.3,1
28554853,1.905076,2.678498,Adipo_Cocultured,1,0.3
28565478,1.444799,-2.849428,Adipo_Cocultured,1,0.3
28577269,-4.795384,4.937935,Adipo_Cocultured,1,0.3
28582946,-3.636903,5.965826,Adipo_Cocultured,1,0.3
28585068,2.507428,-1.140671,Fibro_Cocultured,0.3,1
28586580,3.769509,0.081062,Fibro_Cocultured,0.3,1
28590631,4.828803,-4.051973,Fibro_Cocultured,0.3,1
28600777,3.680869,-2.272407,Fibro_Cocultured,0.3,1
28604091,1.849876,-3.992184,Fibro_Cocultured,0.3,1
28612822,1.29911,-2.759753,Fibro_Cocultured,0.3,1
28614835,2.495592,-4.756962,Fibro_Cocultured,0.3,1
28615072,5.159247,-0.462901,Adipo_Cocultured,1,0.3
28621638,3.981737,-1.907362,Adipo_Cocultured,1,0.3
28627822,2.185385,-4.516342,Fibro_Cocultured,0.3,1
28631068,1.553119,4.231293,Adipo_Cocultured,1,0.3
28632378,0.885856,0.57752,Fibro_Cocultured,0.3,1
28636797,-0.13871,0.941329,Adipo_Cocultured,1,0.3
28639150,1.606325,-0.600583,Fibro_Cocultured,0.3,1
28639608,-5.535645,4.191411,Adipo_Cocultured,1,0.3
28640225,0.910291,4.262957,Adipo_Cocultured,1,0.3
28641333,1.099551,2.906127,Adipo_Cocultured,1,0.3
28643134,1.145655,3.881595,Adipo_Cocultured,1,0.3
28651336,1.897592,-1.857081,Adipo_Cocultured,1,0.3
28665084,1.335615,4.01418,Fibro_Cocultured,0.3,1
28670873,2.535267,-3.13835,Fibro_Cocultured,0.3,1
28672400,-6.710748,-0.423296,Fibro_Cocultured,0.3,1
28678128,1.960881,4.373116,Adipo_Cocultured,1,0.3
28678213,1.971439,-3.790219,Fibro_Cocultured,0.3,1
28683637,-0.822794,3.207711,Adipo_Cocultured,1,0.3
28685249,-8.695416,-1.785375,Adipo_Cocultured,1,0.3
28688543,2.910769,-4.246479,Adipo_Cocultured,1,0.3
28689732,0.630233,-2.033995,Adipo_Cocultured,1,0.3
28699116,-4.221526,3.972575,Adipo_Cocultured,1,0.3
28707333,2.266012,-3.351616,Fibro_Cocultured,0.3,1
28711100,1.637811,0.234699,Adipo_Cocultured,1,0.3
28729379,-0.739075,3.012545,Adipo_Cocultured,1,0.3
28730132,4.045826,0.131634,Adipo_Cocultured,1,0.3
28731096,2.658841,4.010274,Fibro_Cocultured,0.3,1
28731251,4.990014,-0.146594,Adipo_Cocultured,1,0.3
28735099,3.533205,-4.304417,Fibro_Cocultured,0.3,1
28736191,1.379628,5.81416,Adipo_Cocultured,1,0.3
28737254,-0.442105,7.120453,Adipo_Cocultured,1,0.3
28738652,-10.063108,1.202624,Fibro_Cocultured,0.3,1
28741495,5.266498,-1.535953,Fibro_Cocultured,0.3,1
28742925,-0.174855,-0.22629,Adipo_Cocultured,1,0.3
28745516,3.598744,-4.383431,Fibro_Cocultured,0.3,1
28746463,5.06184,-0.841465,Fibro_Cocultured,0.3,1
28749000,0.913592,-2.070822,Adipo_Cocultured,1,0.3
28749287,2.777363,-2.377864,Fibro_Cocultured,0.3,1
28749540,-0.712901,2.631745,Adipo_Cocultured,1,0.3
28750823,0.948379,-4.428751,Fibro_Cocultured,0.3,1
28752131,2.870515,-0.089349,Adipo_Cocultured,1,0.3
28761473,-2.889076,3.298603,Adipo_Cocultured,1,0.3
28763385,-4.30106,4.844436,Adipo_Cocultured,1,0.3
28774934,0.82191,1.879739,Adipo_Cocultured,1,0.3
28776273,1.367507,3.025419,Adipo_Cocultured,1,0.3
28777095,1.607484,-1.730514,Fibro_Cocultured,0.3,1
28777918,4.421558,-3.335732,Fibro_Cocultured,0.3,1
28778057,0.597166,5.429163,Adipo_Cocultured,1,0.3
28779197,-9.887439,1.163243,Fibro_Cocultured,0.3,1
28779884,3.465614,-3.844636,Fibro_Cocultured,0.3,1
28783359,-9.161294,-1.944459,Fibro_Cocultured,0.3,1
28787207,5.422673,-1.961629,Fibro_Cocultured,0.3,1
28789138,3.663573,-0.296894,Adipo_Cocultured,1,0.3
28789978,3.839666,-3.015039,Fibro_Cocultured,0.3,1
28790824,2.036235,-4.879161,Adipo_Cocultured,1,0.3
28795181,3.264947,-0.337573,Adipo_Cocultured,1,0.3
28798735,1.682564,3.321325,Fibro_Cocultured,0.3,1
28799575,3.565347,-0.757901,Fibro_Cocultured,0.3,1
28803692,4.167141,-1.908089,Fibro_Cocultured,0.3,1
28809307,-2.303659,7.80244,Adipo_Cocultured,1,0.3
28810314,-3.489076,5.092908,Adipo_Cocultured,1,0.3
28812302,1.188577,2.090254,Adipo_Cocultured,1,0.3
28817224,-6.476203,-0.570709,Fibro_Cocultured,0.3,1
28821275,-11.174822,-0.408763,Fibro_Cocultured,0.3,1
28835337,2.513419,-4.765307,Fibro_Cocultured,0.3,1
28837507,-0.224599,3.708661,Adipo_Cocultured,1,0.3
28838018,0.344349,5.679805,Adipo_Cocultured,1,0.3
28838624,1.037341,6.178176,Fibro_Cocultured,0.3,1
28839482,-7.021271,-1.608481,Fibro_Cocultured,0.3,1
28845024,-6.733685,0.321898,Fibro_Cocultured,0.3,1
28857324,0.385692,-1.786941,Fibro_Cocultured,0.3,1
28862657,4.583031,-3.711597,Fibro_Cocultured,0.3,1
28863697,-8.035639,0.519877,Fibro_Cocultured,0.3,1
28864554,1.411955,0.944307,Fibro_Cocultured,0.3,1
28864656,2.727805,-3.245947,Fibro_Cocultured,0.3,1
28864840,-10.544301,-1.952808,Fibro_Cocultured,0.3,1
28867181,3.135796,-3.192243,Fibro_Cocultured,0.3,1
28875949,-7.79491,2.143668,Fibro_Cocultured,0.3,1
28877384,-0.564598,-0.026754,Adipo_Cocultured,1,0.3
28885410,4.291229,0.216685,Fibro_Cocultured,0.3,1
28896491,-6.782515,3.061818,Fibro_Cocultured,0.3,1
28906282,1.835763,1.931213,Adipo_Cocultured,1,0.3
28916740,3.736847,-2.949024,Fibro_Cocultured,0.3,1
28918201,4.928391,-1.352665,Fibro_Cocultured,0.3,1
28918794,4.218206,-2.603988,Fibro_Cocultured,0.3,1
28919059,2.814675,-4.845064,Fibro_Cocultured,0.3,1
28926249,-7.287067,1.89054,Fibro_Cocultured,0.3,1
28926608,1.969808,4.490624,Adipo_Cocultured,1,0.3
28927283,-3.4777,4.777252,Adipo_Cocultured,1,0.3
28930937,2.569691,-0.463614,Fibro_Cocultured,0.3,1
28932159,-0.060491,-2.187132,Fibro_Cocultured,0.3,1
28937591,3.953192,-2.202277,Fibro_Cocultured,0.3,1
28939329,4.592588,-1.460555,Fibro_Cocultured,0.3,1
28945996,3.735586,-1.975553,Fibro_Cocultured,0.3,1
28948575,6.094051,-1.491007,Adipo_Cocultured,1,0.3
28949790,-6.462223,2.402341,Adipo_Cocultured,1,0.3
28965714,1.831309,4.377145,Adipo_Cocultured,1,0.3
28968338,4.824619,-2.262976,Adipo_Cocultured,1,0.3
28968594,-9.651872,-1.172928,Adipo_Cocultured,1,0.3
28974549,4.819622,-0.7843,Fibro_Cocultured,0.3,1
28977116,3.159631,0.08627,Fibro_Cocultured,0.3,1
28985796,-10.186662,-1.612535,Fibro_Cocultured,0.3,1
28986126,-2.290601,8.102865,Adipo_Cocultured,1,0.3
28992720,3.785566,-0.940908,Fibro_Cocultured,0.3,1
28994193,0.471933,-3.764226,Fibro_Cocultured,0.3,1
28994879,1.832836,3.257573,Adipo_Cocultured,1,0.3
28998644,1.235798,-4.254626,Adipo_Cocultured,1,0.3
28999836,1.678818,4.239171,Adipo_Cocultured,1,0.3
29001953,-0.212393,-0.767925,Adipo_Cocultured,1,0.3
29004757,-10.287752,1.075835,Fibro_Cocultured,0.3,1
29012368,-9.158455,-1.886391,Fibro_Cocultured,0.3,1
29013653,1.506631,-2.165997,Adipo_Cocultured,1,0.3
29015091,-0.491404,0.761058,Adipo_Cocultured,1,0.3
29024962,1.574899,4.668722,Adipo_Cocultured,1,0.3
29029307,2.076612,-2.40309,Adipo_Cocultured,1,0.3
29031029,0.178931,1.76562,Adipo_Cocultured,1,0.3
29033907,2.460065,-3.097182,Adipo_Cocultured,1,0.3
29051188,-8.350484,2.746912,Fibro_Cocultured,0.3,1
29054139,-7.376049,-1.002078,Fibro_Cocultured,0.3,1
29066974,-5.285586,4.427484,Adipo_Cocultured,1,0.3
29070751,-0.09284,3.56099,Adipo_Cocultured,1,0.3
29074905,0.192615,5.807104,Adipo_Cocultured,1,0.3
29076735,-0.365293,0.988228,Adipo_Cocultured,1,0.3
29076980,3.283947,-3.057785,Fibro_Cocultured,0.3,1
29089122,-9.663527,0.722187,Adipo_Cocultured,1,0.3
29090566,-2.464791,8.026767,Adipo_Cocultured,1,0.3
29091976,4.761313,-1.032267,Fibro_Cocultured,0.3,1
29101327,1.752878,-1.38763,Adipo_Cocultured,1,0.3
29103709,-10.011315,-1.357871,Fibro_Cocultured,0.3,1
29106191,0.520559,4.295314,Adipo_Cocultured,1,0.3
29108316,-5.800545,-0.291072,Fibro_Cocultured,0.3,1
29110873,4.356765,-0.842233,Fibro_Cocultured,0.3,1
29113298,3.994943,-2.032463,Fibro_Cocultured,0.3,1
29120736,1.733897,-4.476923,Fibro_Cocultured,0.3,1
29131608,-0.153869,1.419819,Adipo_Cocultured,1,0.3
29137244,3.002528,-4.223943,Fibro_Cocultured,0.3,1
29143150,5.204712,-2.89016,Fibro_Cocultured,0.3,1
29146197,-7.052631,2.597231,Fibro_Cocultured,0.3,1
29156200,4.827322,-2.756671,Fibro_Cocultured,0.3,1
29160399,-6.501734,0.053825,Adipo_Cocultured,1,0.3
29162313,2.48632,-2.211314,Fibro_Cocultured,0.3,1
29162494,-0.762101,1.941684,Fibro_Cocultured,0.3,1
29163425,-0.069335,-4.026387,Fibro_Cocultured,0.3,1
29169551,-0.706319,0.232245,Adipo_Cocultured,1,0.3
29170340,0.599848,1.224133,Fibro_Cocultured,0.3,1
29174499,-6.583611,-0.667096,Fibro_Cocultured,0.3,1
29176726,5.122989,-3.605994,Fibro_Cocultured,0.3,1
29181943,0.785347,1.971778,Adipo_Cocultured,1,0.3
29182011,3.866607,-0.367131,Fibro_Cocultured,0.3,1
29182499,2.149792,2.246649,Adipo_Cocultured,1,0.3
29183840,1.876775,0.999206,Fibro_Cocultured,0.3,1
29196905,-7.495989,0.865818,Fibro_Cocultured,0.3,1
29197425,0.131445,-2.045809,Adipo_Cocultured,1,0.3
29198712,1.26367,4.031816,Adipo_Cocultured,1,0.3
29200149,-0.818711,2.434303,Adipo_Cocultured,1,0.3
29200239,-0.115681,-4.096448,Adipo_Cocultured,1,0.3
29200729,3.050691,-2.850506,Fibro_Cocultured,0.3,1
29210176,-10.216754,1.038008,Fibro_Cocultured,0.3,1
29213574,1.108835,1.961577,Adipo_Cocultured,1,0.3
29214301,1.1843,2.45453,Fibro_Cocultured,0.3,1
29216163,0.577481,-1.101226,Fibro_Cocultured,0.3,1
29216218,1.625408,3.448587,Adipo_Cocultured,1,0.3
29217235,3.285876,-0.775001,Adipo_Cocultured,1,0.3
29218736,-10.04112,0.207754,Fibro_Cocultured,0.3,1
29218833,3.009092,1.447575,Fibro_Cocultured,0.3,1
29220277,3.495989,-2.441651,Fibro_Cocultured,0.3,1
29220569,2.674744,-4.237736,Fibro_Cocultured,0.3,1
29223029,-3.641082,5.303151,Adipo_Cocultured,1,0.3
29225710,5.356666,-2.577256,Fibro_Cocultured,0.3,1
29227824,3.342302,1.481548,Adipo_Cocultured,1,0.3
29230246,1.348754,-1.222321,Fibro_Cocultured,0.3,1
29235148,-1.385308,2.843301,Adipo_Cocultured,1,0.3
29238064,1.006379,0.304988,Adipo_Cocultured,1,0.3
29241645,-6.292473,1.594857,Fibro_Cocultured,0.3,1
29241774,5.347477,-2.222399,Adipo_Cocultured,1,0.3
29245748,-2.611383,3.572245,Adipo_Cocultured,1,0.3
29246885,5.35246,-2.249433,Fibro_Cocultured,0.3,1
29256053,0.049419,1.215517,Adipo_Cocultured,1,0.3
29262646,-6.521811,1.273584,Adipo_Cocultured,1,0.3
29263655,-6.195605,0.312994,Fibro_Cocultured,0.3,1
29274923,1.572168,1.423065,Adipo_Cocultured,1,0.3
29276290,5.324937,-2.680356,Fibro_Cocultured,0.3,1
29289017,1.159125,1.873707,Adipo_Cocultured,1,0.3
29289735,5.603345,-2.550673,Adipo_Cocultured,1,0.3
29292998,-9.414663,-1.686381,Fibro_Cocultured,0.3,1
29307745,-0.591691,-3.043804,Adipo_Cocultured,1,0.3
29312739,0.035373,0.56881,Fibro_Cocultured,0.3,1
29316644,2.00804,3.671078,Adipo_Cocultured,1,0.3
29317336,5.907613,-2.460232,Fibro_Cocultured,0.3,1
29318289,1.388871,-3.770273,Fibro_Cocultured,0.3,1
29320082,5.744478,-1.344359,Fibro_Cocultured,0.3,1
29322934,-7.159689,2.11577,Fibro_Cocultured,0.3,1
29324964,2.261181,2.632831,Fibro_Cocultured,0.3,1
29324980,4.776728,-3.547889,Adipo_Cocultured,1,0.3
29325694,-3.848452,6.031695,Fibro_Cocultured,0.3,1
29329063,2.907977,0.302749,Fibro_Cocultured,0.3,1
29331308,1.196324,6.353629,Adipo_Cocultured,1,0.3
29331622,2.357846,1.353372,Fibro_Cocultured,0.3,1
29332077,1.979928,-2.584367,Adipo_Cocultured,1,0.3
29339113,-7.116763,-0.983426,Fibro_Cocultured,0.3,1
29339740,1.125383,3.289662,Adipo_Cocultured,1,0.3
29340651,0.117441,3.928566,Adipo_Cocultured,1,0.3
29359897,4.372609,-2.355929,Fibro_Cocultured,0.3,1
29359946,-11.509549,-0.703352,Fibro_Cocultured,0.3,1
29364890,0.437698,2.118312,Adipo_Cocultured,1,0.3
29372033,4.195984,-3.05073,Fibro_Cocultured,0.3,1
29373111,4.789711,-0.522118,Fibro_Cocultured,0.3,1
29381438,3.80756,-3.900363,Fibro_Cocultured,0.3,1
29385783,1.978025,-4.180306,Fibro_Cocultured,0.3,1
29389406,2.025899,2.136547,Adipo_Cocultured,1,0.3
29391982,-1.025766,1.70429,Adipo_Cocultured,1,0.3
29392447,-0.050682,-3.245931,Adipo_Cocultured,1,0.3
29396647,1.226957,-4.004386,Fibro_Cocultured,0.3,1
29398392,2.450812,-0.485134,Adipo_Cocultured,1,0.3
29406579,0.942177,-3.657636,Adipo_Cocultured,1,0.3
29412189,1.198374,-1.666597,Fibro_Cocultured,0.3,1
29419178,-2.172841,2.680476,Adipo_Cocultured,1,0.3
29419233,-6.174717,-0.030095,Fibro_Cocultured,0.3,1
29421042,-0.216601,7.482783,Adipo_Cocultured,1,0.3
29424519,-0.019155,-3.296437,Adipo_Cocultured,1,0.3
29430134,0.726909,-2.128193,Fibro_Cocultured,0.3,1
29430766,3.766585,0.840296,Adipo_Cocultured,1,0.3
29440151,-6.757725,2.192734,Fibro_Cocultured,0.3,1
29448085,-8.490657,1.500391,Fibro_Cocultured,0.3,1
29457842,0.334259,-1.823169,Fibro_Cocultured,0.3,1
29460951,-0.724137,2.318415,Adipo_Cocultured,1,0.3
29474357,2.938939,-4.249645,Fibro_Cocultured,0.3,1
29475867,0.918586,3.545341,Adipo_Cocultured,1,0.3
29477336,-5.666233,3.769461,Adipo_Cocultured,1,0.3
29481315,1.53443,1.233066,Adipo_Cocultured,1,0.3
29487871,1.527327,-1.618221,Fibro_Cocultured,0.3,1
29488979,2.400538,0.239218,Fibro_Cocultured,0.3,1
29489537,-2.141865,7.677658,Adipo_Cocultured,1,0.3
29494060,0.966782,4.211099,Adipo_Cocultured,1,0.3
29497720,0.020598,2.071078,Fibro_Cocultured,0.3,1
29507020,2.008747,-3.263782,Fibro_Cocultured,0.3,1
29511099,2.645452,-3.315132,Adipo_Cocultured,1,0.3
29532245,5.285642,-2.813377,Fibro_Cocultured,0.3,1
29534275,1.472387,-0.767091,Adipo_Cocultured,1,0.3
29537446,-6.956149,2.750487,Fibro_Cocultured,0.3,1
29543521,0.707097,-4.190164,Fibro_Cocultured,0.3,1
29544311,4.694025,-3.061395,Adipo_Cocultured,1,0.3
29548888,0.478098,-1.724458,Fibro_Cocultured,0.3,1
29554256,0.871456,-0.470627,Adipo_Cocultured,1,0.3
29558684,1.444523,-3.297014,Adipo_Cocultured,1,0.3
29559508,0.856438,-4.386241,Fibro_Cocultured,0.3,1
29564357,0.854627,-1.181533,Adipo_Cocultured,1,0.3
29572420,2.889354,-0.671807,Fibro_Cocultured,0.3,1
29574769,2.601477,-1.080729,Fibro_Cocultured,0.3,1
29582061,1.108827,2.457066,Adipo_Cocultured,1,0.3
29586609,3.169727,-0.202907,Adipo_Cocultured,1,0.3
29588280,1.297997,-3.870617,Fibro_Cocultured,0.3,1
29603417,4.006746,-1.456558,Fibro_Cocultured,0.3,1
29612673,3.894023,0.441402,Adipo_Cocultured,1,0.3
29619556,4.221759,0.072638,Fibro_Cocultured,0.3,1
29620892,5.099011,-2.59725,Fibro_Cocultured,0.3,1
29624409,5.719688,-1.614952,Fibro_Cocultured,0.3,1
29626180,3.469918,-0.742685,Fibro_Cocultured,0.3,1
29632578,2.510025,-3.297277,Fibro_Cocultured,0.3,1
29632890,1.539772,-4.070641,Fibro_Cocultured,0.3,1
29635260,-9.713067,0.971524,Fibro_Cocultured,0.3,1
29642273,1.087282,-0.86679,Fibro_Cocultured,0.3,1
29649006,-8.511707,1.891128,Fibro_Cocultured,0.3,1
29652989,-0.612181,1.243857,Adipo_Cocultured,1,0.3
29654135,6.019837,-1.235036,Adipo_Cocultured,1,0.3
29655830,0.507718,1.754934,Adipo_Cocultured,1,0.3
29657425,1.639538,2.729781,Adipo_Cocultured,1,0.3
29659465,5.417879,-2.653302,Fibro_Cocultured,0.3,1
29662474,-10.731982,-0.758751,Fibro_Cocultured,0.3,1
29671398,5.331365,-3.414577,Fibro_Cocultured,0.3,1
29673895,-8.478959,2.285209,Fibro_Cocultured,0.3,1
29676951,-7.47991,-1.419197,Adipo_Cocultured,1,0.3
29686737,1.730789,2.629775,Adipo_Cocultured,1,0.3
29686759,-7.01877,-1.772457,Fibro_Cocultured,0.3,1
29707855,5.060988,-3.464181,Adipo_Cocultured,1,0.3
29710151,-6.657711,0.019434,Fibro_Cocultured,0.3,1
29712316,-6.86332,0.38976,Fibro_Cocultured,0.3,1
29717173,3.069503,-0.58513,Fibro_Cocultured,0.3,1
29720267,2.520936,-1.038867,Fibro_Cocultured,0.3,1
29726044,1.621091,-0.141706,Fibro_Cocultured,0.3,1
29730889,-0.071144,-1.675227,Fibro_Cocultured,0.3,1
29737876,2.267793,-1.371079,Adipo_Cocultured,1,0.3
29755903,3.598618,-1.954662,Adipo_Cocultured,1,0.3
29756816,4.524868,-1.767491,Fibro_Cocultured,0.3,1
29759471,4.803099,-0.763082,Fibro_Cocultured,0.3,1
29768779,2.032199,-4.195417,Fibro_Cocultured,0.3,1
