Cell,umap_1,umap_2,CellType1,colour
51817490,0.44914,-0.815671,Macrophages,#f08592
51820347,0.646422,-4.134601,Macrophages,#f08592
51822175,2.832484,-2.959106,Macrophages,#f08592
51833253,-7.385113,2.060815,T Cells,#f6d100
51834836,-6.321389,0.226239,T Cells,#f6d100
51835575,1.30575,-3.157527,Macrophages,#f08592
51840440,-9.388176,-1.927203,NK Cells,#8a001b
51841437,-7.51906,-1.329223,T Cells,#f6d100
51844625,1.474323,-0.642466,Macrophages,#f08592
51853026,-6.086181,-0.628537,T Cells,#f6d100
51854775,-0.386385,0.028253,Monocytes,#9897df
51855136,3.483821,-0.009607,Macrophages,#f08592
51855930,5.523388,-0.827998,Macrophages,#f08592
51858185,1.083069,4.666147,Monocytes,#9897df
51862075,2.797094,-4.467259,Macrophages,#f08592
51864360,-7.799023,-0.814672,T Cells,#f6d100
51865481,-7.483831,0.746947,T Cells,#f6d100
51868890,-6.036113,0.121242,T Cells,#f6d100
51870319,-4.491552,5.127831,Myeloid Progenitors,#004583
51878796,5.405588,-2.212308,Macrophages,#f08592
51884092,-5.939002,-6.737563,Dendritic Cells,#d3bcd4
51887969,3.03845,0.354246,Macrophages,#f08592
51889078,0.044465,-2.539106,Macrophages,#f08592
51895887,-5.826278,3.457101,T Cells,#f6d100
51897700,-10.419304,0.402157,NK Cells,#8a001b
51901321,-6.222236,-0.521182,T Cells,#f6d100
51906805,1.159739,2.280453,Monocytes,#9897df
51918366,1.728591,-4.313512,Macrophages,#f08592
51921512,4.322948,-3.578446,Macrophages,#f08592
51924165,4.919953,-3.560023,Macrophages,#f08592
51929239,4.834651,-3.226543,Macrophages,#f08592
51930057,2.399186,0.615289,Macrophages,#f08592
51931207,2.443884,0.601278,Macrophages,#f08592
51932512,2.851761,-3.823303,Macrophages,#f08592
51932610,3.47965,-1.809921,Macrophages,#f08592
51943863,5.952672,-2.389395,Macrophages,#f08592
51946125,-10.75281,0.310679,NK Cells,#8a001b
51946936,2.113931,-3.538201,Macrophages,#f08592
51948024,1.953471,2.844629,Monocytes,#9897df
51951948,-6.936719,2.347789,T Cells,#f6d100
51963375,5.2155,-1.953343,Macrophages,#f08592
51972346,-10.261876,5.50632,Mast Cells,#afa200
51974157,1.831748,-0.883432,Macrophages,#f08592
51975019,3.537456,-4.364791,Macrophages,#f08592
51978755,1.822452,-2.455879,Macrophages,#f08592
51980579,-10.647709,-0.889229,NK Cells,#8a001b
51980766,1.322043,5.361463,Monocytes,#9897df
51993482,-7.384876,-0.598611,T Cells,#f6d100
51996762,1.029998,-2.219539,Macrophages,#f08592
51998054,-6.897259,-1.358481,T Cells,#f6d100
52001772,4.95004,-3.452601,Macrophages,#f08592
52007297,1.854286,1.541054,Monocytes,#9897df
52008099,0.111774,7.28013,Neutrophils,#c38200
52012522,-9.996631,1.071504,NK Cells,#8a001b
52015040,3.091791,-2.331225,Macrophages,#f08592
52016412,-0.537483,1.325403,Monocytes,#9897df
52016898,4.820953,-0.662696,Macrophages,#f08592
52018506,-7.105575,-0.281212,T Cells,#f6d100
52018559,4.943064,-2.57388,Macrophages,#f08592
52020456,3.378541,-3.116666,Macrophages,#f08592
52020475,1.127106,0.302474,Macrophages,#f08592
52028067,0.626584,-0.132148,Macrophages,#f08592
52030152,-6.379909,3.64787,T Cells,#f6d100
52031473,2.108078,2.026178,Monocytes,#9897df
52034470,4.304173,-0.205295,Macrophages,#f08592
52038125,1.220857,4.920391,Monocytes,#9897df
52040340,-9.10162,-1.985526,NK Cells,#8a001b
52040500,-1.123659,3.002225,Myeloid Progenitors,#004583
52042857,3.698462,-1.72911,Macrophages,#f08592
52047218,5.433865,-1.872489,Macrophages,#f08592
52055350,-4.667,4.679356,Myeloid Progenitors,#004583
52056331,4.445371,-2.834283,Macrophages,#f08592
52060809,0.796524,2.412052,Monocytes,#9897df
52083795,1.903744,-1.490008,Macrophages,#f08592
52084152,2.159567,-4.721135,Macrophages,#f08592
52092364,-7.223779,3.344353,T Cells,#f6d100
52096013,-10.820968,-0.699667,NK Cells,#8a001b
52097781,1.169421,-3.501883,Macrophages,#f08592
52098245,-0.084222,1.26693,Monocytes,#9897df
52099201,-5.699642,3.711799,Myeloid Progenitors,#004583
52105231,-6.747202,-0.487129,T Cells,#f6d100
52105532,1.566769,3.537264,Monocytes,#9897df
52128268,5.677854,-1.044177,Macrophages,#f08592
52131857,-1.32594,2.092932,Myeloid Progenitors,#004583
52135020,-9.606602,-1.302411,NK Cells,#8a001b
52140960,5.705135,-1.342021,Macrophages,#f08592
52142572,-3.34913,7.484002,Myeloid Progenitors,#004583
52147369,-7.850697,0.10945,T Cells,#f6d100
52148206,-7.333558,-1.03842,T Cells,#f6d100
52148243,1.603165,5.418767,Monocytes,#9897df
52149292,-8.458887,1.293741,T Cells,#f6d100
52151719,1.46281,0.821938,Monocytes,#9897df
52153069,2.896026,-1.911589,Macrophages,#f08592
52154806,-6.585138,1.607804,T Cells,#f6d100
52169990,-6.405859,2.583219,T Cells,#f6d100
52174100,-7.523023,1.436657,T Cells,#f6d100
52175307,-10.134984,-1.341806,NK Cells,#8a001b
52179450,0.889041,6.517494,Neutrophils,#c38200
52190233,0.208186,-3.795439,Macrophages,#f08592
52205920,-7.595772,1.760519,T Cells,#f6d100
52214617,-8.176039,1.91319,T Cells,#f6d100
52220003,0.757727,-4.122926,Macrophages,#f08592
52225256,2.964607,-4.021931,Macrophages,#f08592
52227444,2.433704,-4.34652,Macrophages,#f08592
52234015,-6.696788,-0.921435,T Cells,#f6d100
52234503,0.349425,5.545216,Monocytes,#9897df
52236504,1.467554,4.878707,Monocytes,#9897df
52243568,-0.184076,1.412973,Monocytes,#9897df
52250245,2.645634,-2.551928,Macrophages,#f08592
52255680,0.694643,-3.069472,Macrophages,#f08592
52256149,-6.478705,-0.889695,T Cells,#f6d100
52256309,4.260945,-1.867336,Macrophages,#f08592
52256795,-0.376227,-3.825232,Macrophages,#f08592
52262127,1.817147,2.285086,Monocytes,#9897df
52275316,0.513068,3.396974,Monocytes,#9897df
52278270,-0.127856,1.298729,Monocytes,#9897df
52280569,0.869152,-0.731916,Monocytes,#9897df
52287837,-1.472441,2.99982,Myeloid Progenitors,#004583
52288694,-0.756862,0.194455,Monocytes,#9897df
52301401,-10.061879,5.238603,Myeloid Progenitors,#004583
52302763,2.008416,4.825431,Monocytes,#9897df
52307189,1.470726,2.489868,Monocytes,#9897df
52308867,1.003911,-0.72295,Macrophages,#f08592
52329166,1.594515,-4.247093,Macrophages,#f08592
52330100,2.040292,-0.690143,Macrophages,#f08592
52341419,-7.038811,-0.309098,T Cells,#f6d100
52343703,-0.027615,1.75669,Monocytes,#9897df
52360547,-7.214198,-1.282794,T Cells,#f6d100
52361005,-10.159409,-1.152621,NK Cells,#8a001b
52373082,3.35265,-0.853462,Macrophages,#f08592
52375188,2.847148,-2.086325,Macrophages,#f08592
52379271,0.219157,6.440514,Monocytes,#9897df
52389934,2.638636,-2.195203,Macrophages,#f08592
52393853,1.098862,6.422188,Monocytes,#9897df
52398637,4.417671,-1.431553,Macrophages,#f08592
52399662,4.923071,-2.328636,Macrophages,#f08592
52403796,-7.543225,2.24399,T Cells,#f6d100
52405915,1.897319,0.006136,Macrophages,#f08592
52406230,2.834959,-0.753837,Macrophages,#f08592
52410964,3.047991,-4.418889,Macrophages,#f08592
52414173,4.060645,-0.936935,Macrophages,#f08592
52416959,1.607514,-3.38136,Macrophages,#f08592
52418996,1.236553,-4.052924,Macrophages,#f08592
52422833,4.792145,-2.677753,Macrophages,#f08592
52425509,0.907506,-2.853573,Macrophages,#f08592
52432505,-6.503522,-0.247921,T Cells,#f6d100
52439352,6.10291,-1.876419,Macrophages,#f08592
52456486,1.20896,2.670532,Monocytes,#9897df
52463868,4.595202,0.198782,Macrophages,#f08592
52472235,1.621081,-4.437005,Macrophages,#f08592
52475978,4.593577,-2.84146,Macrophages,#f08592
52484359,-0.421798,-0.6966,Monocytes,#9897df
52485610,3.245926,-3.171415,Macrophages,#f08592
52490496,2.726952,-0.252664,Macrophages,#f08592
52503450,-6.161274,-0.758579,T Cells,#f6d100
52503492,-8.249691,2.361873,T Cells,#f6d100
52503641,1.834886,4.823631,Monocytes,#9897df
52504231,3.673744,-3.944119,Macrophages,#f08592
52505975,1.672651,1.686964,Monocytes,#9897df
52506293,-0.831998,2.279767,Macrophages,#f08592
52514696,4.835528,-1.865323,Macrophages,#f08592
52524177,2.459044,-2.813982,Macrophages,#f08592
52526298,1.019286,-1.850756,Macrophages,#f08592
52533441,-7.504008,-0.137668,T Cells,#f6d100
52535206,1.236871,3.001326,Monocytes,#9897df
52547393,2.796219,1.572686,Monocytes,#9897df
52548847,-0.111964,-0.365732,Monocytes,#9897df
52548901,5.537237,-1.384009,Macrophages,#f08592
52551508,2.869093,-3.592136,Macrophages,#f08592
52554731,0.520746,-0.15176,Monocytes,#9897df
52555543,1.054799,6.287766,Monocytes,#9897df
52557231,1.528488,4.724678,Monocytes,#9897df
52559122,-6.441038,-0.949842,T Cells,#f6d100
52559973,1.949459,-4.488805,Macrophages,#f08592
52570882,-5.318598,-6.515157,Dendritic Cells,#d3bcd4
52583010,-6.443591,-0.896633,T Cells,#f6d100
52596341,4.715025,-3.406021,Macrophages,#f08592
52602644,2.540985,-3.769172,Macrophages,#f08592
52607221,-5.433513,4.288762,Myeloid Progenitors,#004583
52614899,0.622831,4.412562,Monocytes,#9897df
52622066,2.8335,3.487492,Monocytes,#9897df
52634140,-9.367756,-1.751618,NK Cells,#8a001b
52639587,-0.380137,-2.590164,Macrophages,#f08592
52641051,3.369305,0.60877,Macrophages,#f08592
52641958,-6.316121,2.105182,T Cells,#f6d100
52646515,4.227665,-0.176588,Macrophages,#f08592
52652528,-7.70955,-0.998791,T Cells,#f6d100
52657204,0.336485,1.158211,Monocytes,#9897df
52658256,4.894622,-1.734477,Macrophages,#f08592
52662773,-7.563395,1.574312,T Cells,#f6d100
52663103,0.095453,-2.004665,Macrophages,#f08592
52665041,-3.511185,7.121161,Myeloid Progenitors,#004583
52667109,4.252281,0.241666,Macrophages,#f08592
52670555,0.524304,0.078982,Macrophages,#f08592
52673615,1.176945,1.525419,Monocytes,#9897df
52680330,-5.74054,-6.717351,Dendritic Cells,#d3bcd4
52681108,-8.455458,2.648519,T Cells,#f6d100
52687734,-0.581194,0.126541,Monocytes,#9897df
52691813,0.940378,1.63442,Monocytes,#9897df
52698953,0.897285,2.012477,Monocytes,#9897df
52699737,-10.504214,0.41138,NK Cells,#8a001b
52700435,2.448,2.747956,Monocytes,#9897df
52703981,0.052589,1.529056,Monocytes,#9897df
52705516,3.18696,-4.004044,Macrophages,#f08592
52708569,0.067216,2.010986,Monocytes,#9897df
52715555,2.602073,-4.780686,Macrophages,#f08592
52717970,3.658169,-3.034523,Macrophages,#f08592
52724076,5.187518,-2.138059,Macrophages,#f08592
52731851,3.512553,-0.584257,Macrophages,#f08592
52735313,0.031267,3.976305,Monocytes,#9897df
52737244,-6.405314,2.674354,T Cells,#f6d100
52746214,3.335921,-4.493274,Macrophages,#f08592
52746225,0.936095,1.365516,Monocytes,#9897df
52750734,0.62463,-4.200369,Macrophages,#f08592
52756717,3.935521,0.503424,Macrophages,#f08592
52764344,1.244213,4.546233,Monocytes,#9897df
52766411,4.738165,-3.334288,Macrophages,#f08592
52767059,3.391612,-2.410154,Macrophages,#f08592
52778701,0.923107,1.443798,Monocytes,#9897df
52782542,0.865669,-1.727428,Macrophages,#f08592
52784188,4.564662,-2.969429,Macrophages,#f08592
52786101,1.39168,-0.603712,Macrophages,#f08592
52810315,-0.272672,3.774604,Monocytes,#9897df
52811939,3.64568,0.569275,Macrophages,#f08592
52813582,2.430949,0.756438,Macrophages,#f08592
52816766,0.098987,1.19221,Monocytes,#9897df
52817537,2.655641,-2.951585,Macrophages,#f08592
52818722,-7.623175,-1.159772,T Cells,#f6d100
52824638,0.741654,5.303794,Monocytes,#9897df
52834560,0.139018,-1.288838,Monocytes,#9897df
52836192,4.975755,-0.403556,Macrophages,#f08592
52839224,-4.211129,5.559798,Myeloid Progenitors,#004583
52849724,1.415796,0.770122,Macrophages,#f08592
52855206,4.01871,-2.225817,Macrophages,#f08592
52859830,3.712592,0.323976,Macrophages,#f08592
52860570,2.057153,-4.70382,Macrophages,#f08592
52861745,-5.778085,-6.650876,Dendritic Cells,#d3bcd4
52864484,0.20194,4.549265,Monocytes,#9897df
52874000,4.931787,-3.844991,Macrophages,#f08592
52874375,-9.637669,0.629533,T Cells,#f6d100
52876273,-0.654629,0.941396,Monocytes,#9897df
52877354,-1.075847,2.49414,Myeloid Progenitors,#004583
52882485,-10.451834,0.968472,NK Cells,#8a001b
52891435,1.13487,3.93618,Monocytes,#9897df
52895821,-6.329899,2.38895,T Cells,#f6d100
52898242,2.052585,-0.971486,Macrophages,#f08592
52899601,-4.085944,6.450328,Myeloid Progenitors,#004583
52904470,-9.876933,-2.106042,NK Cells,#8a001b
52910896,-0.115521,-1.393333,Macrophages,#f08592
52911386,5.016055,-3.899029,Macrophages,#f08592
52912688,2.144252,3.957123,Monocytes,#9897df
52913327,2.280046,-3.259435,Macrophages,#f08592
52915324,-0.824562,0.8954,Monocytes,#9897df
52921301,3.740053,-2.365432,Macrophages,#f08592
52928954,2.305594,-2.587801,Macrophages,#f08592
52936108,0.544822,-4.178908,Macrophages,#f08592
52942975,-0.759526,3.014671,Myeloid Progenitors,#004583
52944108,4.348545,-2.611391,Macrophages,#f08592
52946858,0.398877,2.188455,Monocytes,#9897df
52955269,-2.222002,3.182861,Myeloid Progenitors,#004583
52955583,2.015945,-0.233667,Macrophages,#f08592
52956186,1.341831,-1.796963,Macrophages,#f08592
52963154,3.113252,0.44153,Macrophages,#f08592
52966672,4.160118,-2.56668,Macrophages,#f08592
52975907,-0.460307,-3.685595,Macrophages,#f08592
52978577,0.051998,7.362174,Neutrophils,#c38200
52978595,0.226257,2.166241,Monocytes,#9897df
52988846,2.141975,-4.620186,Macrophages,#f08592
53001422,5.876212,-2.143183,Macrophages,#f08592
53007455,-6.378716,-0.755217,T Cells,#f6d100
53008019,-10.279769,-1.301841,NK Cells,#8a001b
53008200,-2.354533,8.008425,Myeloid Progenitors,#004583
53008401,-8.110006,1.215306,T Cells,#f6d100
53010018,3.72081,-3.503269,Macrophages,#f08592
53011587,-0.977028,1.180671,Monocytes,#9897df
53022650,-0.43085,-2.776955,Macrophages,#f08592
53022902,-0.049679,3.405665,Monocytes,#9897df
53023746,4.014024,-1.635163,Macrophages,#f08592
53028185,4.148739,-3.753913,Macrophages,#f08592
53030339,3.748281,-1.971803,Macrophages,#f08592
53035240,-6.385669,-0.791329,T Cells,#f6d100
53036622,2.686658,3.789694,Monocytes,#9897df
53047998,1.211099,2.416631,Monocytes,#9897df
53053068,-3.197532,4.912974,Myeloid Progenitors,#004583
53054003,1.022578,1.535889,Monocytes,#9897df
53062706,4.434889,-4.210706,Macrophages,#f08592
53071682,1.831781,0.212112,Macrophages,#f08592
53073635,0.004716,-0.023053,Monocytes,#9897df
53074506,4.16578,-0.586224,Macrophages,#f08592
53077497,-6.628886,0.028313,T Cells,#f6d100
53081368,3.82863,-2.473953,Macrophages,#f08592
53082942,1.513356,2.479565,Monocytes,#9897df
53084329,0.280552,-0.215119,Monocytes,#9897df
53084473,-7.546294,1.61779,T Cells,#f6d100
53085996,-3.996894,6.570307,Myeloid Progenitors,#004583
53087761,4.520187,-1.138228,Macrophages,#f08592
53094242,1.94851,4.931296,Monocytes,#9897df
53096487,1.999505,-2.101943,Macrophages,#f08592
53101903,5.195775,-2.87723,Macrophages,#f08592
53104509,-3.110313,7.66341,Myeloid Progenitors,#004583
53105998,1.335734,1.076915,Macrophages,#f08592
53109043,-10.554356,-1.525883,NK Cells,#8a001b
53117275,2.698198,-4.110619,Macrophages,#f08592
53126088,-1.225044,1.98654,Myeloid Progenitors,#004583
53127392,-8.855616,1.176375,T Cells,#f6d100
53133998,0.612579,0.529518,Macrophages,#f08592
53135421,-6.750561,-1.524179,T Cells,#f6d100
53136332,2.386213,3.557211,Monocytes,#9897df
53137238,1.212435,-3.719605,Macrophages,#f08592
53141566,2.188426,3.964239,Monocytes,#9897df
53144944,-7.058665,1.853141,T Cells,#f6d100
53145837,3.33064,-0.633178,Macrophages,#f08592
53174561,2.85127,-0.676359,Macrophages,#f08592
53180998,2.002897,3.799019,Monocytes,#9897df
53181051,1.49009,5.582278,Monocytes,#9897df
53184555,0.170983,1.04329,Monocytes,#9897df
53184744,-4.204432,5.600021,Myeloid Progenitors,#004583
53190697,4.491467,-1.406188,Macrophages,#f08592
53190974,3.030932,-0.224626,Monocytes,#9897df
53194223,-6.697996,3.19569,T Cells,#f6d100
53196916,4.668017,-2.931138,Macrophages,#f08592
53198883,4.172696,-0.669892,Macrophages,#f08592
53203649,-6.592482,0.120814,T Cells,#f6d100
53203656,-0.930095,2.15147,Monocytes,#9897df
53204397,-7.556514,1.860153,T Cells,#f6d100
53205917,4.786682,-2.510708,Macrophages,#f08592
53208097,-0.23014,2.262774,Monocytes,#9897df
53211610,1.339467,-0.962394,Macrophages,#f08592
53215512,0.891449,-4.403819,Macrophages,#f08592
53227416,-0.588703,7.017526,Neutrophils,#c38200
53232204,-6.022696,-1.026175,T Cells,#f6d100
53233291,0.890028,4.262319,Monocytes,#9897df
53241734,2.508544,0.431724,Macrophages,#f08592
53242496,1.641842,2.924866,Monocytes,#9897df
53247139,2.260968,2.541185,Monocytes,#9897df
53249024,-9.331588,0.101134,NK Cells,#8a001b
53252102,-8.358761,1.824038,T Cells,#f6d100
53256775,2.068557,-4.006507,Macrophages,#f08592
53257588,3.78396,-1.286616,Macrophages,#f08592
53262562,2.58349,-1.411063,Macrophages,#f08592
53269755,5.208232,-1.741109,Macrophages,#f08592
53270738,2.094167,-2.034321,Macrophages,#f08592
53271411,-9.809726,-1.62905,NK Cells,#8a001b
53284445,-3.682827,5.697049,Myeloid Progenitors,#004583
53286685,0.905568,-1.742244,Macrophages,#f08592
53290511,4.013499,-3.336033,Macrophages,#f08592
53293529,1.827786,0.409571,Macrophages,#f08592
53295503,2.584671,3.832566,Monocytes,#9897df
53297334,-6.985115,-1.369769,T Cells,#f6d100
53299369,4.489792,0.19193,Macrophages,#f08592
53321321,0.317784,7.320651,Neutrophils,#c38200
53324801,-6.872733,-1.185287,T Cells,#f6d100
53333735,2.98969,-1.166849,Macrophages,#f08592
53337208,1.297913,-0.949471,Macrophages,#f08592
53340358,-0.267532,-3.270932,Macrophages,#f08592
53343458,3.371618,-4.454815,Macrophages,#f08592
53343487,1.147031,-1.365288,Monocytes,#9897df
53358975,0.096202,-3.543007,Macrophages,#f08592
53362916,1.890083,-1.28575,Macrophages,#f08592
53363120,2.337506,1.282051,Monocytes,#9897df
53367707,4.773479,-3.893586,Macrophages,#f08592
53372308,5.518349,-1.76099,Macrophages,#f08592
53377800,1.523409,3.769048,Monocytes,#9897df
53380650,1.958609,-1.498028,Macrophages,#f08592
53387001,0.865573,-4.280404,Macrophages,#f08592
53397041,-5.810072,3.245893,Myeloid Progenitors,#004583
53398696,4.629002,-3.373375,Macrophages,#f08592
53400742,2.507457,2.820317,Monocytes,#9897df
53401855,1.379492,-0.911092,Macrophages,#f08592
53402300,-6.335773,-0.595305,T Cells,#f6d100
53403682,4.512853,-1.301323,Macrophages,#f08592
53405816,1.2665,3.612661,Monocytes,#9897df
53406029,1.301815,2.710621,Monocytes,#9897df
53407471,0.081196,2.544613,Myeloid Progenitors,#004583
53408748,0.491818,-1.160369,Macrophages,#f08592
53411272,-6.296986,2.128147,T Cells,#f6d100
53411277,0.971153,-3.919081,Macrophages,#f08592
53415018,2.260023,-1.874595,Macrophages,#f08592
53420034,-0.027395,2.007143,Monocytes,#9897df
53431534,4.536378,-3.291417,Macrophages,#f08592
53431651,4.85181,0.031429,Macrophages,#f08592
53448071,1.674735,-4.77759,Macrophages,#f08592
53454957,2.026251,-1.885833,Macrophages,#f08592
53460664,4.461943,-1.492681,Macrophages,#f08592
53461901,1.398461,-2.15705,Macrophages,#f08592
53462065,1.498839,1.935351,Monocytes,#9897df
53470264,-1.292636,2.205135,Myeloid Progenitors,#004583
53470456,-3.206003,4.469623,Myeloid Progenitors,#004583
53470795,-4.92406,4.6105,Myeloid Progenitors,#004583
53474606,2.224638,1.416768,Macrophages,#f08592
53475311,0.618163,-0.506299,Macrophages,#f08592
53475766,1.470974,-3.631541,Macrophages,#f08592
53481871,-6.735847,0.650427,T Cells,#f6d100
53491711,-0.312468,-2.902752,Macrophages,#f08592
53492505,0.511349,-3.185881,Macrophages,#f08592
53496537,-3.415336,7.003307,Myeloid Progenitors,#004583
53498710,3.831141,-0.264321,Macrophages,#f08592
53502062,-11.035668,-1.68326,NK Cells,#8a001b
53502496,1.881408,-0.771517,Macrophages,#f08592
53503862,-0.914106,1.833344,Monocytes,#9897df
53508329,5.208511,-1.58742,Macrophages,#f08592
53512237,0.211434,-3.199175,Macrophages,#f08592
53528284,-6.605901,-0.203806,T Cells,#f6d100
53528372,4.176265,-2.122207,Macrophages,#f08592
53533159,-0.561509,7.106191,Neutrophils,#c38200
53534095,1.312948,5.830935,Monocytes,#9897df
53539357,0.523806,6.314137,Monocytes,#9897df
53540229,2.131657,3.071381,Monocytes,#9897df
53540253,1.585876,-0.793788,Macrophages,#f08592
53544193,5.225685,-2.067936,Macrophages,#f08592
53548001,-0.139867,-1.960778,Macrophages,#f08592
53552789,-4.080832,6.470721,Myeloid Progenitors,#004583
53554164,2.012195,-3.860237,Macrophages,#f08592
53561889,2.073842,-2.767815,Macrophages,#f08592
53575261,-2.029408,2.505225,Myeloid Progenitors,#004583
53591958,2.049586,-1.65936,Macrophages,#f08592
53605624,-4.121024,5.162077,Myeloid Progenitors,#004583
53605652,0.703227,4.553435,Monocytes,#9897df
53616855,-7.803644,-1.047216,T Cells,#f6d100
53624987,-2.449651,7.803517,Myeloid Progenitors,#004583
53627124,0.116174,-2.268308,Macrophages,#f08592
53628840,-7.421186,0.477827,T Cells,#f6d100
53631613,-6.43456,2.586582,T Cells,#f6d100
53632466,1.223452,0.815796,Monocytes,#9897df
