Gene,p_val,avg_log2FC,pct.1,pct.2,p_val_adj
Dbi,0.000106587119233316,0.559379294019353,0.458,0.335,1
Srsf6,0.000111016072033062,-0.736193591345044,0.254,0.382,1
Ms4a7,0.000111969876700136,1.49550366690889,0.229,0.14,1
Soat1,0.000112260306630517,0.69516873259215,0.356,0.241,1
Nfe2l2,0.000112833799725851,0.747528230989605,0.254,0.154,1
Lat2,0.000113112335265024,0.851691400214567,0.352,0.246,1
Ckb,0.000113854266456897,1.54349334789431,0.085,0.032,1
Stom,0.00011599103376905,0.945730663968058,0.136,0.064,1
F5,0.000116035971696199,1.61482756447934,0.064,0.02,1
S100a11,0.000118959042665253,0.370949952867258,0.928,0.902,1
Plek,0.000119000782879298,0.769375760145032,0.436,0.313,1
Lrp12,0.000120542547895972,1.00349753921545,0.212,0.121,1
Slfn1,0.000124238223921771,0.469015349958578,0.386,0.263,1
Rnf128,0.000125756582750125,1.01547225063007,0.14,0.067,1
Aoah,0.000126513077663177,1.04107849378434,0.297,0.196,1
Mxd1,0.000127979641796284,0.823657607278326,0.157,0.078,1
Arrb1,0.00012837243345644,1.40812668775781,0.106,0.045,1
Aldoc,0.000132440870962111,1.15416713494685,0.131,0.062,1
Tbc1d2,0.000133067430231903,2.4122623842588,0.038,0.008,1
Sord,0.000135546154608215,0.995028063022565,0.089,0.034,1
Sh3bgrl3,0.000136810964979941,0.154288044786942,0.987,0.97,1
Gm32089,0.00013876631067445,2.1806505597222,0.038,0.008,1
Prkar2b,0.00013907810268682,1.40096746168914,0.081,0.03,1
Lilrb4a,0.000139972125033457,0.893954685581501,0.191,0.105,1
Fmnl1,0.000140969793659746,-0.398660907993164,0.576,0.693,1
Plxdc2,0.000142052911475031,-1.1965033890644,0.153,0.261,1
Fnip2,0.000146784685306563,1.17719684349542,0.233,0.144,1
Vcan,0.000147070669540639,1.93529901043757,0.136,0.067,1
Eef1b2,0.000147630807972726,-0.355320971659082,0.864,0.89,1
Ovol2,0.000149078900519799,2.58316292477457,0.021,0.002,1
Slc48a1,0.000149164249731703,1.00915117096495,0.326,0.22,1
Fads2,0.000149834112024776,2.5867674399639,0.021,0.002,1
Mcl1,0.000157793425608631,0.494775230901019,0.572,0.45,1
Zfp395,0.000163029984966686,1.155220485487,0.14,0.07,1
Sh3glb1,0.000165696692061115,0.511603041609546,0.636,0.524,1
Anxa2,0.00016734724076008,0.350692288584268,0.915,0.869,1
Rhog,0.000168933946797074,0.429029801927392,0.725,0.604,1
Ncf1,0.000172944811694035,0.888796571451763,0.182,0.101,1
Litaf,0.000173937559262283,0.755853029574044,0.347,0.237,1
Slc7a11,0.000174596564128115,1.57083264458901,0.085,0.033,1
Gdf15,0.000175839910081087,4.03316917265617,0.081,0.03,1
Evi2a,0.000178339480929219,1.14427986789357,0.174,0.095,1
Ankrd13c,0.000180346971604013,-1.20291194224363,0.072,0.169,1
F13a1,0.000184413666646573,1.2084748227888,0.157,0.08,1
Phyh,0.00018496561089722,0.908708610606317,0.182,0.098,1
Rffl,0.000184983755906986,1.5742954108768,0.059,0.018,1
Dach1,0.000187074903772059,1.64110289005859,0.055,0.016,1
Laptm5,0.000187353471548211,-0.27356194434643,0.941,0.943,1
Cops2,0.000191395459084632,0.803728981773146,0.305,0.201,1
Tlr4,0.000196454330246451,1.39224302293755,0.144,0.074,1
Ms4a8a,0.000197790060286567,3.5797980101411,0.03,0.005,1
Ifitm2,0.000202337633409915,0.344384903906914,0.568,0.43,1
Trem3,0.000202746822711274,3.13399942376117,0.025,0.004,1
Naa80,0.000203130709545477,1.61013454635218,0.085,0.033,1
Ninj1,0.000204474581577871,1.41915956470899,0.114,0.053,1
Phka2,0.000208968526915326,1.58578171387184,0.085,0.033,1
mt-Co2,0.000211086656268171,-0.187395847530077,1,0.999,1
Sh2d2a,0.00021204117592987,-0.580592975543127,0.39,0.504,1
Ggh,0.000212828341736551,0.964175986870223,0.178,0.096,1
Tifab,0.000216752541519417,1.34130091671909,0.11,0.05,1
Mrc1,0.000217556002800053,1.06968413842329,0.28,0.18,1
Trbc2,0.000219447854724371,-0.473610225974046,0.919,0.927,1
Txn1,0.000221035163576886,0.325555610669125,0.919,0.905,1
Syncrip,0.000221954966645202,-0.563716295023581,0.449,0.555,1
Cd300c2,0.000223631529067079,1.42035062076075,0.11,0.05,1
Lgals9,0.00022934176165904,0.442855092925405,0.436,0.303,1
Cd44,0.00022967047626141,0.560852884432867,0.64,0.519,1
Il12rb2,0.000231808813275878,-0.754612591447209,0.331,0.426,1
Mif4gd,0.000231983632912454,1.06296326977134,0.186,0.105,1
Klra2,0.000232074438140217,1.19623552204178,0.123,0.058,1
Adprh,0.00023388358737624,0.480883333702881,0.39,0.264,1
Asph,0.000249007340981893,1.85197699312732,0.14,0.072,1
Lst1,0.000257374202348569,1.39746663175829,0.165,0.091,1
Chil3,0.000261077192892637,3.71618347193999,0.076,0.029,1
Il13ra1,0.000266053272216055,1.88243312635778,0.055,0.017,1
Morf4l2,0.000271530563564737,0.476529356755419,0.428,0.301,1
Atf3,0.00027606837955656,1.87866430533887,0.11,0.051,1
Ccnd1,0.000277805022772195,0.475464327580145,0.22,0.127,1
Pla2g7,0.000281995964562246,0.611465385133174,0.246,0.15,1
Emp2,0.000286105294346332,1.93744676328265,0.038,0.009,1
Txnip,0.00028901069322931,0.6390978896155,0.335,0.234,1
Klrk1,0.000292604862348213,-0.579961430560473,0.271,0.398,1
Hck,0.000297202164530943,1.1186320389697,0.119,0.055,1
Nucb2,0.000303836527828246,1.65215190672072,0.072,0.027,1
Trbc1,0.000314755392625604,-0.610947771869159,0.331,0.447,1
Pltp,0.000317887109069008,1.38587291544831,0.114,0.054,1
Ncf2,0.000317964468920618,1.19526524867813,0.161,0.087,1
Wipf1,0.000324941748113975,-0.310737222437683,0.475,0.601,1
Slc50a1,0.000326164525099427,1.27021392087797,0.119,0.055,1
Lmna,0.000331853428031481,0.558118446560437,0.441,0.326,1
Septin8,0.00034332170750368,1.07145457810646,0.14,0.072,1
Klf2,0.000344254160548058,2.03070579165607,0.076,0.03,1
F2rl2,0.000345251821806615,-0.831704240341794,0.169,0.278,1
Osbpl8,0.000345563587353671,0.811738171706868,0.492,0.393,1
Sec14l2,0.000346075088649054,3.99170472226057,0.017,0.001,1
4930455G09Rik,0.000349928029132907,3.53173661053863,0.017,0.001,1
Fam43a,0.000353821062691449,3.14882593959845,0.017,0.001,1
Gm19466,0.000353821062691449,3.2171381869162,0.017,0.001,1
Gnas,0.000358391987145147,0.276245688690279,0.953,0.944,1
Cxcr4,0.000362722452469537,1.66736284624004,0.042,0.011,1
Prtn3,0.00037373241288332,1.74022786550943,0.042,0.011,1
B4galt6,0.000373940205317661,1.50866124233645,0.127,0.064,1
Klhl9,0.000384269139499131,0.619961520494194,0.301,0.203,1
Ahnak2,0.000389729756060916,1.62671286943555,0.102,0.046,1
Idh3g,0.000394273753452317,0.620015764566593,0.292,0.192,1
Eid1,0.000395603043441319,0.603685991621943,0.415,0.304,1
Rhoa,0.000403780689289581,0.355910115275107,0.775,0.698,1
Jrkl,0.000418169764635201,1.09862672183812,0.102,0.045,1
Fam111a,0.000424552593487893,0.476926983406993,0.551,0.438,1
Dusp2,0.000428480510558727,-0.400377467535932,0.25,0.354,1
Sfpq,0.000431287341837095,-0.48700577446879,0.432,0.562,1
Ctsz,0.000431418085238368,0.680312105920516,0.339,0.23,1
Mndal,0.000432912430176438,0.685339525082035,0.453,0.336,1
Tmem163,0.00043354824206873,-1.34683956470111,0.097,0.188,1
Hpcal1,0.000436701443877115,0.771931055573617,0.242,0.15,1
Selenon,0.000438145171036841,1.51669284757996,0.081,0.033,1
H2-Q7,0.000473618285232255,0.360885416526353,0.886,0.839,1
Alas1,0.000477976858265853,1.5394966660587,0.11,0.053,1
Marchf1,0.000483528029307951,1.54169506863195,0.131,0.069,1
P2ry2,0.000486746252506762,2.82548698798626,0.03,0.006,1
Galm,0.000491785243573564,2.8991796157871,0.03,0.006,1
Utp20,0.000498530102056023,-1.41097695310451,0.064,0.146,1
Pdia6,0.00050127321988333,0.628933120375678,0.449,0.337,1
Ngp,0.000518089809951758,4.45480180497271,0.085,0.036,1
Ldlr,0.000523427892639998,1.40639476500365,0.076,0.03,1
Sp140,0.000535079425491251,0.508240874434393,0.343,0.237,1
Cndp2,0.000543702989681007,0.509848388013471,0.538,0.416,1
Plk2,0.000548511110516671,1.3819610113311,0.085,0.036,1
Nxpe5,0.00055029677531945,1.31592764711999,0.11,0.053,1
Sp1,0.000551112579755013,0.738007118327212,0.343,0.246,1
Grik3,0.00055291769563144,1.71113006947528,0.038,0.01,1
Nolc1,0.000563883198714211,-0.472814469034671,0.326,0.434,1
F630028O10Rik,0.000566916646162963,1.41075611992596,0.072,0.028,1
Rcn3,0.000576298072025772,3.02754912035602,0.021,0.003,1
Nfe2,0.000578824274681573,3.13190142674654,0.021,0.003,1
Laptm4b,0.000581360784536197,2.83665055673481,0.021,0.003,1
Lilra6,0.000581360784536197,3.19420122297008,0.021,0.003,1
Hivep3,0.000582805223417518,-1.84291371049208,0.042,0.115,1
Clec4a3,0.000586196906466037,1.42081283099221,0.127,0.064,1
Ptges,0.000589376682200804,2.67042104083353,0.025,0.004,1
ENSMUSG00000120712,0.000591610667645204,2.41035058120304,0.021,0.003,1
Pkdcc,0.000591612128200756,2.68569550298342,0.025,0.004,1
Tnfsf11,0.000592601769062617,-1.94272024343345,0.051,0.126,1
Tpra1,0.000593984928006592,0.999398771538861,0.212,0.129,1
Kcnq1ot1,0.000595550561000539,-1.87671315783137,0.03,0.098,1
Snx10,0.000599132248587955,0.429451423890217,0.326,0.217,1
Srm,0.00060197119007271,-0.759561724269005,0.14,0.239,1
Sirpb1b,0.0006087377880309,2.15095598178592,0.042,0.012,1
Mospd3,0.000614200350061402,0.455859598852964,0.343,0.237,1
Cst3,0.000614724902905335,-1.18919887776478,0.665,0.528,1
Cul5,0.000615786948826135,-0.913120767456468,0.089,0.178,1
Tmed10,0.00062311072369097,0.493044143550604,0.593,0.489,1
Cst7,0.00063441351351607,-0.619130155521898,0.364,0.471,1
Pigx,0.000644983577184078,0.672253651552933,0.254,0.164,1
E2f2,0.000659430819987731,0.717392474158251,0.169,0.095,1
Sars,0.000666644388140613,0.653916689688395,0.373,0.272,1
Ms4a6c,0.000667199689107877,0.546975870598271,0.246,0.153,1
Cyp51,0.000668189183646789,0.965543998049927,0.157,0.087,1
Crmp1,0.000674722972869541,1.12105091391167,0.106,0.05,1
ENSMUSG00000120076,0.000678070492872832,1.52854870837325,0.042,0.012,1
Gnl3,0.000679654675977416,-0.765662542374735,0.186,0.292,1
Coro7,0.000681584881947679,0.70035861144444,0.195,0.112,1
Gpd2,0.000688526783361268,-0.691060235462187,0.208,0.309,1
Pde6d,0.000707123752842066,0.749408320626263,0.127,0.064,1
Adam9,0.00070893853433148,0.784856633199208,0.195,0.115,1
1700086P04Rik,0.000712980103782116,4.3691677279904,0.013,0.001,1
ENSMUSG00000120409,0.000712980103782116,4.19410090709631,0.013,0.001,1
Gm20629,0.000712980103782116,3.59038326990171,0.013,0.001,1
Igf1r,0.00071465460797021,0.762395950197364,0.081,0.034,1
Bmx,0.000717596098577995,3.77100044624135,0.013,0.001,1
ENSMUSG00000120563,0.000717596098577995,3.76761756482895,0.013,0.001,1
Gm31831,0.000717596098577995,3.51849211678994,0.013,0.001,1
Retnlg,0.000717596098577995,4.03142302228846,0.013,0.001,1
Mapre2,0.00072098803658087,0.610679356757001,0.254,0.164,1
Cib2,0.000722239846097539,2.67078191457212,0.013,0.001,1
Gm26826,0.000722239846097539,2.98013849003957,0.013,0.001,1
Prr29,0.000722239846097539,2.34340864841453,0.013,0.001,1
Slc22a18,0.000722239846097539,2.4610363978314,0.013,0.001,1
Hspa5,0.000724910869069382,0.344710350108653,0.792,0.734,1
Tmem106a,0.000733087062687774,1.01394394928122,0.144,0.078,1
Slc22a4,0.000751214754558122,2.52402843006285,0.034,0.008,1
Impa2,0.000757074977011786,0.724444525213201,0.326,0.229,1
mt-Co3,0.000769308194201135,0.158058055115473,0.979,0.982,1
Ciapin1,0.00078346628655823,-1.2621372432346,0.072,0.154,1
Fam174a,0.000793913765221623,0.774541006710784,0.216,0.132,1
Fpr1,0.000794185141193792,2.05943018528582,0.085,0.038,1
Serpinb9,0.000798540696367915,-0.18135228611416,0.47,0.587,1
Smpdl3a,0.000799720008239931,1.13393796056764,0.186,0.112,1
Gcat,0.000804092132232754,1.92769404724264,0.034,0.008,1
Pdgfb,0.000813065118667428,1.47346411402711,0.064,0.024,1
Il2ra,0.000826064040773826,-0.93956222947968,0.445,0.516,1
Gpnmb,0.000853204287186621,1.59398879552601,0.335,0.246,1
Ppp3cc,0.000854641856459395,-0.576593145335823,0.275,0.386,1
Casp6,0.000877760327537098,1.26454914815262,0.123,0.063,1
Fam107b,0.000878498922139271,-0.667042731963723,0.377,0.461,1
Rgs16,0.000896987623222137,-1.70637892879161,0.047,0.119,1
Nmt1,0.000897724758829189,0.558484274415607,0.419,0.321,1
Nfya,0.000906555379185066,0.599180541528616,0.195,0.115,1
Chmp2a,0.000913114494982436,0.612277149471724,0.322,0.222,1
Purb,0.000916616608645583,-0.556030606419368,0.436,0.547,1
Ms4a6d,0.000921172951034507,0.675613350455021,0.25,0.163,1
Trim30a,0.000933500177505828,0.531156124408946,0.36,0.256,1
Dgka,0.000939878539580321,-0.78737478931088,0.407,0.49,1
Slc15a3,0.000981390723479497,0.754761584127641,0.195,0.118,1
Cox17,0.000985507518033293,-0.679263701004946,0.398,0.49,1
Trac,0.000997023467547737,-0.496668731836856,0.648,0.723,1
Tor2a,0.000999588007679769,1.10787194260342,0.14,0.076,1
Emp1,0.00099974095439134,0.739839182194451,0.174,0.101,1
Sypl,0.00102494133671042,0.755488852259474,0.267,0.183,1
Cd2,0.00105095082215345,-0.521502538454966,0.36,0.47,1
Stxbp1,0.00105202612235002,0.933989975791703,0.114,0.057,1
Cpne2,0.00105295800747609,0.978801379798226,0.157,0.088,1
Sh3yl1,0.00105794788791674,2.59687065808182,0.03,0.007,1
Ugp2,0.0010722248761602,0.787091895036683,0.271,0.185,1
Cav1,0.00108067098854201,1.70225226133286,0.047,0.015,1
Bhlhe41,0.0010838244971237,1.83245159563695,0.042,0.013,1
Cnpy3,0.00108611592526478,0.717267890926113,0.182,0.107,1
Txnrd1,0.00108635333413999,0.458398294765722,0.381,0.28,1
C920021L13Rik,0.00108985308771006,-0.177356020084612,0.038,0.01,1
Id1,0.00110900829894379,2.15571961030765,0.03,0.007,1
Ttc8,0.00111042949756348,1.40428970258114,0.042,0.013,1
Pilra,0.0011153884522298,1.33075414963049,0.11,0.055,1
Fbxl5,0.00111554958003811,0.991188166421325,0.22,0.141,1
Stx7,0.00116508442045069,0.536843199834702,0.352,0.247,1
Necap1,0.00117252665917499,0.871908824445319,0.161,0.092,1
Tspo,0.00120475641819302,0.57505528341955,0.347,0.248,1
Hk3,0.00121860877280483,0.641575463853972,0.25,0.161,1
Mink1,0.00122876927409608,0.624493468640878,0.271,0.182,1
Plscr3,0.00123747214328777,0.979232230956646,0.131,0.07,1
Anln,0.00124843225075909,1.15732304182157,0.127,0.068,1
Gla,0.00125353088180378,0.933558999437893,0.191,0.115,1
Taf5,0.00126662445633309,1.34907421006719,0.089,0.041,1
Dnaaf5,0.00127698182551849,0.868086202661511,0.114,0.058,1
Csf3r,0.00129018106844658,2.20178662519559,0.055,0.02,1
Ppm1b,0.00129627497650093,0.601149284585282,0.305,0.209,1
Paox,0.00131126902366616,1.47680853252316,0.068,0.027,1
Agap1,0.00131331618840369,1.85528379495069,0.055,0.02,1
Mtss1,0.00131983504355431,1.04241654360301,0.191,0.116,1
Pkm,0.00134247085090656,0.211145089764945,0.911,0.882,1
Gapdh,0.00136845303171101,0.22122363817985,0.898,0.857,1
H1f0,0.00136901182758657,1.255811577488,0.157,0.092,1
Larp1,0.00137313086574361,-0.319132732694863,0.496,0.612,1
Lhfpl2,0.00137529782230022,1.0674643657179,0.097,0.046,1
H2-DMb1,0.00138803652317694,1.75999621400963,0.064,0.025,1
Emb,0.00142504101227824,0.243417874609634,0.725,0.64,1
Slc31a1,0.00142724131582655,0.765854214799545,0.233,0.152,1
Fam217b,0.00142911723555597,2.32463750688359,0.034,0.009,1
Cd274,0.00144380499953235,0.719025180917406,0.411,0.306,1
Gm34084,0.00144494660396904,2.07066409842983,0.034,0.009,1
Klf6,0.00144863980950807,0.609340625416048,0.614,0.527,1
Rab3d,0.00145044395539497,0.952094960152153,0.14,0.077,1
D6Wsu163e,0.00145122610976521,-1.40270703992302,0.038,0.104,1
Ypel5,0.00146816398006113,0.962422998099935,0.144,0.081,1
Scpep1,0.00149676288732192,0.602393554723836,0.271,0.187,1
Htr1f,0.00150074981473558,1.69293947098181,0.025,0.005,1
Stx16,0.00150694719750651,-1.18565853951434,0.097,0.178,1
Psmb2,0.00151545737910363,0.367723246702766,0.665,0.585,1
Igsf8,0.00152701280041929,1.06183866775938,0.174,0.106,1
Tpd52,0.00153555042133958,0.432263496662161,0.403,0.297,1
Tspoap1,0.00153616662062933,1.46057064819333,0.085,0.038,1
Nktr,0.00154506332821442,0.496459670047221,0.436,0.326,1
Marcksl1,0.00154855458772058,0.811626458042167,0.165,0.097,1
Ppip5k2,0.00155555604152082,0.850223337408455,0.136,0.073,1
H2bc4,0.00155814707213988,1.47212020622966,0.072,0.03,1
Cd84,0.00158315765181678,0.648539009248352,0.343,0.251,1
Serpinb8,0.00159234632776006,2.10304125046388,0.042,0.013,1
Ppp1r12b,0.00159658844609209,1.08290750590451,0.072,0.03,1
Fes,0.00159821624005033,0.666721274580154,0.127,0.067,1
Cbr2,0.00160946050248497,3.69164707324794,0.017,0.002,1
Mirt2,0.00160946050248497,3.21704893196166,0.017,0.002,1
Tmem202,0.00161687089897296,3.19486122092874,0.017,0.002,1
Serpinb2,0.0016243126875468,3.63666586881633,0.017,0.002,1
C2,0.00162496360306026,-0.964082857513254,0.085,0.164,1
Spint1,0.00163178598775563,2.65243037480202,0.017,0.002,1
Hmces,0.0016414743308428,-2.52456054449782,0.013,0.064,1
Gm28068,0.00164682760323929,2.51096523875017,0.017,0.002,1
Spn,0.0016539232063631,-0.691175003139448,0.271,0.368,1
Cltc,0.0016556442807734,0.521013353569318,0.653,0.552,1
Cd200r4,0.00165686865057107,1.09901396763063,0.097,0.047,1
Glrp1,0.001661996709689,2.0587133988365,0.017,0.002,1
Sra1,0.00166763952564508,0.582244806839613,0.432,0.331,1
Med10,0.00167607549566413,0.928137338610675,0.195,0.124,1
Abcd2,0.00167729427770157,2.02840604573727,0.017,0.002,1
Oprd1,0.00167729427770157,1.59660182987828,0.017,0.002,1
ENSMUSG00000119988,0.00168612157146433,3.1893488364403,0.021,0.004,1
Chil1,0.00169909456929718,4.66298521910291,0.021,0.004,1
Wbp2,0.00170484293297374,0.63041148467848,0.309,0.224,1
Fdps,0.00170705745251763,1.80472724039564,0.038,0.011,1
Vamp4,0.00170963522146608,1.15085865320472,0.165,0.099,1
St3gal1,0.00172230904881354,0.864607467104191,0.102,0.05,1
Prelid1,0.00172394592229579,0.340756219112685,0.682,0.584,1
Colec12,0.00173023328758166,1.57426049751634,0.042,0.013,1
Il1rl2,0.00173192975711474,2.7419451790783,0.021,0.004,1
Rarg,0.00174154055779238,1.3531432233771,0.081,0.036,1
Fcrls,0.00174522644506979,2.52800736204814,0.021,0.004,1
Gm4285,0.001751909929132,2.05298942341287,0.021,0.004,1
Oas1a,0.00178936114819868,1.40133644238897,0.038,0.011,1
Fam219a,0.00180159737575853,1.41692145785887,0.097,0.047,1
P4ha1,0.00181320699237089,0.692260612464771,0.352,0.265,1
Snx1,0.00182880503770894,0.668012566265528,0.364,0.273,1
Idh3a,0.00187087860548645,-1.14958446605826,0.089,0.165,1
Cyb5a,0.00187893717682438,0.347553328683256,0.61,0.538,1
Rora,0.00191071289107447,0.678715270151903,0.178,0.107,1
Setbp1,0.00194587599992547,-1.441595504102,0.106,0.183,1
Tnfsf9,0.00195511449777476,1.00241606959854,0.085,0.039,1
Galnt2,0.00199196456989727,-1.25851154961154,0.102,0.178,1
Napsa,0.00199653245631261,1.05350503981817,0.081,0.036,1
Rmdn1,0.00199880353378433,0.832907766551383,0.089,0.041,1
Lck,0.00200279459517467,-0.330322057899886,0.733,0.783,1
Ptp4a3,0.00200343272319526,-0.384913979241407,0.288,0.388,1
Adgre1,0.00200713901557696,0.790361404179808,0.203,0.127,1
Il6st,0.00201680786970147,1.14206648331656,0.089,0.042,1
Furin,0.0020238876117852,0.565253823252884,0.233,0.149,1
Ptpn7,0.00206769518253878,-0.570681972434232,0.288,0.381,1
Arhgap18,0.00208765632850495,0.723209836693824,0.203,0.129,1
Fabp5,0.0020907610263248,1.46413130799216,0.462,0.392,1
Kcnn4,0.00209275188732078,0.813362048877694,0.258,0.178,1
Gga1,0.00211872289321547,0.641054373897349,0.148,0.084,1
Morc3,0.0021289353680301,0.761433778868445,0.22,0.142,1
Snx2,0.00213127466195315,0.90057829244297,0.318,0.234,1
Nrg3,0.00215542874655285,-2.11427235237439,0.004,0.047,1
Ptpre,0.00217384090641638,0.758701309227881,0.199,0.125,1
Cd27,0.0021828548255825,-1.30931701190347,0.034,0.095,1
Pou6f2,0.00219383163541377,2.20272859375906,0.03,0.007,1
Pde3b,0.00219859031610868,-0.649548721192285,0.335,0.435,1
Cd300a,0.00225327238067343,1.20648604311752,0.127,0.07,1
Zeb1,0.00228881522191841,0.680854867621303,0.208,0.132,1
Klhdc10,0.00228961641192216,1.09747822970051,0.131,0.073,1
Ms4a4b,0.0022938911348285,-0.298379816012704,0.856,0.921,1
Pim2,0.00231471093389024,-1.26249802027113,0.081,0.152,1
5031439G07Rik,0.00234420674738163,0.62907090495593,0.169,0.1,1
Tm2d2,0.00234951797967705,0.967501210355524,0.123,0.067,1
Tfec,0.00235670933905684,1.12547939840412,0.081,0.037,1
Btk,0.00237381188587574,1.21599624878924,0.081,0.037,1
Nop53,0.00240175058872822,0.676043889100218,0.267,0.183,1
Rpl3,0.00240472283439521,0.239840024063099,0.852,0.791,1
Ppbp,0.00242077596194589,5.78548577715752,0.047,0.016,1
Ccdc88a,0.00243031043387187,0.775326994893606,0.127,0.07,1
B3galt6,0.00243716170389514,-4.21610579360384,0,0.038,1
Synpo,0.00243716170389514,-4.10150203316976,0,0.038,1
Serpinb9b,0.00243790752769819,-0.86559829082908,0.305,0.382,1
Ugcg,0.00249359642844521,-0.470015635364397,0.339,0.435,1
Ezr,0.00250623512322527,0.391949689878588,0.686,0.609,1
Arhgef39,0.0025316066135908,2.42349019738054,0.034,0.01,1
Hmgcr,0.00254263353718478,0.559095540769496,0.208,0.133,1
Pqlc3,0.00254633907463179,0.551053185442439,0.271,0.185,1
Kif16b,0.00256402166072772,0.434718917944785,0.127,0.068,1
Nos2,0.00256796850946501,1.27446910973005,0.119,0.064,1
Snrnp70,0.00256884392087246,-0.586924139681392,0.314,0.413,1
Zfp703,0.00261155741306331,0.80247710774197,0.153,0.089,1
Spice1,0.0026203956787024,1.1002682485959,0.123,0.068,1
Cdc42bpb,0.0026240913303738,1.78217995275907,0.034,0.01,1
Mrpl28,0.00264082815447855,1.45011973717942,0.072,0.032,1
